gender,name,other,specifier,size
,anna horn,utrikesministern,,1
,anna horn,utrikesministern,estland,1
,anna,,,1
,ann-kristin johansson,,,1
,ann-kristin fösker,,,1
,ann-katrine dunker,,,1
,ann-catrine haglund,,,1
,anita stenberg,kommunikationsministern,malmö,1
,anita persson,industriministern,,1
,anita johanssson,,,1
,anita johansson,statsrådet,stockholms,1
,anita johansson,industriministern,helsingforssområ,1
,anita gradin,,,1
,anita bråkenhielm,utrikesministern,moskva,1
,ange hansson,,,1
man,ang,talman,östergötlands,1
man,ang,,bilaga,1
man,ang,,fritorp,1
man,ang,,gävle,1
man,ang,,norup,1
man,ang,,rasjön,1
,andres king,statsrådet,,1
,andres g högmark,,,1
,andreas carlgen,,,1
,andre vice talmannen,talmannen,,1
man,andre,talmannen,,1
,andre,talmannen,,1
man,andre,,,1
man,anderssoni knäppinge,,,1
woman,andersson,utbildningsministern,,1
man,andersson,talmannen,löbbo,1
man,andersson,talman,linköping,1
man,andersson,talman,löbbo,1
man,andersson,talman,vigelsbo,1
man,andersson,statsministern,rasjön,1
woman,andersson,socialministern,,1
woman,andersson,kommunikationsministern,hultsfred,1
woman,andersson,kommunikationsministern,täby,1
woman,andersson,justitieministern,hjärtum,1
woman,andersson,jordbruksministern,,1
woman,andersson,bostadsministern,hjärtum,1
woman,andersson,bostadsministern,kumla,1
woman,andersson,,trollhättan,1
man,andersson,,kniäppinge,1
man,andersson,,lvcksele,1
man,andersson,,norrköping,1
man,andersson,,rvggestad,1
man,andersson,,rygsgestad,1
man,andersson,,stockholin,1
man,andersson,,sundsvall,1
man,andersson,,tenhult,1
man,andersons,,storegården,1
man,anderson gustaf,,,1
man,anderson,talmannen,norrköping,1
man,anderson,talmannen,råstock,1
,anders swärd,,,1
,anders svärd,statsrådet,,1
,anders nilsson,statsrådet,,1
,anders ljunggren,statsrådet,,1
,anders högmark,industriministern,,1
,anders gernandt,statsrådet,,1
,anders dau,,,1
,anders björk,talman,,1
,anders björck,justitieministern,europadomstolen,1
,anders andersson,industriministern,skinnskatteberg,1
man,anderberrg,,,1
man,anderberg nilsson,,,1
,ana maria marti,,,1
man,an srnoe,,norr-,1
man,an,,,1
man,an,,råstock,1
,an,,,1
,alwa wnnerlund,,,1
man,alvin,,,1
man,allt,talman,,1
,allan åkerlind,talmannen,,1
man,allan åkerlind,talman,,1
,allan åkerlind,statsrådet,,1
,allan larsson,,,1
man,alfred petrén,talmannen,,1
man,alfred,,,1
man,alf wennerfors,talman,,1
,alf wennerfors,socialministern,,1
,alf wennerfors,kommunikationsministern,,1
,alf wennerfors,kommunikationsministern,storstockholmsom,1
,alf wennerfors,justitieministern,,1
,alf svensson,utrikesministern,centralamerika,1
,alf svensson,utrikesministern,sudan,1
,alf svenss,statsrådet,,1
,alf lövenborg,statsministern,kampuchea,1
,alf lövenborg,statsministern,norrbotten,1
,alf lövenborg,kommunministern,,1
,alf lövenborg,industriministern,,1
,alf eriksson,utrikesministern,östersjön,1
man,alexandersson,,,1
man,alexanderso,,,1
,alexander chrisopoulus,,,1
,alexander chrisopoulos,utrikesministern,,1
,alexander chrisopoulos,statsrådet,olofsfors,1
,alexander chrisopoulos,industriministern,,1
,alexander chrisopoulos,industriministern,falkenberg,1
,alexander chrisopoulos,industriministern,lilla,1
man,albbert hermansson,,,1
,aktiebolaget statens,,tungelsta,1
man,akerlund,,,1
man,akerfeldt,,,1
man,ahlsten,statsrådet,,1
man,ahlmark,statsrådet,,1
man,ahlmark,statsministern,sovjetunionen,1
man,ah lsten,,,1
,agård,,,1
,agnus oscarsson,,,1
,agne hansson,kommunikationsministern,,1
,agne hansson,justitieministern,,1
,agne hansson,industriministern,,1
,agne hansson,bostadsministern,,1
,agne hanson,,,1
man,afred andersson,,,1
,af ugglas,,,1
,aerr ohlon,,,1
,aerr henningsson,,,1
,aer vel,,,1
man,aelmark,,,1
man,adolfssocn,,,1
man,adelsohn,,,1
man,adamsson,statsrådet,,1
man,aberg,,,1
man,aaby ticsson,,,1
man,aaby eriksson,,,1
man,aaby ericson,,,1
man,aabvyvy ericsson,,,1
man,aaa,,linköping,1
man,aa ot,,,1
man,aa,talman,,1
man,-hansson,,,1
,-f,,,1
,,statsministern,,1
man,,ministern,,1
man,,handelsministern,,1
woman,,bostadsministern,,1
man,,,katrineholm,1
man,,,rösta,1
