wiki_id,name,party,url,party_abbrev
Q6193321,Håkan Strömberg,Socialdemokraterna,http://www.wikidata.org/entity/Q6193321,S
Q6196274,Tage Sundkvist,Centerpartiet,http://www.wikidata.org/entity/Q6196274,C
Q6197506,Stefan Svanström,Kristdemokraterna,http://www.wikidata.org/entity/Q6197506,KD
Q6198076,Lars Svensk,Kristdemokraterna,http://www.wikidata.org/entity/Q6198076,KD
Q6198732,Karl-Gösta Svenson,Moderaterna,http://www.wikidata.org/entity/Q6198732,M
Q6204688,Magnus Taube,Liberalerna,http://www.wikidata.org/entity/Q6204688,L
Q6209093,Olle Thorell,Socialdemokraterna,http://www.wikidata.org/entity/Q6209093,S
Q6210385,Brivio Thörner,Liberalerna,http://www.wikidata.org/entity/Q6210385,L
Q6212168,Erik Tobé,Liberalerna,http://www.wikidata.org/entity/Q6212168,L
Q6213461,Bo Toresson,Socialdemokraterna,http://www.wikidata.org/entity/Q6213461,S
Q6229070,Göte Wahlström,Socialdemokraterna,http://www.wikidata.org/entity/Q6229070,S
Q6234203,Lars Wegendal,Socialdemokraterna,http://www.wikidata.org/entity/Q6234203,S
Q6244944,Carlinge Wisberg,Vänsterpartiet,http://www.wikidata.org/entity/Q6244944,V
Q6255521,Anders Åkesson,Centerpartiet,http://www.wikidata.org/entity/Q6255521,C
Q6255984,Göran Åstrand,Moderaterna,http://www.wikidata.org/entity/Q6255984,M
Q6256695,Conny Öhman,Socialdemokraterna,http://www.wikidata.org/entity/Q6256695,S
Q10578332,Mathias Sundin,Liberalerna,http://www.wikidata.org/entity/Q10578332,L
Q16596188,Christina Rogestam,Centerpartiet,http://www.wikidata.org/entity/Q16596188,C
Q18202365,Ida Drougge,Moderaterna,http://www.wikidata.org/entity/Q18202365,M
Q18202405,Lena Emilsson,Socialdemokraterna,http://www.wikidata.org/entity/Q18202405,S
Q18202412,Johanna Haraldsson,Socialdemokraterna,http://www.wikidata.org/entity/Q18202412,S
Q18237283,Lisbeth Sundén Andersson,Moderaterna,http://www.wikidata.org/entity/Q18237283,M
Q18238692,Janine Alm Ericson,Miljöpartiet,http://www.wikidata.org/entity/Q18238692,MP
Q18242665,Emma Hult,Miljöpartiet,http://www.wikidata.org/entity/Q18242665,MP
Q18243244,Maj Karlsson,Vänsterpartiet,http://www.wikidata.org/entity/Q18243244,V
Q18245374,Daniel Riazat,Vänsterpartiet,http://www.wikidata.org/entity/Q18245374,V
Q6085404,Rune Rydén,Moderaterna,http://www.wikidata.org/entity/Q6085404,M
Q6091847,Jan Sandberg,Moderaterna,http://www.wikidata.org/entity/Q6091847,M
Q6196053,Roland Sundgren,Socialdemokraterna,http://www.wikidata.org/entity/Q6196053,S
Q6199002,Olle Svensson,Socialdemokraterna,http://www.wikidata.org/entity/Q6199002,S
Q6203734,Erkki Tammenoksa,Socialdemokraterna,http://www.wikidata.org/entity/Q6203734,S
Q6209165,Rune Thorén,Centerpartiet,http://www.wikidata.org/entity/Q6209165,C
Q6210672,Roger Tiefensee,Centerpartiet,http://www.wikidata.org/entity/Q6210672,C
Q6212236,Lars Tobisson,Moderaterna,http://www.wikidata.org/entity/Q6212236,M
Q6220743,Roland Utbult,Kristdemokraterna,http://www.wikidata.org/entity/Q6220743,KD
Q6237325,Olle Westberg,Liberalerna,http://www.wikidata.org/entity/Q6237325,L
Q6241709,Rune Wikström,Moderaterna,http://www.wikidata.org/entity/Q6241709,M
Q6245387,Bengt Wittbom,Moderaterna,http://www.wikidata.org/entity/Q6245387,M
Q6248237,Erik Wärnberg,Socialdemokraterna,http://www.wikidata.org/entity/Q6248237,S
Q6328008,Johnny Skalin,Sverigedemokraterna,http://www.wikidata.org/entity/Q6328008,SD
Q6333187,Tommy Ternemar,Socialdemokraterna,http://www.wikidata.org/entity/Q6333187,S
Q10575345,Magnus Sjödahl,Kristdemokraterna,http://www.wikidata.org/entity/Q10575345,KD
Q16595953,Lina Nordquist,Liberalerna,http://www.wikidata.org/entity/Q16595953,L
Q16633048,Hannes Hervieu,Centerpartiet,http://www.wikidata.org/entity/Q16633048,C
Q16633235,Peter Lundgren,Sverigedemokraterna,http://www.wikidata.org/entity/Q16633235,SD
Q17265833,Robert Hannah,Liberalerna,http://www.wikidata.org/entity/Q17265833,L
Q18169826,Sotiris Delis,Moderaterna,http://www.wikidata.org/entity/Q18169826,M
Q18202338,Paula Holmqvist,Socialdemokraterna,http://www.wikidata.org/entity/Q18202338,S
Q18202414,Anna Wallentheim,Socialdemokraterna,http://www.wikidata.org/entity/Q18202414,S
Q18202415,Alexandra Völker,Socialdemokraterna,http://www.wikidata.org/entity/Q18202415,S
Q18238286,Sofia Damm,Kristdemokraterna,http://www.wikidata.org/entity/Q18238286,KD
Q18238607,Aron Emilsson,Sverigedemokraterna,http://www.wikidata.org/entity/Q18238607,SD
Q53733,Ola Ullsten,Folkpartiet,http://www.wikidata.org/entity/Q53733,L
Q297275,Hans Blix,Liberalerna,http://www.wikidata.org/entity/Q297275,L
Q459226,Anita Gradin,Socialdemokraterna,http://www.wikidata.org/entity/Q459226,S
Q468538,Karin Söder,Centerpartiet,http://www.wikidata.org/entity/Q468538,C
Q887398,Bo Holmberg,Socialdemokraterna,http://www.wikidata.org/entity/Q887398,S
Q927466,Kjell-Olof Feldt,Socialdemokraterna,http://www.wikidata.org/entity/Q927466,S
Q1346478,Sten Andersson,Socialdemokraterna,http://www.wikidata.org/entity/Q1346478,S
Q1727737,Karin Andersson,Centerpartiet,http://www.wikidata.org/entity/Q1727737,C
Q3431988,Ulf Adelsohn,Moderaterna,http://www.wikidata.org/entity/Q3431988,M
Q4352320,Claes Elmstedt,Centerpartiet,http://www.wikidata.org/entity/Q4352320,C
Q4753755,Anders Dahlgren,Centerpartiet,http://www.wikidata.org/entity/Q4753755,C
Q4916267,Birgit Friggebo,Liberalerna,http://www.wikidata.org/entity/Q4916267,L
Q4934607,Karin Ahrland,Liberalerna,http://www.wikidata.org/entity/Q4934607,L
Q4962326,Hedda Lindahl,Liberalerna,http://www.wikidata.org/entity/Q4962326,L
Q4975172,Birgit Rodhe,Folkpartiet,http://www.wikidata.org/entity/Q4975172,L
Q4982841,Ulla Tillander,Centerpartiet,http://www.wikidata.org/entity/Q4982841,C
Q4987638,Anitha Bondestam,Folkpartiet,http://www.wikidata.org/entity/Q4987638,L
Q4990079,Marianne Wahlberg,Folkpartiet,http://www.wikidata.org/entity/Q4990079,L
Q4990642,Eva Winther,Liberalerna,http://www.wikidata.org/entity/Q4990642,L
Q5582047,Karl Boo,Centerpartiet,http://www.wikidata.org/entity/Q5582047,C
Q5590197,Staffan Burenstam Linder,Moderaterna,http://www.wikidata.org/entity/Q5590197,M
Q5603378,Roine Carlsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5603378,S
Q5604013,Hadar Cars,Liberalerna,http://www.wikidata.org/entity/Q5604013,L
Q5616559,Georg Danell,Moderaterna,http://www.wikidata.org/entity/Q5616559,M
Q5708784,Ingemar Eliasson,Liberalerna,http://www.wikidata.org/entity/Q5708784,L
Q5777699,Hans Gustafsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5777699,S
Q5780291,Bengt Göransson,Socialdemokraterna,http://www.wikidata.org/entity/Q5780291,S
Q5788984,Bertil Hansson,Folkpartiet,http://www.wikidata.org/entity/Q5788984,L
Q5816531,Sven Hulterström,Socialdemokraterna,http://www.wikidata.org/entity/Q5816531,S
Q5817889,Erik Huss,Liberalerna,http://www.wikidata.org/entity/Q5817889,L
Q5885510,Bengt K.Å. Johansson,Socialdemokraterna,http://www.wikidata.org/entity/Q5885510,S
Q5996964,Ingemar Mundebo,Liberalerna,http://www.wikidata.org/entity/Q5996964,L
Q6239734,Sten Wickbom,Socialdemokraterna,http://www.wikidata.org/entity/Q6239734,S
Q6244910,Rolf Wirtén,Liberalerna,http://www.wikidata.org/entity/Q6244910,L
Q6255950,Nils G. Åsling,Centerpartiet,http://www.wikidata.org/entity/Q6255950,C
Q6340136,Jan-Erik Wikström,Liberalerna,http://www.wikidata.org/entity/Q6340136,L
Q308217,Abdirizak Waberi,Moderaterna,http://www.wikidata.org/entity/Q308217,M
Q320842,Pär Nuder,Socialdemokraterna,http://www.wikidata.org/entity/Q320842,S
Q352831,Bert Karlsson,Ny demokrati,http://www.wikidata.org/entity/Q352831,NYD
Q378195,Hans Rothenberg,Moderaterna,http://www.wikidata.org/entity/Q378195,M
Q455820,Margaretha af Ugglas,Moderaterna,http://www.wikidata.org/entity/Q455820,M
Q470630,Peter Eriksson,Miljöpartiet,http://www.wikidata.org/entity/Q470630,MP
Q491206,Anders Nordin,Miljöpartiet,http://www.wikidata.org/entity/Q491206,MP
Q513301,Fredrick Federley,Centerpartiet,http://www.wikidata.org/entity/Q513301,C
Q517921,Marianne Berg,Vänsterpartiet,http://www.wikidata.org/entity/Q517921,V
Q1663473,Ingvar Svensson,Kristdemokraterna,http://www.wikidata.org/entity/Q1663473,KD
Q2156636,Johnny Munkhammar,Moderaterna,http://www.wikidata.org/entity/Q2156636,M
Q3357513,William Petzäll,Sverigedemokraterna,http://www.wikidata.org/entity/Q3357513,SD
Q3358771,Per Svedberg,Socialdemokraterna,http://www.wikidata.org/entity/Q3358771,S
Q3363842,Christer Adelsbo,Socialdemokraterna,http://www.wikidata.org/entity/Q3363842,S
Q3372917,Mikael Damberg,Socialdemokraterna,http://www.wikidata.org/entity/Q3372917,S
Q3373040,Maryam Yazdanfar,Socialdemokraterna,http://www.wikidata.org/entity/Q3373040,S
Q3374622,Eva-Lena Jansson,Socialdemokraterna,http://www.wikidata.org/entity/Q3374622,S
Q3375050,Anders Ygeman,Socialdemokraterna,http://www.wikidata.org/entity/Q3375050,S
Q98556536,Turid Ström,Socialdemokraterna,http://www.wikidata.org/entity/Q98556536,S
Q98668723,Bengt Wernerdal,Vänsterpartiet,http://www.wikidata.org/entity/Q98668723,V
Q99363899,Jonas Wikström,Vänsterpartiet,http://www.wikidata.org/entity/Q99363899,V
Q99373629,Annica Jonsson,Vänsterpartiet,http://www.wikidata.org/entity/Q99373629,V
Q99541757,Anne-Li Sjölund,Centerpartiet,http://www.wikidata.org/entity/Q99541757,C
Q99909932,Diana Laitinen Carlsson,Socialdemokraterna,http://www.wikidata.org/entity/Q99909932,S
Q104214592,Emma Ahlström Köster,Moderaterna,http://www.wikidata.org/entity/Q104214592,M
Q104215746,Kristin Oretorp,Centerpartiet,http://www.wikidata.org/entity/Q104215746,C
Q104215872,Anna-Karin Nylund,Socialdemokraterna,http://www.wikidata.org/entity/Q104215872,S
Q105371172,Magnus Stuart,Moderaterna,http://www.wikidata.org/entity/Q105371172,M
Q105604453,Katarina Olofsson,Sverigedemokraterna,http://www.wikidata.org/entity/Q105604453,SD
Q53707,Tage Erlander,Socialdemokraterna,http://www.wikidata.org/entity/Q53707,S
Q273408,Anne Wibble,Liberalerna,http://www.wikidata.org/entity/Q273408,L
Q817241,Bengt Westerberg,Folkpartiet,http://www.wikidata.org/entity/Q817241,L
Q944795,Alf Svensson,Kristdemokraterna,http://www.wikidata.org/entity/Q944795,KD
Q1375199,Per Westerberg,Moderaterna,http://www.wikidata.org/entity/Q1375199,M
Q1830351,Per Unckel,Moderaterna,http://www.wikidata.org/entity/Q1830351,M
Q2448370,Bo Lundgren,Moderaterna,http://www.wikidata.org/entity/Q2448370,M
Q3373681,Axel Gjöres,Socialdemokraterna,http://www.wikidata.org/entity/Q3373681,S
Q3430022,Margareta Winberg,Socialdemokraterna,http://www.wikidata.org/entity/Q3430022,S
Q4126210,Sten Heckscher,Socialdemokraterna,http://www.wikidata.org/entity/Q4126210,S
Q4353489,Karl Gustaf Westman,Centerpartiet,http://www.wikidata.org/entity/Q4353489,C
Q4570928,Gustav Möller,Socialdemokraterna,http://www.wikidata.org/entity/Q4570928,S
Q4931118,Bo Könberg,Liberalerna,http://www.wikidata.org/entity/Q4931118,L
Q4944305,Inger Davidson,Kristdemokraterna,http://www.wikidata.org/entity/Q4944305,KD
Q4953085,Anna Hedborg,Socialdemokraterna,http://www.wikidata.org/entity/Q4953085,S
Q4982742,Görel Thurdin,Centerpartiet,http://www.wikidata.org/entity/Q4982742,C
Q5005171,Börje Hörnlund,Centerpartiet,http://www.wikidata.org/entity/Q5005171,C
Q5556673,Georg Andrén,Moderaterna,http://www.wikidata.org/entity/Q5556673,M
Q5563972,Gösta Bagge,Moderaterna,http://www.wikidata.org/entity/Q5563972,M
Q5572966,Thorwald Bergquist,Folkpartiet,http://www.wikidata.org/entity/Q5572966,L
Q5583208,Curt Boström,Socialdemokraterna,http://www.wikidata.org/entity/Q5583208,S
Q5716548,Herman Eriksson,Socialdemokraterna,http://www.wikidata.org/entity/Q5716548,S
Q6019543,Jan Nygren,Socialdemokraterna,http://www.wikidata.org/entity/Q6019543,S
Q6027273,Karl Erik Olsson,Centerpartiet,http://www.wikidata.org/entity/Q6027273,C
Q6180686,Per Edvin Sköld,Socialdemokraterna,http://www.wikidata.org/entity/Q6180686,S
Q16649624,Viktor Larsson,Socialdemokraterna,http://www.wikidata.org/entity/Q16649624,S
Q152452,Gunnar Myrdal,Socialdemokraterna,http://www.wikidata.org/entity/Q152452,S
Q241035,Torsten Nilsson,Socialdemokraterna,http://www.wikidata.org/entity/Q241035,S
Q354112,Gunnar Sträng,Socialdemokraterna,http://www.wikidata.org/entity/Q354112,S
Q549955,Jan Eliasson,Socialdemokraterna,http://www.wikidata.org/entity/Q549955,S
Q879773,Björn von Sydow,Socialdemokraterna,http://www.wikidata.org/entity/Q879773,S
Q3141607,Thomas Bodström,Socialdemokraterna,http://www.wikidata.org/entity/Q3141607,S
Q3297193,Thomas Östros,Socialdemokraterna,http://www.wikidata.org/entity/Q3297193,S
Q3358782,Barbro Holmberg,Socialdemokraterna,http://www.wikidata.org/entity/Q3358782,S
Q4731015,Allan Vougt,Socialdemokraterna,http://www.wikidata.org/entity/Q4731015,S
Q4964703,Maj-Lis Lööw,Socialdemokraterna,http://www.wikidata.org/entity/Q4964703,S
Q5388933,Erik Åsbrink,Socialdemokraterna,http://www.wikidata.org/entity/Q5388933,S
Q5713152,Odd Engström,Socialdemokraterna,http://www.wikidata.org/entity/Q5713152,S
Q5715273,John Ericsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5715273,S
Q5854875,Lars Engqvist,Socialdemokraterna,http://www.wikidata.org/entity/Q5854875,S
Q5887217,Morgan Johansson,Socialdemokraterna,http://www.wikidata.org/entity/Q5887217,S
Q5995142,Eije Mossberg,Socialdemokraterna,http://www.wikidata.org/entity/Q5995142,S
Q6014287,Ivar Nordberg,Socialdemokraterna,http://www.wikidata.org/entity/Q6014287,S
Q6252055,Herman Zetterberg,Socialdemokraterna,http://www.wikidata.org/entity/Q6252055,S
Q3358804,Kerstin Engle,Socialdemokraterna,http://www.wikidata.org/entity/Q3358804,S
Q3359406,Christer Engelhardt,Socialdemokraterna,http://www.wikidata.org/entity/Q3359406,S
Q3373032,Louise Malmström,Socialdemokraterna,http://www.wikidata.org/entity/Q3373032,S
Q3373324,Marie Granlund,Socialdemokraterna,http://www.wikidata.org/entity/Q3373324,S
Q3373340,Leif Jakobsson,Socialdemokraterna,http://www.wikidata.org/entity/Q3373340,S
Q3373659,Christina Oskarsson,Socialdemokraterna,http://www.wikidata.org/entity/Q3373659,S
Q3374576,Christina Zedell,Socialdemokraterna,http://www.wikidata.org/entity/Q3374576,S
Q3374751,Caroline Helmersson Olsson,Socialdemokraterna,http://www.wikidata.org/entity/Q3374751,S
Q3544279,Karin Enström,Moderaterna,http://www.wikidata.org/entity/Q3544279,M
Q4118653,Abir Al-Sahlani,Centerpartiet,http://www.wikidata.org/entity/Q4118653,C
Q4559562,Jessica Polfjärd,Moderaterna,http://www.wikidata.org/entity/Q4559562,M
Q4607561,Kristina Zakrisson,Socialdemokraterna,http://www.wikidata.org/entity/Q4607561,S
Q4730772,Allan Larsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4730772,S
Q4767224,Anna Lindgren,Moderaterna,http://www.wikidata.org/entity/Q4767224,M
Q4767227,Anna Lilliehöök,Moderaterna,http://www.wikidata.org/entity/Q4767227,M
Q4768600,Anne Marie Brodén,Moderaterna,http://www.wikidata.org/entity/Q4768600,M
Q4769497,Annika Nilsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4769497,S
Q4895688,Bertil Johansson,Centerpartiet,http://www.wikidata.org/entity/Q4895688,C
Q4919750,Björn Leivik,Moderaterna,http://www.wikidata.org/entity/Q4919750,M
Q4935739,Barbro Andersson Öhrn,Socialdemokraterna,http://www.wikidata.org/entity/Q4935739,S
Q4935815,Ingrid Andersson,Socialdemokraterna,http://www.wikidata.org/entity/Q4935815,S
Q3375059,Ann-Christin Ahlberg,Socialdemokraterna,http://www.wikidata.org/entity/Q3375059,S
Q3375500,Ann Arleklo,Socialdemokraterna,http://www.wikidata.org/entity/Q3375500,S
Q3495183,Anne Ludvigsson,Socialdemokraterna,http://www.wikidata.org/entity/Q3495183,S
Q3845415,Krister Örnfjäder,Socialdemokraterna,http://www.wikidata.org/entity/Q3845415,S
Q4349165,Elina Linna,Vänsterpartiet,http://www.wikidata.org/entity/Q4349165,V
Q4355921,Luciano Astudillo,Socialdemokraterna,http://www.wikidata.org/entity/Q4355921,S
Q4356431,Nina Lundström,Liberalerna,http://www.wikidata.org/entity/Q4356431,L
Q4393097,Rolf Rämgård,Centerpartiet,http://www.wikidata.org/entity/Q4393097,C
Q4767537,Anna Tenje,Moderaterna,http://www.wikidata.org/entity/Q4767537,M
Q4768958,Anneli Särnblad,Socialdemokraterna,http://www.wikidata.org/entity/Q4768958,S
Q4787806,Ardalan Shekarabi,Socialdemokraterna,http://www.wikidata.org/entity/Q4787806,S
Q4794565,Arne Geijer,Socialdemokraterna,http://www.wikidata.org/entity/Q4794565,S
Q4916289,Birgitta Ahlqvist,Socialdemokraterna,http://www.wikidata.org/entity/Q4916289,S
Q4933653,Maria Abrahamsson,Moderaterna,http://www.wikidata.org/entity/Q4933653,M
Q4933925,Berit Adolfsson,Moderaterna,http://www.wikidata.org/entity/Q4933925,M
Q4935882,Margareta Andersson,Centerpartiet,http://www.wikidata.org/entity/Q4935882,C
Q4937060,Christina Axelsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4937060,S
Q4937942,Cinnika Beiming,Socialdemokraterna,http://www.wikidata.org/entity/Q4937942,S
Q4938296,Heli Berg,Liberalerna,http://www.wikidata.org/entity/Q4938296,L
Q4938512,Frida Berglund,Socialdemokraterna,http://www.wikidata.org/entity/Q4938512,S
Q4972485,Elisabeth Persson,Vänsterpartiet,http://www.wikidata.org/entity/Q4972485,V
Q4972552,Margareta Persson,Socialdemokraterna,http://www.wikidata.org/entity/Q4972552,S
Q4973390,Marietta de Pourbaix-Lundin,Moderaterna,http://www.wikidata.org/entity/Q4973390,M
Q4973765,Saila Quicklund,Moderaterna,http://www.wikidata.org/entity/Q4973765,M
Q4974516,Yoomi Renström,Socialdemokraterna,http://www.wikidata.org/entity/Q4974516,S
Q4974616,Anne Rhenman,Ny demokrati,http://www.wikidata.org/entity/Q4974616,NYD
Q4975541,Helena Hillar Rosenqvist,Miljöpartiet,http://www.wikidata.org/entity/Q4975541,MP
Q4979119,Karolina Skog,Miljöpartiet,http://www.wikidata.org/entity/Q4979119,MP
Q4980135,Anna Steele,Liberalerna,http://www.wikidata.org/entity/Q4980135,L
Q4980750,Annika Strandhäll,Socialdemokraterna,http://www.wikidata.org/entity/Q4980750,S
Q4980790,Magdalena Streijffert,Socialdemokraterna,http://www.wikidata.org/entity/Q4980790,S
Q4981208,Ingrid Sundberg,Moderaterna,http://www.wikidata.org/entity/Q4981208,M
Q4981668,Mia Sydow Mölleby,Vänsterpartiet,http://www.wikidata.org/entity/Q4981668,V
Q4981717,Caroline Szyber,Kristdemokraterna,http://www.wikidata.org/entity/Q4981717,KD
Q4982683,Inga Thorsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4982683,S
Q4982902,Tone Tingsgård,Socialdemokraterna,http://www.wikidata.org/entity/Q4982902,S
Q4982955,Gunilla Tjernberg,Kristdemokraterna,http://www.wikidata.org/entity/Q4982955,KD
Q4984712,Lilian Virgin,Socialdemokraterna,http://www.wikidata.org/entity/Q4984712,S
Q4987091,Lena Asplund,Moderaterna,http://www.wikidata.org/entity/Q4987091,M
Q4988873,Mona Jönsson,Miljöpartiet,http://www.wikidata.org/entity/Q4988873,MP
Q4990128,Anna Wallén,Socialdemokraterna,http://www.wikidata.org/entity/Q4990128,S
Q4990159,Gunnel Wallin,Centerpartiet,http://www.wikidata.org/entity/Q4990159,C
Q4990247,Karin Wegestål,Socialdemokraterna,http://www.wikidata.org/entity/Q4990247,S
Q4990430,Birgitta Wichne,Moderaterna,http://www.wikidata.org/entity/Q4990430,M
Q4990451,Cecilia Widegren,Moderaterna,http://www.wikidata.org/entity/Q4990451,M
Q4991011,Åsa Ågren Wikström,Moderaterna,http://www.wikidata.org/entity/Q4991011,M
Q4991038,Anna Åkerhielm,Moderaterna,http://www.wikidata.org/entity/Q4991038,M
Q4991101,Lena Ödeen,Liberalerna,http://www.wikidata.org/entity/Q4991101,L
Q4991125,Lena Öhrsvik,Socialdemokraterna,http://www.wikidata.org/entity/Q4991125,S
Q4991178,Rosa Östh,Centerpartiet,http://www.wikidata.org/entity/Q4991178,C
Q1347731,Per Ahlmark,Liberalerna,http://www.wikidata.org/entity/Q1347731,L
Q3742570,Johannes Antonsson,Centerpartiet,http://www.wikidata.org/entity/Q3742570,C
Q4959336,Karin Kock,Socialdemokraterna,http://www.wikidata.org/entity/Q4959336,S
Q4967758,Britt Mogård,Moderaterna,http://www.wikidata.org/entity/Q4967758,M
Q4971112,Elvy Olsson,Centerpartiet,http://www.wikidata.org/entity/Q4971112,C
Q5360742,Eliel Löfgren,Liberalerna,http://www.wikidata.org/entity/Q5360742,L
Q5778433,Rune Gustavsson,Centerpartiet,http://www.wikidata.org/entity/Q5778433,C
Q6085444,Värner Rydén,Socialdemokraterna,http://www.wikidata.org/entity/Q6085444,S
Q6216923,Bo Turesson,Moderaterna,http://www.wikidata.org/entity/Q6216923,M
Q6243875,Håkan Winberg,Moderaterna,http://www.wikidata.org/entity/Q6243875,M
Q4951588,Stina Gustavsson,Centerpartiet,http://www.wikidata.org/entity/Q4951588,C
Q4951929,Catharina Hagen,Moderaterna,http://www.wikidata.org/entity/Q4951929,M
