wiki_id,name
Q5802988,Viktor Herou
Q5811441,Björn Frithiofsson Holmgren
Q5811722,Emanuel Holmner
Q5816882,Carl Wilhelm Hultstein
Q5819028,Yngve Häckner
Q5821117,Magnus Höjer
Q5821376,Per Olof Hörnfeldt
Q5823548,Johan Ingvarson
Q5824299,Ola Isacsson
Q5826508,Ernst Jacobsson
Q5858849,Eric Forsselius
Q5879567,Jan Jansson i Saxhyttan
Q5879620,Johan Jansson
Q5885010,August Johanson
Q5885103,Oscar Johanson
Q5885751,Carl Johan Johansson i Olstorp
Q5887257,Nils Johansson
Q5895976,Karl Jönsson
Q5896049,Nils Jönsson
Q5896056,Nils Jönsson i Kvarnberga
Q5901685,Karl Karlsson i Mo
Q5902419,Hugo Karlström
Q5915513,Ivan von Knorring
Q5924086,Georg Kronlund
Q5928617,Harald Kärrlander
Q5936646,Carl Larson
Q5940255,Johannes Laurell
Q5950466,Ingvar Lidskog
Q5953441,Carl Lindberg
Q5953475,Elof Lindberg
Q5955465,Nils Linder
Q5956462,Karl Magnus Lindh
Q5957397,Axel Lindqvist
Q5961097,Carl Ljunggren
Q5967294,Gunnar Lundmark
Q5979559,Magnus Matsson
Q5980086,Victor Mattsson
Q5995113,Albert Mossberg
Q5998465,Carl Johan Mustaparta
Q6001713,Frans Oskar Mörtsell
Q6009553,Alfred Nilsson
Q6023636,Johan Ohlsson
Q5554733,Harald Andersson
Q5573430,Johan Bergström
Q5600515,Lars Börjesson
Q6027645,Olof Olsson
Q5571192,Ernst Berg
Q5573288,Carl Bergström
Q5554719,Hans Andersson
Q5630040,Gustaf Adolf Eklund
Q5560482,Stellan Arvidson
Q5587193,Sven Brolin
Q5598486,Mårten Borgström
Q6011628,Per Nilsson i Kulhult
Q5553930,Anders Andersson i Smedbyn
Q5553934,Anders Andersson i Torp
Q5553957,Anders Andersson i Nyckelby
Q5553964,Anders Petter Andersson
Q5554264,Carl Andersson i Björnlunda
Q5555399,Magnus Andersson i Löfhult
Q5555674,Olof Andersson i Höör
Q5555851,Peter Carl Andersson
Q5565912,Hernfrid Bark
Q5570343,Pål Bengtsson
Q5574702,Jacob Beskow
Q5577840,Folke Björkman
Q5580297,Carl Bodén
Q5580868,Gustav Boija
Q5588155,Sven Bruhn
Q5588966,Anton Bränholm
Q5590427,Gustaf Burman
Q5591493,Jakob Byström
Q5591597,Helge Bäcklund
Q5591673,Edvin Bäckström
Q5591679,Eric Viktor Bäckström
Q5591628,Per Albert Bäckman
Q5598581,Nils Boström
Q5602582,Richard Carlén
Q5602953,Wilhelm Carlson
Q5603047,Carl Olof Carlsson
Q5603283,Lars Magnus Carlsson
Q5608366,Birger Christenson
Q5608372,Christen Christenson
Q5612921,Georg Crafoord
Q5614019,Anders Magnus Culin
Q5615733,Lars Dahlstedt
Q5629781,Victor Ekenman
Q5630079,Ludvig Eklund
Q5707505,Carl Mauritz Ekström
Q5711053,Sven Johan Enander
Q5714592,Carl Wilhelm Ericson
Q5715009,Anders Ericsson
Q5718571,Bälter Swen Ersson
Q5722752,Adolph Fagerlund
Q5723243,Georg Fahlman
Q5724200,Karl Falk
Q5726518,Cornelius Faxe
Q5736786,Martin Forsberg
Q5738342,Niklas Fosser
Q5768473,Johan Erik Granlund
Q6045558,Robert Petersson
Q110765107,Carl Arvid Anderson i Storegården
Q5557308,Christofer Ludvig Anjou
Q5906261,James Kennedy
Q5984633,Carl von Mentzer
Q5795618,Axel Hedenlund
Q5714661,Eric Ericson
Q6010760,Jonas Nilsson
Q6027706,Oscar Olsson
Q5937937,Knut Larsson
Q5618783,Johan De la Gardie
Q5715103,Eric Ericsson
Q5749448,Henric Gahn
Q5938659,Sam Larsson
Q5955831,Adolf Lindgren
Q5784939,Olof Hallin
Q5616869,Oscar Danielsson
Q5618647,Fabian De Geer
Q5628172,Gustaf Adam Ehrengranat
Q5628451,Albert Ehrensvärd den äldre
Q5707689,Ivar Ekströmer
Q5710001,Bengt Elmgren
Q5716008,Anders Eriksson i Undrom
Q5719171,Carl Eskilsson
Q5721343,Albert Evers
Q5746220,Edvard Fränckel
Q5755093,Edvard Gelin
Q5773583,Leonard Grundberg
Q5779398,Fredric Gyllenkrook
Q5784902,Eric Hallin
Q5795345,Staffan Hedblom
Q5805045,Fredrik Hierta
Q5810233,Anders Reinhold Holm
Q5816342,Adam Hult
Q5817939,Wilhelm Huss
Q5823389,Åke Ingeström
Q5823461,John Ingmansson
Q5881301,Carl Jehander
Q5886578,Johan Johansson i Hornsberg
Q5913021,Ernst Klefbeck
Q5923879,Peter Krok
Q5925056,Robert von Kræmer
Q5938681,Sigfrid Larsson i Svalöv
Q5943976,Johan Leffler
Q5944957,Wilhelm Leijonancker
Q5952272,August Lillienau
Q5954609,Ejnar Lindbärg
Q5960149,Pehr Lithander
Q5969615,Axel Löfvander
Q5969949,Olof Löthner
Q6026465,Anders Olsson i Bågeholm
Q6026704,Christoffer Olsson
Q6027253,Karl Johan Olsson
Q6030845,Carl von Otter
Q6042935,Helmer Persson
Q6043192,Karl Persson
Q6045442,Johannes Petersson
Q104840074,Janne Åstrand
Q104842277,Carl Orre
Q104842860,Otto Fredrik Brunberg
Q104845055,Rudolf Theodor Busck
Q104868044,Fredrik Åman
Q105038114,Åke Nordenfelt
Q105046846,August Hallqvist
Q105086918,Axel Gustafsson
Q105115301,Feodor Werner
Q5554953,Johan Andersson
Q6327757,Johan Sjöberg
Q6255248,Erik Åkerlund
Q4957038,Lisa Johansson
Q6248294,Axel Wästfelt
Q5546265,Carl Alexanderson
Q6233448,Richard Wawrinsky
Q6236316,Wiking Werbro
Q6237953,Karl Westerström
Q6238310,Axel Westman
Q6256173,Carl Öberg
Q6326156,Ivar Sefve
Q640838,Veit Wittrock
Q1554742,Gunnar Heckscher
Q2039857,Otto Höglund
Q3162739,Jarl Hjalmarson
Q4218935,Axel Key
Q4820820,August Spångberg
Q4939940,Märta Boman
Q4953596,Beth Hennings
Q4955074,Hildur Humla
Q4974518,Lena Renström-Ingenäs
Q4990401,Karin Wetterström
Q4990681,Margit Wohlin
Q5341366,Edvard Johanson
Q5543430,Nils Agerberg
Q5543777,Einar Ahl
Q5544294,Olof Ahlström
Q5553616,John Anderson i Sundsvall
Q5553924,Anders Andersson i Olsbenning
Q5554686,Gösta Andersson i Luleå
Q5554945,Johan Andersson i Altofta
Q5554949,Johan Andersson i Baggböle
Q5554975,Johannes Andersson i Grude
Q5554980,Johannes Andersson i Knarrevik
Q5555091,Jöns Andersson i Örstorp
Q5555405,Magnus Andersson i Stigen
Q5555763,Per Anderson i Arvika
Q5555843,Peter Andersson i Högkil
Q5556691,Josef Andrén
Q105044672,Jacob Dahl
Q104843639,Jöns Olsson
Q5951340,Albert Lilienberg
Q5972170,Sven Magnusson
Q6019506,Erik Nygren
Q5956442,Johan Lindh
Q5966042,Sven Lundberg
Q5945931,Harald Lemke
Q6043830,Swen Persson
Q5964250,Carl Lovén
Q6019845,Erik Nylander
Q6045314,Carl Johan Petersson
Q5914552,Oskar Kloo
Q5923219,Filip Kristensson
Q5930881,Oskar Lagerblad
Q5936769,Nils Larson i Tullus
Q5937365,Erik Larsson i Norderön
Q5938418,Olof Larsson i Rödön
Q5944910,Ernst Leijer
Q5952215,Hugo Lilliehöök
Q5961282,Sven Ljungkvist
Q5966088,Axel Robert Lundblad
Q5966166,Erik Lundbom
Q5968638,Johan Wilhelm Lyckholm
Q5971906,Anders Magnusson i Lervik
Q6000239,Ivar Månsson i Trää
Q6003493,Svante Natt och Dag
Q6008664,Eric Nillson
Q6010076,Elof Nilsson
Q6016298,Theodor Nordström
Q6019228,Olaus Nyberg
Q6022711,Gustaf Odqvist
Q6025555,Christer Olofson
Q6025602,Bengt Olofsson
Q6025864,Emil Olovson
Q6026716,Cornelius Olsson
Q6026932,Gustaf Olsson i Ramsta
Q6027671,Olof Olsson i Löräng
Q6028028,Sven Olsson i Åsen
Q6039812,Pehr Pehrsson i Åkarp
Q6045814,Johan Wilhelm Petre
Q6046742,Erik Pettersson i Ersbacken
Q6047015,Johan Pettersson i Alvesta
Q6048296,Aron Philipsson
Q6058758,Lars Pålsson
Q6082237,Bertil Rubin
Q6082663,Per Rudén
Q6083461,Claes Herman Rundgren
Q6083441,Jöns Rundbäck
Q6084460,Axel Rutensköld
Q6091061,Robert Samuelsson
Q6097087,Maximilian Schenström
Q6158688,Gustaf Olsson i Frösvi
Q6167502,Frans Sandwall
Q6179105,Algot Sjöström
Q6179354,Carl-David Skagerlund
Q5571128,Alfred Berg
Q5777495,Anders Gustafsson
Q5554793,Herman Andersson
Q6255478,Oskar Åkerström
Q6255636,Nils Åkesson i Sandby
Q6255795,Gösta Åqvist
Q192618,Klas Pontus Arnoldson
Q3893945,Albin Ström
Q4606585,Jonas Dahlén
Q4946138,Vira Eklund
Q4948540,Ruth Forsling
Q4951427,Stina Gunne
Q4953217,Ingeborg Hegardt
Q4981411,Ellen Svedberg
Q4982770,Nelly Thüring
Q4984675,Margit Vinge
Q5234218,David Gomér
Q5371267,Emil Gustafson i Vimmerby
Q5548010,Thore Alströmer
Q5553810,Abel Andersson
Q5553850,Alfred Andersson i Munka-Ljungby
Q5554713,Fredrik Andersson i Saleby
Q5555055,Jonas Andersson (1832-1903)
Q5555073,Jonas Andersson i Ölsund
Q5556075,Sven Andersson i Plöninge
Q5570010,Bengt Bengtson
Q5570145,Emil Bengtsson
Q5570446,Wilhelm Bengtsson
Q5571910,Erik Berggren i Nora
Q5573550,Petrus Bergström
Q5573886,Gustaf Berndes
Q5574217,Victor Beronius
Q5577726,Lars Anton Björklund
Q5582377,Karl August Borg
Q5584283,Jean Braconier
Q5587303,Jöns Bromée
Q5587578,Fredrik Broström
Q5591651,Axel Bæckström
Q5602899,Herman Carlson i Herrljunga
Q19976568,Lars Johan Hagman
Q5777410,Hjalmar Gustafson
Q5773997,Jakob Grym
Q5775203,Anders Gudmundsson i Berte
Q5777728,Henning Gustafsson
Q5784158,Arvid Hallberg
Q5784621,Carl Hallendorff
Q5786787,Nestor Hammarlund
Q61868125,Johan Sjöholm
Q105104304,Peter Lamberg
Q104868905,Magnus Ahlgren
Q104904307,Carl Ekman
Q104905221,Carl Wilhelm Berglind
Q105026351,August Andreason
Q105044852,Johan Boman
Q105045554,Peter Romberg
Q105062126,Peter Åkerlund
Q5810543,Per Holm
Q5885183,Adolf Johansson
Q5828321,Adolf Janson
Q5891360,Alfred Jonsson
Q5856613,John Falk
Q5789691,Tage Hansson
Q5799756,Olof Hellström
Q5630061,Johan Eklund
Q5885702,Carl Johansson
Q5650123,Hans Hansson i Stocksäter
Q5715124,Evald Ericsson
Q5715419,Pehr Ericsson
Q5715836,Olof Erikson
Q5718333,Rikard Eronn
Q5718546,Lars Ersson
Q5719184,Gunnar Eskilsson
Q5724038,Carl Falk
Q5732323,Jonny Fjellman
Q5732483,Johan Fjällbäck
Q5736648,Gustaf Forsberg
Q5737756,Oscar Forssling
Q5743300,Gustaf Friberg
Q5746404,Gottfrid Fröderberg
Q5753607,Olof Gavelin
Q5768895,Johan Grape
Q5768933,Jöran Grapenson
Q5777636,Edvin Gustafsson
Q5779149,Axel Gylfe
Q5781669,Einar Haeggblom
Q5782910,Alarik Hagård
Q5784568,Harald Hallén
Q5796210,Verner Hedlund
Q5796660,Julius Hedvall
Q5801048,August Henricson
Q5801470,Sture Henriksson
Q5802301,Karl Herlitz
Q5810894,Helmer Holmberg
Q5811536,Karl Holmgren
Q5819094,Hans Hægermarck
Q5820675,Carl Wilhelm Oskar Höglund
Q5822221,Johan Igel
Q5823036,Erik Indebetou
Q5827298,Carl Jakob Jakobson
Q5828357,Frans Gustaf Janson
Q5885029,Carl Johanson i Hörninge
Q5885427,August Johansson i Dingle
Q5889581,Pehr Johnsson i Kastanjegården
Q5891726,Jon Jonsson i Källeräng
Q5895466,Otto Järte
Q5895705,Nils Jönsson i Rossbol
Q5895936,Johan Jönsson i Revinge
Q5905939,Arvid Kempe
Q5912269,Carl Johan Kjellman
Q5938539,Per Magnus Larsson
Q5955357,Carl Wilhelm Linder
Q5956993,Ernst Lindley
Q5957154,Carl Gustaf Lindmark
Q5653837,Jöns Harald Skoglösa
Q110129747,Gunnar Oskarsson
Q19976333,Pontus Andersson
Q110540198,Martin Marmgren
Q110635584,Sofie Eriksson
Q110776549,Alexander Ojanne
Q110089098,Lennart Bengtsson
Q5570092,Bengt Bengtsson
Q5937815,Johan Larsson i Gallstad
Q110321926,Ebon Andersson
Q5588019,Carl Gustaf Bruce
Q5718524,Eric Ersson i Vallsta
Q5937823,Johan Larsson i Göteborg
Q5976011,Janne Marcuson
Q6199107,Peter Svensson
Q86278090,David Theodor von Schulzenheim
Q104889673,Olof Thorell
Q5555650,Ola Andersson
Q6039760,Matts Pehrsson
Q6148363,Erik Leksell
Q16084072,Carsten Thunborg
Q18238049,Victor Carlson
Q20786765,Erik Uddenberg
Q93861211,Zakarias Ahlin
Q5548121,Lars Magnus Altin
Q6235736,Julius Wener
Q104841633,Pehr Blidberg
Q104851791,Johan Janson
Q104864916,Johan Jakob Magnell
Q104919050,Per Gustaf Sandberg
Q105025768,Karl Henrik Berlin
Q105037888,Sven Wieslander
Q105045448,Nils Rosengren
Q105046298,Olof Olson
Q5555255,Lars Daniel Andersson
Q5555784,Per Andersson i Fragg
Q5553568,Jan Anderson
Q5733305,Theodor Flensburg
Q5936638,August Larson
Q5555625,Nils Andersson i Bävik
Q5556212,Wilhelm Andersson
Q5603432,Sven Carlson
Q5718519,Eric Ersson i Sanne
Q5924265,Evald Krispin Kropp
Q5938531,Per Larsson i Viggetorp
Q110279970,Walter Kant
Q110401403,Ove Gansmoe
Q110426890,Fred Henningson
Q110436560,Johannes Hedström
Q6219947,Jonas Unger
Q5547315,Frans Almén
Q5553576,Johan Eric Anderson
Q5553916,Anders Andersson i Källtorp
Q6016802,Lars Norin
Q6252318,Sven Zetterström
Q6237468,Wilhelm Wester
Q6096470,Frans Schartau (1828-1881)
Q6180537,Wilhelm Skytte
Q6196285,Carl Sundling
Q6197680,Jonas Nikolaus Svedberg
Q6197989,Eric Svenning
Q6198270,Anton Svensson i Högsjöhult
Q6201220,Johannes Sällström
Q6201401,Jöran Sääf
Q6209055,Alexander Thore
Q6212615,Carl Florus Toll
Q6230552,Gustaf Oscar Wallenberg
Q6234071,Aron Julius Wedin
Q6235195,Carl Wellander
Q6239905,Victor Hugo Wickström
Q6241288,Adolf Wiklund i Brattfors
Q6244898,Karl-Gustaf Wirtén
Q6254570,Johan Åberg (politiker)
Q6258258,Erik Östrand
Q6336122,Valdemar Vahlin
Q6338311,Olof Walter
Q16649189,Eric Josef Ericsson
Q16649279,Edvin Gilje
Q19976514,Anders Ericsson i Malmö
Q105163872,Johan Carlsson
Q5886385,Ivar Johansson
Q5603396,Sigurd Carlsson
Q5605691,Anders Cederström i Sanda
Q5609230,Eugène Clairfelt
Q5613767,Sigvard Cruse
Q5811211,Otto Holmdahl
Q5970011,Oscar Lövgren
Q5938180,Martin Larsson
Q5966767,Sven Lundgren
Q5896093,Per Jönsson
Q5796156,Samuel Hedlund
Q5799199,Anton Hellgrén
Q5806065,Karl Hillgård
Q5817766,Karl Husberg
Q5817928,Ragnar Huss
Q5820210,Sven Håkansson
Q5820900,Julius Högstedt
Q5821403,Petrus Hörnstén
Q5821542,Carl Höök
Q5822164,August Ifvarsson
Q5826490,Edvin Jacobsson
Q5952801,Carl Lind
Q5886618,Johan Magnus Johansson
Q5887336,Olof Johansson i Edsbyn
Q5891272,Johannes Jonson
Q5891755,Jonas Jonsson i Hå
Q5901397,Gustaf Karlsson
Q5907317,Emil Key
Q5910405,Jean Kinnman
Q5912025,Knut Kjellberg
Q5931113,Otto Lagerfelt
Q5937501,Gustaf Larsson (politiker)
Q5938003,Lars Johan Larsson
Q5938457,Oscar Larsson i Mörtlösa
Q5938515,Per Larsson i Fole
Q5939021,Viktor Larsson
Q5939069,Zakarias Larsson
Q5945889,Åke Lemchen
Q5958323,Alfred Lindström
Q5963695,Ludvig Lorichs
Q5967563,Viktor Lundqvist
Q5968584,Ernst Lyberg
Q5973769,Emil Malmborg
Q5990547,Sixten Mogren
Q6001723,Johannes Mörtsell
Q6005925,Gösta Netzén
Q6009010,Elis Nilson
Q6009324,Hjalmar Nilson
Q6009646,Anders Nilsson i Rinkaby
Q6009684,Andreas Nilsson i Norrlångträsk
Q6010354,Gustaf Nilsson i Vibberbo
Q6010361,Gustaf Nilson
Q6011367,Nils Nilsson i Karlstad
Q6011383,Nils Nilsson i Vrängebol
Q6016502,Erik Norén
Q6022442,Henning Odencrantz
Q6022503,Nils Odhe
Q6023757,Sigvard Ohlsson
Q6026783,Emil Olsson i Kyrkebol
Q6027369,Lars Olsson i Vallsta
Q6027578,Nils Olsson i Rödningsberg
Q5578035,Karl Björkänge
Q5578212,Carl Björn
Q5578540,Eric Bladh
Q5579064,Johannes Blidfors
Q5579445,Carl Johan Blomberg
Q5581167,Gustaf Bolin
Q5589019,Ludwig Brännström
Q5591643,Anders Bäckström
Q5597697,Carl Björling
Q5602867,Ernst Carlson
Q5615490,Johan Dahlgren
Q5710181,Gullbrand Elowson
Q5715991,Anders August Eriksson
Q5718504,Carl Eric Ersson
Q5813408,Carl Hoppe
Q5741543,Elias Fredholm
Q5741552,Henrik Fredholm
Q5754647,Jakob Fredrik Geijer
Q5777681,Gustaf Gustafsson i Vi
Q5777808,John Gustafsson
Q5786904,Erik Hammarsten
Q5786964,Carl Johan Hammarström
Q5787447,Yngve Hamrin
Q5789075,Eric Hansson
Q5798778,Gustaf Hellbacken
Q5798813,Erik Hellberg
Q5801319,Torsten Henrikson
Q5801482,Torsten Henriksson
Q5810286,Einar Holm
Q5826537,Gösta Jacobsson i Mjölby
Q5828721,Gustaf Jansson
Q5886152,Gustav Johansson
Q5879846,Robert Jansson
Q5885974,Erik Johansson i Öckerö
Q5886041,Fridolf Johansson
Q5886593,Johan Johansson i Noraskog
Q5886663,John Johansson i Stockholm
Q5889242,Samuel Johnson
Q5889499,Johan Johnsson
Q5891513,Einar Jonsson
Q5891534,Eric Jonsson i Freluga
Q5892004,Sigfrid Jonsson
Q5895793,Carl Aron Jönsson
Q5900997,Albert Karlson
Q5901138,Arvid Karlsson
Q5901692,Karl Johan Karlsson
Q5902333,Verner Karlsson i Vätö
Q5904764,Augustinus Keijer
Q5910313,Carl Leonard Kinmanson
Q5917908,Gustaf Kollberg
Q5929112,Ture Königson
Q5933698,Axel Landgren
Q5936986,Anders Larsson i Flicksäter
Q5937030,August Larsson
Q1358123,Ernst Meyer
Q95987515,Isaac Asklöf
Q104850932,Herman Gyllenhaal
Q104873799,Johan Erik Johansson
Q104922412,Gustaf Carlsson
Q105045781,Nicolaus Molander
Q105046520,Nils Anderson
Q105066959,Oscar Tundal
Q105114671,Wilhelm Lyth
Q6199009,Otto Svensson
Q6199074,Per Svensson
Q6197324,Gustaf Svanberg
Q6207468,Edvard Thermænius
Q6343697,Erik Öberg
Q6258086,Olof Östling
Q6175938,Gustaf Silfverstolpe
Q6178262,Sven Sjöblom
Q6178481,Einar Sjögren
Q6184739,Gottlieb Spangenberg
Q6188713,Nils Stenberg
Q6189739,Axel Sterne
Q6195368,Abel Sundberg
Q6196646,Magnus Sundström
Q6198525,Gustaf Svensson i Vä
Q6216004,Anders Peter Trybom
Q6221082,Conrad Vahlquist
Q6221089,Carl Otto Vahlstedt
Q6228340,Olof Wagenius
Q6230782,Adolf Wallentheim
Q6230797,Carl Wallentin
Q6235646,Alfred Wendt
Q6235750,August Wengberg
Q6240742,Axel Wilhelm Wigardt
Q6243024,Archibald Williamson
Q6255169,Knut Åkerhielm
Q6255212,Erik Åkerlind
Q196860,Zeth Höglund
Q517947,Hanna Rydh
Q1333150,Elof Ericsson
Q2744062,Gerda Höjer
Q4946953,Hildur Ericsson
Q4947005,Elin Eriksson
Q4947009,Etty Eriksson
Q4962152,Edith Liljedahl
Q4979018,Elisabet Sjövall
Q4981979,Elisabeth Tamm
Q4990153,Eivor Wallin
Q5552169,Adolf Alexandersson
Q55743635,Gunnar Ljungqvist
Q105098800,Nils Hansson
Q4353611,Lars Johan Hierta
Q6084977,Karl Artur Ryberg
Q6085353,Ebbe Rydén
Q6085536,Peter Rydholm
Q6091726,Evert Sandberg
Q6092974,Carl Sandquist
Q6158341,Johan Ohlsson (1833-1910)
Q6168490,Georg af Schmidt
Q6170596,Kristian Schönbeck
Q6173400,Hjalmar Setterberg
Q6175872,Otto Silfverbrand
Q6181761,Gustaf Smith
Q6187218,Karl Starbäck
Q6192045,Erik Strandh
Q6194224,Manne Ståhl
Q6196632,Johan Rudolf Sundström
Q6197814,Gustaf Svedman
Q6198588,Hjalmar Svensson
Q6198941,Nils Svensson i Långelanda
Q6199190,Sven Svensson
Q6205950,Carl Gustav Tengström
Q6210134,Bengt-Olof Thylén
Q6213695,Oscar Tornegård
Q6217733,Mats Tysk
Q6220738,Birger Utbult
Q6224947,Sven Vigelsbo
Q6237552,Johan August Westerberg
Q6238249,Isak Westlund
Q6240442,Ulric Widström
Q6241396,Olof Wiklund
Q6241475,Johan Eric Wikstén
Q6244843,Karl Wirsell
Q6253026,Per Zimdahl
Q6258118,Carl Östlund
Q6298643,Carl Johanson i Gäre
Q6306988,Claes Lindskog
Q6314748,Per Nilsson i Espö
Q6327765,Johan Sjöberg i Bodaryd
Q442028,Hilding Hagberg
Q791977,Axel Gustaf Adlercreutz
Q10540434,Johan Wallin
Q4573469,Ragnar Lassinantti
Q4691677,Agda Östlund
Q4802442,Arvid Olsson
Q4934282,Ruth Ager
Q4946028,Christina Ekberg
Q4954500,Elvira Holmberg
Q4962663,Gerda Linderot
Q16649068,Carl Carlsson i Norra Smedstorp
Q18237084,Nils Adler
Q18246424,Erik Söderhielm
Q19365487,Fredrik Sandwall
Q6186314,Pehr Staaff
Q105067206,Carl Persson
Q104889010,Johannes Englander
Q104889739,Johannes Larsson
Q104904121,Jonas Jansson
Q105046955,Nils Pehrsson
Q105105468,Henric Lundquist
Q6045372,Fredrik Petersson
Q6033361,Wilhelm Palmær
Q6045435,Johan Petersson
Q6045299,Carl Petersson
Q6193111,Johan Ström
Q6202293,Christian Söderström
Q6200331,Christian von Sydow
Q6140353,Carl Johan Jonsson
Q6198065,Carl Johan Svensén
Q6028693,Johannes Onsjö
Q6030891,Oscar von Otter
Q6033580,Sven Palme
Q6039805,Pehr Pehrsson i Norrsund
Q6043805,Sven Persson i Norrköping
Q6045216,Gustaf Albert Petersson
Q6045471,Lucas Petersson
Q6045585,Sven Magnus Petersson
Q6046940,Jakob Pettersson
Q6072689,Einar Rimmerfors
Q6079195,Erik Rosén i Götene
Q6093095,Karl Ludvig Sandstedt
Q6097568,August Schill
Q6139653,Johan Alrik Johansson
Q6140360,Conrad Jonsson
Q6154722,Emil Molin
Q6156904,Gerhard Nilsson
Q6165740,Axel Rosenquist af Åkershult
Q6175996,Per Siljeström
Q6177812,August Sjö
Q6178786,Oskar Sjölander
Q6179436,Lars-Olof Skantze
Q6179501,Karl Wilhelm Skareen
Q6180672,Nils Peter Sköld
Q6186277,Albert Staaff
Q6190438,Stig Stigmarker
Q6193144,Magnus Ström
Q6199292,David Svenungsson
Q6199259,Waldemar Svensson
Q6199894,Ruben Swedberg
Q6206359,Adolf Tersmeden
Q6206951,Gottfried Thavenius
Q6214703,Folke Trana
Q6218207,Anders Törnfelt
Q6218236,August Törngren
Q6218303,Nils Törnkvist
Q6229600,Paul Petter Waldenström
Q6230894,Adolf Wallerius
Q6241371,Johan Bernhard Wiklund
Q6241671,Oswald Wikström
Q6244387,Carl Fredrik Winkrans
Q6250899,Jonas Peter Zakrisson
Q6093334,Nils Sandström
Q6010733,Johannes Nilsson i Sorröd
Q6011376,Nils Nilsson i Skärhus
Q6017379,Ludvig Norrby
Q6023517,Alfred Ohlsson
Q6023601,Frithiof Ohlsson
Q6026244,Gustaf Olson i Torsby
Q6026379,Adolv Olsson
Q6026693,Christian Olsson
Q6026915,Gustaf Olsson i Broddbo
Q6027185,John Olsson
Q6027677,Olof Olsson i Olebyn
Q6027685,Olof Olsson i See
Q6034738,Hans Pantzarhielm
Q6039817,Per Pehrsson
Q6042832,Esbjörn Persson
Q6043007,Jakob Persson
Q6043440,Nils Persson i Grytterud
Q6043542,Otto Persson
Q6044972,Emil Petersson i Gäddvik
Q6045532,Per Gustaf Petersson
Q6065563,Otto Redelius
Q6084424,Johan Rutberg
Q6085955,Olov Rylander
Q6091892,Karl Sandberg
Q6092421,Hugo Sandén
Q6093202,Gustaf Sandström
Q6096701,Knut Henning Gezelius von Schéele
Q6139775,Olof Johansson i Öckerö
Q6151925,Gustaf Malmqvist
Q6157386,Johan Nordin i Hammerdal
Q6157973,Gustaf Nyström
Q6158007,Carl Gustaf Närlinge
Q6161425,Ludvig Peyron
Q6170702,Frithiof Schöning
Q6173569,Frans Severin
Q6181305,Josef Smedberg
Q6183614,Malte Sommelius
Q6186410,Oscar Stackelberg
Q6189453,Knut Stenvall
Q6190376,Lennart Stiernstedt
Q6198101,Anders Svenson i Edum
Q6199041,Pehr Svensson
Q6201809,Knut Söderblom
Q6208470,Eskilander Thomasson
Q6208962,Gustaf Thor
Q6215894,Per Truedsson
Q6215932,Mårten Trulsson
Q6218297,Algot Törnkvist
Q6229469,Sten Waldem
Q6230047,Adolf Wall
Q6231420,Nils Wallmark
Q6233985,Jacob Wedberg
Q6236050,Carl Wennérus
Q6237674,August Westerdal
Q6238370,Karl Allan Westman
Q6240050,Arthur Widén
Q6241518,Anton Wikström
Q6241615,Johan Magnus Wikström
Q6243408,Bernt Wilson
Q6247325,Wilhelm Wretlind
Q6253724,August Zotterman
Q6254949,Hjalmar Åhman
Q5587500,Gustaf Broomé
Q5411103,Gunnar Ericsson
Q18243078,Ludvig Johansson
Q104874870,Claës Wilhelm Carlson
Q104889131,Peter Magnus Gunnarson
Q105044768,August Ruhlin
Q105072927,Wilfrid Ullman
Q105097094,Petter Magnus Johansson
Q6326219,Ossian Sehlstedt
Q1368035,Yngve Larsson
Q5587066,Olof August Brodin
Q16945247,Axel Gustafsson
Q6252124,Åke Zetterberg
Q6252260,Theodor Zetterstrand
Q6258079,Nils Östling
Q6331764,Johan Gustaf Svensson i Betingetorp
Q6343614,Ernst Åqvist
Q349359,Vilhelm Lundstedt
Q543409,Nils Flyg
Q4946074,Sigrid Ekendahl
Q4950085,Sigrid Gillner
Q4958735,Karin Kihlman
Q4978983,Helga Sjöstrand
Q4981537,Rosa Svensson
Q5231532,David Boman
Q5540672,Fredrik Aarnseth
Q5542875,Axel Adlersparre
Q5552491,Magnus Alsterlund
Q5553920,Anders Andersson i Lund
Q5554268,Carl Andersson i Hamra
Q5554461,Erik Andersson i Uppsala
Q5554683,Gösta Andersson i Mölndal
Q5555629,Nils Andersson i Pettersborg
Q5555696,Oscar Andersson i Långviksmon
Q5563536,Johannes Back
Q5563858,Oscar Baeckman
Q5570243,Johannes Bengtsson i Öxared
Q5571916,Frans Berggren
Q5572511,Elof Berglöf
Q5577465,Albert Björck
Q5579605,Herman Blomquist
Q5591682,Fredrik Anshelm Bäckström
Q5593837,Johan Andersson i Stärte
Q5603236,Johan Fredrik Carlsson
Q5605978,Julius Centerwall
Q5608556,Nils Christiernsson
Q15845397,Axel Nordström
Q29611748,John Hedin
Q104919428,Jan Magnusson
Q105162968,Per Jonsson
Q5810812,Carl Holmberg
Q5920197,Anders Koskull
Q5930999,Gustaf Lagercrantz
Q5953741,Lars Lindberg
Q5725116,Fredrik Fant
Q5997281,Gustaf Munthe
Q5938450,Oscar Larsson
Q5973668,Gustaf Malmberg
Q5733141,Herman Fleming
Q5952967,Olof Lind
Q6022275,Wilhelm Odelberg
Q5886293,Henry Johansson
