year,protocol,N
1886,corpus/protocols/1886/prot-1886--fk--34.xml,39
1886,corpus/protocols/1886/prot-1886--fk--35.xml,12
1886,corpus/protocols/1886/prot-1886--fk--36.xml,11
1886,corpus/protocols/1886/prot-1886--fk--37.xml,25
1886,corpus/protocols/1886/prot-1886--fk--38.xml,13
1886,corpus/protocols/1886/prot-1886--fk--39.xml,43
1886,corpus/protocols/1886/prot-1886--fk--4.xml,2
1886,corpus/protocols/1886/prot-1886--fk--40.xml,11
1886,corpus/protocols/1886/prot-1886--fk--41.xml,21
1886,corpus/protocols/1886/prot-1886--fk--42.xml,24
1886,corpus/protocols/1886/prot-1886--fk--5.xml,0
1886,corpus/protocols/1886/prot-1886--fk--6.xml,5
1886,corpus/protocols/1886/prot-1886--fk--7.xml,18
1886,corpus/protocols/1886/prot-1886--fk--8.xml,25
1886,corpus/protocols/1886/prot-1886--fk--9.xml,41
1887,corpus/protocols/1887/prot-1887-janmar-ak--1.xml,0
1887,corpus/protocols/1887/prot-1887-janmar-ak--10.xml,32
1887,corpus/protocols/1887/prot-1887-janmar-ak--11.xml,24
1887,corpus/protocols/1887/prot-1887-janmar-ak--12.xml,15
1887,corpus/protocols/1887/prot-1887-janmar-ak--13.xml,16
1887,corpus/protocols/1887/prot-1887-janmar-ak--14.xml,15
1887,corpus/protocols/1887/prot-1887-janmar-ak--15.xml,20
1887,corpus/protocols/1887/prot-1887-janmar-ak--16.xml,21
1887,corpus/protocols/1887/prot-1887-janmar-ak--17.xml,55
1887,corpus/protocols/1887/prot-1887-janmar-ak--2.xml,2
1887,corpus/protocols/1887/prot-1887-janmar-ak--3.xml,2
1887,corpus/protocols/1887/prot-1887-janmar-ak--4.xml,0
1887,corpus/protocols/1887/prot-1887-janmar-ak--5.xml,9
1887,corpus/protocols/1887/prot-1887-janmar-ak--6.xml,11
1887,corpus/protocols/1887/prot-1887-janmar-ak--7.xml,6
1887,corpus/protocols/1887/prot-1887-janmar-ak--8.xml,3
1887,corpus/protocols/1887/prot-1887-janmar-ak--9.xml,60
1887,corpus/protocols/1887/prot-1887-janmar-fk--1.xml,4
1887,corpus/protocols/1887/prot-1887-janmar-fk--10.xml,9
1887,corpus/protocols/1887/prot-1887-janmar-fk--11.xml,5
1887,corpus/protocols/1887/prot-1887-janmar-fk--12.xml,29
1887,corpus/protocols/1887/prot-1887-janmar-fk--2.xml,1
1887,corpus/protocols/1887/prot-1887-janmar-fk--3.xml,11
1887,corpus/protocols/1887/prot-1887-janmar-fk--4.xml,2
1887,corpus/protocols/1887/prot-1887-janmar-fk--5.xml,9
1887,corpus/protocols/1887/prot-1887-janmar-fk--6.xml,9
1887,corpus/protocols/1887/prot-1887-janmar-fk--7.xml,17
1887,corpus/protocols/1887/prot-1887-janmar-fk--8.xml,13
1887,corpus/protocols/1887/prot-1887-janmar-fk--9.xml,4
1887,corpus/protocols/1887/prot-1887-majjul-ak--1.xml,2
1887,corpus/protocols/1887/prot-1887-majjul-ak--10.xml,30
1887,corpus/protocols/1887/prot-1887-majjul-ak--11.xml,40
1887,corpus/protocols/1887/prot-1887-majjul-ak--12.xml,0
1887,corpus/protocols/1887/prot-1887-majjul-ak--13.xml,45
1887,corpus/protocols/1887/prot-1887-majjul-ak--14.xml,53
1887,corpus/protocols/1887/prot-1887-majjul-ak--15.xml,69
1887,corpus/protocols/1887/prot-1887-majjul-ak--16.xml,22
1887,corpus/protocols/1887/prot-1887-majjul-ak--17.xml,38
1887,corpus/protocols/1887/prot-1887-majjul-ak--18.xml,27
1887,corpus/protocols/1887/prot-1887-majjul-ak--19.xml,42
1887,corpus/protocols/1887/prot-1887-majjul-ak--2.xml,6
1887,corpus/protocols/1887/prot-1887-majjul-ak--20.xml,53
1887,corpus/protocols/1887/prot-1887-majjul-ak--21.xml,42
1887,corpus/protocols/1887/prot-1887-majjul-ak--22.xml,58
1887,corpus/protocols/1887/prot-1887-majjul-ak--23.xml,45
1887,corpus/protocols/1887/prot-1887-majjul-ak--24.xml,16
1887,corpus/protocols/1887/prot-1887-majjul-ak--25.xml,39
1887,corpus/protocols/1887/prot-1887-majjul-ak--26.xml,63
1887,corpus/protocols/1887/prot-1887-majjul-ak--27.xml,48
1887,corpus/protocols/1887/prot-1887-majjul-ak--28.xml,66
1887,corpus/protocols/1887/prot-1887-majjul-ak--29.xml,49
1887,corpus/protocols/1887/prot-1887-majjul-ak--3.xml,4
1887,corpus/protocols/1887/prot-1887-majjul-ak--30.xml,17
1887,corpus/protocols/1887/prot-1887-majjul-ak--31.xml,27
1887,corpus/protocols/1887/prot-1887-majjul-ak--4.xml,11
1887,corpus/protocols/1887/prot-1887-majjul-ak--5.xml,41
1887,corpus/protocols/1887/prot-1887-majjul-ak--6.xml,38
1887,corpus/protocols/1887/prot-1887-majjul-ak--7.xml,48
1887,corpus/protocols/1887/prot-1887-majjul-ak--8.xml,28
1887,corpus/protocols/1887/prot-1887-majjul-ak--9.xml,61
1887,corpus/protocols/1887/prot-1887-majjul-fk--1.xml,6
1887,corpus/protocols/1887/prot-1887-majjul-fk--10.xml,29
1887,corpus/protocols/1887/prot-1887-majjul-fk--11.xml,20
1887,corpus/protocols/1887/prot-1887-majjul-fk--12.xml,46
1887,corpus/protocols/1887/prot-1887-majjul-fk--13.xml,18
1887,corpus/protocols/1887/prot-1887-majjul-fk--14.xml,15
1887,corpus/protocols/1887/prot-1887-majjul-fk--15.xml,19
1887,corpus/protocols/1887/prot-1887-majjul-fk--16.xml,34
1887,corpus/protocols/1887/prot-1887-majjul-fk--17.xml,32
1887,corpus/protocols/1887/prot-1887-majjul-fk--18.xml,16
1887,corpus/protocols/1887/prot-1887-majjul-fk--19.xml,23
1887,corpus/protocols/1887/prot-1887-majjul-fk--2.xml,13
1887,corpus/protocols/1887/prot-1887-majjul-fk--20.xml,31
1887,corpus/protocols/1887/prot-1887-majjul-fk--21.xml,23
1887,corpus/protocols/1887/prot-1887-majjul-fk--22.xml,18
1887,corpus/protocols/1887/prot-1887-majjul-fk--23.xml,17
1887,corpus/protocols/1887/prot-1887-majjul-fk--24.xml,39
1887,corpus/protocols/1887/prot-1887-majjul-fk--25.xml,26
1887,corpus/protocols/1887/prot-1887-majjul-fk--26.xml,15
1887,corpus/protocols/1887/prot-1887-majjul-fk--3.xml,1
1887,corpus/protocols/1887/prot-1887-majjul-fk--4.xml,10
1887,corpus/protocols/1887/prot-1887-majjul-fk--5.xml,26
1887,corpus/protocols/1887/prot-1887-majjul-fk--6.xml,24
1887,corpus/protocols/1887/prot-1887-majjul-fk--7.xml,33
1887,corpus/protocols/1887/prot-1887-majjul-fk--8.xml,29
1887,corpus/protocols/1887/prot-1887-majjul-fk--9.xml,14
1888,corpus/protocols/1888/prot-1888--ak--1.xml,3
1888,corpus/protocols/1888/prot-1888--ak--10.xml,26
1888,corpus/protocols/1888/prot-1888--ak--11.xml,41
1888,corpus/protocols/1888/prot-1888--ak--12.xml,40
1888,corpus/protocols/1888/prot-1888--ak--13.xml,45
1888,corpus/protocols/1888/prot-1888--ak--14.xml,20
1888,corpus/protocols/1888/prot-1888--ak--15.xml,35
1888,corpus/protocols/1888/prot-1888--ak--16.xml,58
1888,corpus/protocols/1888/prot-1888--ak--17.xml,38
1888,corpus/protocols/1888/prot-1888--ak--18.xml,37
1888,corpus/protocols/1888/prot-1888--ak--19.xml,45
1888,corpus/protocols/1888/prot-1888--ak--2.xml,1
1888,corpus/protocols/1888/prot-1888--ak--20.xml,25
1888,corpus/protocols/1888/prot-1888--ak--21.xml,35
1888,corpus/protocols/1888/prot-1888--ak--22.xml,21
1888,corpus/protocols/1888/prot-1888--ak--23.xml,56
1888,corpus/protocols/1888/prot-1888--ak--24.xml,38
1888,corpus/protocols/1888/prot-1888--ak--25.xml,32
1888,corpus/protocols/1888/prot-1888--ak--26.xml,17
1888,corpus/protocols/1888/prot-1888--ak--27.xml,27
1888,corpus/protocols/1888/prot-1888--ak--28.xml,26
1888,corpus/protocols/1888/prot-1888--ak--29.xml,40
1888,corpus/protocols/1888/prot-1888--ak--3.xml,22
1888,corpus/protocols/1888/prot-1888--ak--30.xml,11
1888,corpus/protocols/1888/prot-1888--ak--31.xml,9
1888,corpus/protocols/1888/prot-1888--ak--32.xml,29
1888,corpus/protocols/1888/prot-1888--ak--33.xml,53
1888,corpus/protocols/1888/prot-1888--ak--34.xml,62
1888,corpus/protocols/1888/prot-1888--ak--35.xml,44
1888,corpus/protocols/1888/prot-1888--ak--36.xml,46
1888,corpus/protocols/1888/prot-1888--ak--37.xml,20
1888,corpus/protocols/1888/prot-1888--ak--38.xml,51
1888,corpus/protocols/1888/prot-1888--ak--39.xml,78
1888,corpus/protocols/1888/prot-1888--ak--4.xml,2
1888,corpus/protocols/1888/prot-1888--ak--40.xml,54
1888,corpus/protocols/1888/prot-1888--ak--41.xml,56
1888,corpus/protocols/1888/prot-1888--ak--42.xml,50
1888,corpus/protocols/1888/prot-1888--ak--43.xml,42
1888,corpus/protocols/1888/prot-1888--ak--44.xml,39
1888,corpus/protocols/1888/prot-1888--ak--45.xml,29
1888,corpus/protocols/1888/prot-1888--ak--46.xml,44
1888,corpus/protocols/1888/prot-1888--ak--47.xml,42
1888,corpus/protocols/1888/prot-1888--ak--48.xml,48
1888,corpus/protocols/1888/prot-1888--ak--49.xml,0
1888,corpus/protocols/1888/prot-1888--ak--5.xml,18
1888,corpus/protocols/1888/prot-1888--ak--50.xml,31
1888,corpus/protocols/1888/prot-1888--ak--51.xml,64
1888,corpus/protocols/1888/prot-1888--ak--52.xml,39
1888,corpus/protocols/1888/prot-1888--ak--53.xml,49
1888,corpus/protocols/1888/prot-1888--ak--6.xml,25
1888,corpus/protocols/1888/prot-1888--ak--7.xml,40
1888,corpus/protocols/1888/prot-1888--ak--8.xml,18
1888,corpus/protocols/1888/prot-1888--ak--9.xml,26
1888,corpus/protocols/1888/prot-1888--fk--1.xml,3
1888,corpus/protocols/1888/prot-1888--fk--10.xml,22
1888,corpus/protocols/1888/prot-1888--fk--11.xml,9
1888,corpus/protocols/1888/prot-1888--fk--12.xml,42
1888,corpus/protocols/1888/prot-1888--fk--13.xml,41
1888,corpus/protocols/1888/prot-1888--fk--14.xml,10
1888,corpus/protocols/1888/prot-1888--fk--15.xml,14
1888,corpus/protocols/1888/prot-1888--fk--16.xml,18
1888,corpus/protocols/1888/prot-1888--fk--17.xml,17
1888,corpus/protocols/1888/prot-1888--fk--18.xml,11
1888,corpus/protocols/1888/prot-1888--fk--19.xml,9
1888,corpus/protocols/1888/prot-1888--fk--2.xml,1
1888,corpus/protocols/1888/prot-1888--fk--20.xml,8
1888,corpus/protocols/1888/prot-1888--fk--21.xml,25
1888,corpus/protocols/1888/prot-1888--fk--22.xml,22
1888,corpus/protocols/1888/prot-1888--fk--23.xml,52
1888,corpus/protocols/1888/prot-1888--fk--24.xml,45
1888,corpus/protocols/1888/prot-1888--fk--25.xml,48
1888,corpus/protocols/1888/prot-1888--fk--26.xml,27
1888,corpus/protocols/1888/prot-1888--fk--27.xml,35
1888,corpus/protocols/1888/prot-1888--fk--28.xml,58
1888,corpus/protocols/1888/prot-1888--fk--29.xml,48
1888,corpus/protocols/1888/prot-1888--fk--3.xml,5
1888,corpus/protocols/1888/prot-1888--fk--30.xml,53
1888,corpus/protocols/1888/prot-1888--fk--31.xml,14
1888,corpus/protocols/1888/prot-1888--fk--32.xml,52
1888,corpus/protocols/1888/prot-1888--fk--33.xml,34
1888,corpus/protocols/1888/prot-1888--fk--34.xml,31
1888,corpus/protocols/1888/prot-1888--fk--35.xml,32
1888,corpus/protocols/1888/prot-1888--fk--36.xml,27
1888,corpus/protocols/1888/prot-1888--fk--37.xml,23
1888,corpus/protocols/1888/prot-1888--fk--38.xml,9
1888,corpus/protocols/1888/prot-1888--fk--39.xml,11
1888,corpus/protocols/1888/prot-1888--fk--4.xml,24
1888,corpus/protocols/1888/prot-1888--fk--40.xml,32
1888,corpus/protocols/1888/prot-1888--fk--41.xml,14
1888,corpus/protocols/1888/prot-1888--fk--5.xml,33
1888,corpus/protocols/1888/prot-1888--fk--6.xml,15
1888,corpus/protocols/1888/prot-1888--fk--7.xml,5
1888,corpus/protocols/1888/prot-1888--fk--8.xml,18
1888,corpus/protocols/1888/prot-1888--fk--9.xml,18
1889,corpus/protocols/1889/prot-1889--ak--1.xml,1
1889,corpus/protocols/1889/prot-1889--ak--10.xml,23
1889,corpus/protocols/1889/prot-1889--ak--11.xml,34
1889,corpus/protocols/1889/prot-1889--ak--12.xml,54
1889,corpus/protocols/1889/prot-1889--ak--13.xml,52
1889,corpus/protocols/1889/prot-1889--ak--14.xml,34
1889,corpus/protocols/1889/prot-1889--ak--15.xml,24
1889,corpus/protocols/1889/prot-1889--ak--16.xml,48
1889,corpus/protocols/1889/prot-1889--ak--17.xml,22
1889,corpus/protocols/1889/prot-1889--ak--18.xml,33
1889,corpus/protocols/1889/prot-1889--ak--19.xml,22
1889,corpus/protocols/1889/prot-1889--ak--2.xml,3
1889,corpus/protocols/1889/prot-1889--ak--20.xml,27
1889,corpus/protocols/1889/prot-1889--ak--21.xml,32
1889,corpus/protocols/1889/prot-1889--ak--22.xml,52
1889,corpus/protocols/1889/prot-1889--ak--23.xml,54
1889,corpus/protocols/1889/prot-1889--ak--24.xml,33
1889,corpus/protocols/1889/prot-1889--ak--25.xml,50
1889,corpus/protocols/1889/prot-1889--ak--26.xml,13
1889,corpus/protocols/1889/prot-1889--ak--27.xml,21
1889,corpus/protocols/1889/prot-1889--ak--28.xml,25
1889,corpus/protocols/1889/prot-1889--ak--29.xml,40
1889,corpus/protocols/1889/prot-1889--ak--3.xml,33
1889,corpus/protocols/1889/prot-1889--ak--30.xml,38
1889,corpus/protocols/1889/prot-1889--ak--31.xml,31
1889,corpus/protocols/1889/prot-1889--ak--32.xml,44
1889,corpus/protocols/1889/prot-1889--ak--33.xml,41
1889,corpus/protocols/1889/prot-1889--ak--34.xml,54
1889,corpus/protocols/1889/prot-1889--ak--35.xml,61
1889,corpus/protocols/1889/prot-1889--ak--36.xml,38
1889,corpus/protocols/1889/prot-1889--ak--37.xml,49
1889,corpus/protocols/1889/prot-1889--ak--38.xml,1
1889,corpus/protocols/1889/prot-1889--ak--39.xml,53
1889,corpus/protocols/1889/prot-1889--ak--4.xml,3
1889,corpus/protocols/1889/prot-1889--ak--40.xml,61
1889,corpus/protocols/1889/prot-1889--ak--41.xml,36
1889,corpus/protocols/1889/prot-1889--ak--42.xml,28
1889,corpus/protocols/1889/prot-1889--ak--43.xml,68
1889,corpus/protocols/1889/prot-1889--ak--44.xml,39
1889,corpus/protocols/1889/prot-1889--ak--45.xml,29
1889,corpus/protocols/1889/prot-1889--ak--46.xml,19
1889,corpus/protocols/1889/prot-1889--ak--47.xml,64
1889,corpus/protocols/1889/prot-1889--ak--48.xml,41
1889,corpus/protocols/1889/prot-1889--ak--49.xml,44
1889,corpus/protocols/1889/prot-1889--ak--5.xml,30
1889,corpus/protocols/1889/prot-1889--ak--50.xml,20
1889,corpus/protocols/1889/prot-1889--ak--51.xml,31
1889,corpus/protocols/1889/prot-1889--ak--52.xml,2
1889,corpus/protocols/1889/prot-1889--ak--6.xml,36
1889,corpus/protocols/1889/prot-1889--ak--7.xml,7
1889,corpus/protocols/1889/prot-1889--ak--8.xml,28
1889,corpus/protocols/1889/prot-1889--ak--9.xml,48
1889,corpus/protocols/1889/prot-1889--fk--1.xml,4
1889,corpus/protocols/1889/prot-1889--fk--10.xml,26
1889,corpus/protocols/1889/prot-1889--fk--11.xml,42
1889,corpus/protocols/1889/prot-1889--fk--12.xml,22
1889,corpus/protocols/1889/prot-1889--fk--13.xml,19
1889,corpus/protocols/1889/prot-1889--fk--14.xml,12
1889,corpus/protocols/1889/prot-1889--fk--15.xml,19
1889,corpus/protocols/1889/prot-1889--fk--16.xml,10
1889,corpus/protocols/1889/prot-1889--fk--17.xml,35
1889,corpus/protocols/1889/prot-1889--fk--18.xml,16
1889,corpus/protocols/1889/prot-1889--fk--19.xml,28
1889,corpus/protocols/1889/prot-1889--fk--2.xml,1
1889,corpus/protocols/1889/prot-1889--fk--20.xml,12
1889,corpus/protocols/1889/prot-1889--fk--21.xml,23
1889,corpus/protocols/1889/prot-1889--fk--22.xml,22
1889,corpus/protocols/1889/prot-1889--fk--23.xml,40
1889,corpus/protocols/1889/prot-1889--fk--24.xml,35
1889,corpus/protocols/1889/prot-1889--fk--25.xml,35
1889,corpus/protocols/1889/prot-1889--fk--26.xml,33
1889,corpus/protocols/1889/prot-1889--fk--27.xml,11
1889,corpus/protocols/1889/prot-1889--fk--28.xml,35
1889,corpus/protocols/1889/prot-1889--fk--29.xml,38
1889,corpus/protocols/1889/prot-1889--fk--3.xml,2
1889,corpus/protocols/1889/prot-1889--fk--30.xml,21
1889,corpus/protocols/1889/prot-1889--fk--31.xml,22
1889,corpus/protocols/1889/prot-1889--fk--32.xml,20
1889,corpus/protocols/1889/prot-1889--fk--33.xml,32
1889,corpus/protocols/1889/prot-1889--fk--34.xml,31
1889,corpus/protocols/1889/prot-1889--fk--35.xml,13
1889,corpus/protocols/1889/prot-1889--fk--36.xml,29
1889,corpus/protocols/1889/prot-1889--fk--37.xml,49
1889,corpus/protocols/1889/prot-1889--fk--38.xml,58
1889,corpus/protocols/1889/prot-1889--fk--39.xml,52
1889,corpus/protocols/1889/prot-1889--fk--4.xml,8
1889,corpus/protocols/1889/prot-1889--fk--40.xml,21
1889,corpus/protocols/1889/prot-1889--fk--41.xml,22
1889,corpus/protocols/1889/prot-1889--fk--42.xml,5
1889,corpus/protocols/1889/prot-1889--fk--5.xml,8
1889,corpus/protocols/1889/prot-1889--fk--6.xml,4
1889,corpus/protocols/1889/prot-1889--fk--7.xml,16
1889,corpus/protocols/1889/prot-1889--fk--8.xml,11
1889,corpus/protocols/1889/prot-1889--fk--9.xml,16
1890,corpus/protocols/1890/prot-1890--ak--1.xml,1
1890,corpus/protocols/1890/prot-1890--ak--10.xml,42
1890,corpus/protocols/1890/prot-1890--ak--11.xml,76
1890,corpus/protocols/1890/prot-1890--ak--12.xml,58
1890,corpus/protocols/1890/prot-1890--ak--13.xml,57
1890,corpus/protocols/1890/prot-1890--ak--14.xml,29
1890,corpus/protocols/1890/prot-1890--ak--15.xml,38
1890,corpus/protocols/1890/prot-1890--ak--16.xml,32
1890,corpus/protocols/1890/prot-1890--ak--17.xml,0
1890,corpus/protocols/1890/prot-1890--ak--18.xml,17
1890,corpus/protocols/1890/prot-1890--ak--19.xml,44
1890,corpus/protocols/1890/prot-1890--ak--2.xml,2
1890,corpus/protocols/1890/prot-1890--ak--20.xml,66
1890,corpus/protocols/1890/prot-1890--ak--21.xml,43
1890,corpus/protocols/1890/prot-1890--ak--22.xml,77
1890,corpus/protocols/1890/prot-1890--ak--23.xml,37
1890,corpus/protocols/1890/prot-1890--ak--24.xml,42
1890,corpus/protocols/1890/prot-1890--ak--25.xml,18
1890,corpus/protocols/1890/prot-1890--ak--26.xml,63
1890,corpus/protocols/1890/prot-1890--ak--27.xml,51
1890,corpus/protocols/1890/prot-1890--ak--28.xml,51
1890,corpus/protocols/1890/prot-1890--ak--29.xml,39
1890,corpus/protocols/1890/prot-1890--ak--3.xml,11
1890,corpus/protocols/1890/prot-1890--ak--30.xml,73
1890,corpus/protocols/1890/prot-1890--ak--31.xml,33
1890,corpus/protocols/1890/prot-1890--ak--32.xml,41
1890,corpus/protocols/1890/prot-1890--ak--33.xml,53
1890,corpus/protocols/1890/prot-1890--ak--34.xml,30
1890,corpus/protocols/1890/prot-1890--ak--35.xml,40
1890,corpus/protocols/1890/prot-1890--ak--36.xml,16
1890,corpus/protocols/1890/prot-1890--ak--37.xml,22
1890,corpus/protocols/1890/prot-1890--ak--38.xml,34
1890,corpus/protocols/1890/prot-1890--ak--39.xml,46
1890,corpus/protocols/1890/prot-1890--ak--4.xml,19
1890,corpus/protocols/1890/prot-1890--ak--40.xml,61
1890,corpus/protocols/1890/prot-1890--ak--41.xml,33
1890,corpus/protocols/1890/prot-1890--ak--42.xml,54
1890,corpus/protocols/1890/prot-1890--ak--43.xml,52
1890,corpus/protocols/1890/prot-1890--ak--44.xml,47
1890,corpus/protocols/1890/prot-1890--ak--45.xml,48
1890,corpus/protocols/1890/prot-1890--ak--46.xml,17
1890,corpus/protocols/1890/prot-1890--ak--47.xml,22
1890,corpus/protocols/1890/prot-1890--ak--5.xml,0
1890,corpus/protocols/1890/prot-1890--ak--6.xml,35
1890,corpus/protocols/1890/prot-1890--ak--7.xml,46
1890,corpus/protocols/1890/prot-1890--ak--8.xml,74
1890,corpus/protocols/1890/prot-1890--ak--9.xml,29
1890,corpus/protocols/1890/prot-1890--fk--1.xml,4
1890,corpus/protocols/1890/prot-1890--fk--10.xml,45
1890,corpus/protocols/1890/prot-1890--fk--11.xml,27
1890,corpus/protocols/1890/prot-1890--fk--12.xml,22
1890,corpus/protocols/1890/prot-1890--fk--13.xml,37
1890,corpus/protocols/1890/prot-1890--fk--14.xml,29
1890,corpus/protocols/1890/prot-1890--fk--15.xml,20
1890,corpus/protocols/1890/prot-1890--fk--16.xml,6
1890,corpus/protocols/1890/prot-1890--fk--17.xml,19
1890,corpus/protocols/1890/prot-1890--fk--18.xml,50
1890,corpus/protocols/1890/prot-1890--fk--19.xml,26
1890,corpus/protocols/1890/prot-1890--fk--2.xml,5
1890,corpus/protocols/1890/prot-1890--fk--20.xml,25
1890,corpus/protocols/1890/prot-1890--fk--21.xml,33
1890,corpus/protocols/1890/prot-1890--fk--22.xml,23
1890,corpus/protocols/1890/prot-1890--fk--23.xml,14
1890,corpus/protocols/1890/prot-1890--fk--24.xml,22
1890,corpus/protocols/1890/prot-1890--fk--25.xml,46
1890,corpus/protocols/1890/prot-1890--fk--26.xml,30
1890,corpus/protocols/1890/prot-1890--fk--27.xml,16
1890,corpus/protocols/1890/prot-1890--fk--28.xml,23
1890,corpus/protocols/1890/prot-1890--fk--29.xml,32
1890,corpus/protocols/1890/prot-1890--fk--3.xml,1
1890,corpus/protocols/1890/prot-1890--fk--30.xml,32
1890,corpus/protocols/1890/prot-1890--fk--31.xml,17
1890,corpus/protocols/1890/prot-1890--fk--32.xml,23
1890,corpus/protocols/1890/prot-1890--fk--33.xml,54
1890,corpus/protocols/1890/prot-1890--fk--34.xml,23
1890,corpus/protocols/1890/prot-1890--fk--35.xml,34
1890,corpus/protocols/1890/prot-1890--fk--36.xml,24
1890,corpus/protocols/1890/prot-1890--fk--37.xml,23
1890,corpus/protocols/1890/prot-1890--fk--38.xml,17
1890,corpus/protocols/1890/prot-1890--fk--4.xml,0
1890,corpus/protocols/1890/prot-1890--fk--5.xml,3
1890,corpus/protocols/1890/prot-1890--fk--6.xml,14
1890,corpus/protocols/1890/prot-1890--fk--7.xml,15
1890,corpus/protocols/1890/prot-1890--fk--8.xml,46
1890,corpus/protocols/1890/prot-1890--fk--9.xml,17
1891,corpus/protocols/1891/prot-1891--ak--1.xml,0
1891,corpus/protocols/1891/prot-1891--ak--10.xml,16
1891,corpus/protocols/1891/prot-1891--ak--11.xml,24
1891,corpus/protocols/1891/prot-1891--ak--12.xml,37
1891,corpus/protocols/1891/prot-1891--ak--13.xml,37
1891,corpus/protocols/1891/prot-1891--ak--14.xml,52
1891,corpus/protocols/1891/prot-1891--ak--15.xml,19
1891,corpus/protocols/1891/prot-1891--ak--16.xml,49
1891,corpus/protocols/1891/prot-1891--ak--17.xml,50
1891,corpus/protocols/1891/prot-1891--ak--18.xml,13
1891,corpus/protocols/1891/prot-1891--ak--19.xml,0
1891,corpus/protocols/1891/prot-1891--ak--2.xml,9
1891,corpus/protocols/1891/prot-1891--ak--20.xml,67
1891,corpus/protocols/1891/prot-1891--ak--21.xml,34
1891,corpus/protocols/1891/prot-1891--ak--22.xml,38
1891,corpus/protocols/1891/prot-1891--ak--23.xml,45
1891,corpus/protocols/1891/prot-1891--ak--24.xml,2
1891,corpus/protocols/1891/prot-1891--ak--25.xml,44
1891,corpus/protocols/1891/prot-1891--ak--26.xml,17
1891,corpus/protocols/1891/prot-1891--ak--27.xml,26
1891,corpus/protocols/1891/prot-1891--ak--28.xml,48
1891,corpus/protocols/1891/prot-1891--ak--29.xml,51
1891,corpus/protocols/1891/prot-1891--ak--3.xml,2
