wiki_id,party
Q5777636,Socialdemokraterna
Q5779149,Socialdemokraterna
Q5784568,Socialdemokraterna
Q5789691,Socialdemokraterna
Q5796210,Socialdemokraterna
Q5796660,Socialdemokraterna
Q5801470,Socialdemokraterna
Q5810894,Vänsterpartiet
Q5820675,Socialdemokraterna
Q5895466,Socialdemokraterna
Q5956993,Socialdemokraterna
Q6025765,Socialdemokraterna
Q6027453,Socialdemokraterna
Q6194302,Socialdemokraterna
Q6198963,Socialdemokraterna
Q6255705,Socialdemokraterna
Q4981510,Centerpartiet
Q5540544,Moderaterna
Q5574702,Moderaterna
Q5577840,Moderaterna
Q5723243,Moderaterna
Q5784621,Moderaterna
Q5554733,Centerpartiet
Q5555799,Centerpartiet
Q6071567,Moderaterna
Q6093360,Moderaterna
Q5603047,Centerpartiet
Q6193364,Moderaterna
Q5786787,Centerpartiet
Q6068957,Centerpartiet
Q6071567,Första kammarens protektionistiska parti
Q6078673,Första kammarens protektionistiska parti
Q6082628,Första kammarens protektionistiska parti
Q6193364,Första kammarens protektionistiska parti
Q5555123,Sveriges liberala parti
Q5714592,Lantmannapartiet
Q5547436,Liberala samlingspartiet
Q5555123,Liberala samlingspartiet
Q5630040,Liberala samlingspartiet
Q5768473,Liberala samlingspartiet
Q6186446,Liberala samlingspartiet
Q4971459,Liberalerna
Q4989373,Liberalerna
Q5580868,Liberalerna
Q5588966,Liberalerna
Q5591673,Liberalerna
Q5777728,Liberalerna
Q6078273,Liberalerna
Q4574374,Vänsterpartiet
Q4990136,Socialdemokraterna
Q5553954,Socialdemokraterna
Q5555674,Socialdemokraterna
Q5556596,Socialdemokraterna
Q5560482,Socialdemokraterna
Q5565912,Socialdemokraterna
Q5571192,Socialdemokraterna
Q5736786,Socialdemokraterna
Q5777410,Socialdemokraterna
Q5784158,Socialdemokraterna
Q6092428,Socialdemokraterna
Q6182662,Socialdemokraterna
Q6188574,Socialdemokraterna
Q5547436,Frisinnade folkpartiet
Q97251912,Centerpartiet
Q5798796,Moderaterna
Q5820402,Moderaterna
Q5897175,Moderaterna
Q5957167,Moderaterna
Q5959232,Moderaterna
Q5966411,Moderaterna
Q5940620,Centerpartiet
Q764239,Lantmannapartiet
Q764239,Nyliberala partiet
Q5895830,Liberalerna
Q5896154,Liberalerna
Q5792804,Socialdemokraterna
Q5798850,Socialdemokraterna
Q5810880,Socialdemokraterna
Q5820926,Socialdemokraterna
Q5885693,Socialdemokraterna
Q5885884,Socialdemokraterna
Q5885983,Socialdemokraterna
Q5902186,Socialdemokraterna
Q5931335,Socialdemokraterna
Q5951035,Socialdemokraterna
Q5958354,Socialdemokraterna
Q6026660,Socialdemokraterna
Q6201579,Socialdemokraterna
Q5896154,Frisinnade folkpartiet
Q5796156,Moderaterna
Q5806065,Moderaterna
Q5950810,Moderaterna
Q5952082,Moderaterna
Q5997101,Moderaterna
Q6000296,Moderaterna
Q6013531,Moderaterna
Q6045269,Moderaterna
Q6206558,Moderaterna
Q6241097,Moderaterna
Q5955846,Centerpartiet
Q6019306,Centerpartiet
Q6043605,Centerpartiet
Q6043613,Centerpartiet
Q6047030,Centerpartiet
Q6196226,Centerpartiet
Q6247102,Första kammarens protektionistiska parti
Q5907317,Lantmannapartiet
Q6247102,Första kammarens nationella parti
Q5826490,Liberalerna
Q5938180,Liberalerna
Q5994972,Liberalerna
Q6016437,Liberalerna
Q6029940,Liberalerna
Q6202203,Liberalerna
Q6257757,Liberalerna
Q5937351,Socialdemokraterna
Q5937501,Socialdemokraterna
Q5960837,Socialdemokraterna
Q5990912,Socialdemokraterna
Q5990912,Vänsterpartiet
Q5990940,Socialdemokraterna
Q6010461,Vänsterpartiet
Q6011501,Socialdemokraterna
Q6017044,Socialdemokraterna
Q6198282,Socialdemokraterna
Q6209752,Socialdemokraterna
Q6230970,Socialdemokraterna
Q6240391,Socialdemokraterna
Q18238280,Socialdemokraterna
Q5796893,Moderaterna
Q5928943,Moderaterna
Q5934839,Moderaterna
Q5949053,Moderaterna
Q5971868,Moderaterna
Q5975035,Moderaterna
Q6010361,Moderaterna
Q6011367,Moderaterna
Q6012769,Moderaterna
Q6165648,Moderaterna
Q6187153,Moderaterna
Q5938378,Centerpartiet
Q6009324,Centerpartiet
Q6010354,Centerpartiet
Q6028693,Centerpartiet
Q6046628,Centerpartiet
Q5937992,Första kammarens protektionistiska parti
Q5949053,Första kammarens protektionistiska parti
Q6093015,Första kammarens protektionistiska parti
Q6150867,Första kammarens protektionistiska parti
Q6197769,Första kammarens protektionistiska parti
Q6009684,Liberalerna
Q6045449,Liberalerna
Q6147346,Liberalerna
Q6185568,Liberalerna
Q5789245,Socialdemokraterna
Q5789629,Socialdemokraterna
Q5799040,Socialdemokraterna
Q5893939,Socialdemokraterna
Q5956096,Socialdemokraterna
Q5970011,Socialdemokraterna
Q5970011,Vänsterpartiet
Q5973769,Socialdemokraterna
Q6005925,Socialdemokraterna
Q6010685,Socialdemokraterna
Q6016502,Socialdemokraterna
Q6022503,Socialdemokraterna
Q6023757,Socialdemokraterna
Q6043805,Socialdemokraterna
Q6047050,Socialdemokraterna
Q6177805,Socialdemokraterna
Q6199507,Socialdemokraterna
Q6201706,Socialdemokraterna
Q5574107,Moderaterna
Q5594513,Moderaterna
Q5621600,Moderaterna
Q5722697,Moderaterna
Q5737824,Moderaterna
Q5746237,Moderaterna
Q5772288,Moderaterna
Q5785833,Moderaterna
Q5731455,partilös
Q6231399,Moderaterna
Q6238310,Moderaterna
Q5751815,Centerpartiet
Q5789652,Centerpartiet
Q5585861,Första kammarens protektionistiska parti
Q5772288,Första kammarens protektionistiska parti
Q5601391,Liberala samlingspartiet
Q5708890,Liberala samlingspartiet
Q5589026,Liberalerna
Q5603137,Liberalerna
Q5616960,Liberalerna
Q5630514,Liberalerna
Q5745534,Liberalerna
Q6236316,Liberalerna
Q5554953,Socialdemokraterna
Q5573455,Socialdemokraterna
Q5602213,Socialdemokraterna
Q5608541,Socialdemokraterna
Q5615773,Socialdemokraterna
Q5774566,Socialdemokraterna
Q5885419,Socialdemokraterna
Q5885782,Socialdemokraterna
Q6210336,Socialdemokraterna
Q6239811,Socialdemokraterna
Q6256437,Socialdemokraterna
Q6257830,Socialdemokraterna
Q5554949,Gamla lantmannapartiet
Q6326156,Moderaterna
Q6340875,Moderaterna
Q19975949,Moderaterna
