decade,name,born,municipality,district,chamber,year,id
ea_2077_64200_1_1943,Ombudsman Eriksson,1904,,,,1943,eriksson_ombudsman_ffb70c
ea_2077_64200_1_1943,Nils Torsten Henriksson,1903,,,,1943,henriksson_nils_torsten_8cda57
ea_2077_64200_1_1943,Seth Molander,1893,,,,1943,molander_seth_9f4d9b
ea_2077_64200_1_1943,Elis Wilhelm Håstad,1900,,,,1943,hastad_elis_wilhelm_cf7f11
ea_2077_64200_1_1943,Erik Gunnar Sundqvist,1897,,,,1943,sundqvist_erik_gunnar_1be25a
ea_2077_64200_1_1943,Hanna Rosenschöld,1891,,Stockholms län,,1943,rosenschold_hanna_dcfbb8
ea_2077_64200_1_1943,Carl Walter Martin Andersson,1886,,,,1943,andersson_carl_walter_martin_63f60e
ea_2077_64200_1_1943,Johannes Allan Andersson,1886,,,,1943,andersson_johannes_allan_6c7c80
ea_2077_64200_1_1943,Gustav Adolf Mosesson,1877,,,,1943,mosesson_gustav_adolf_4b1de7
ea_2077_64200_1_1943,Eskil Fredrik Vilhelm Eriksson,1900,,,,1943,eriksson_eskil_fredrik_vilhelm_09a324
ea_2077_64200_1_1943,Adolf Valentin Wallentheim,1898,,,,1943,wallentheim_adolf_valentin_bab3cc
ea_2077_64200_1_1943,Gustaf Emanuel Birke,1893,,,,1943,birke_gustaf_emanuel_7feec1
ea_2077_64200_1_1943,Per Arthur Sköldin,1898,,,,1943,skoldin_per_arthur_f8f441
ea_2077_64200_1_1943,Lantbrukare Konsul,1885,,,,1943,konsul_lantbrukare_e006fd
ea_2077_64200_1_1943,Anders Sven Hedqvist,1903,,Uppsala län,,1943,hedqvist_anders_sven_db283c
ea_2077_64200_1_1943,Anders Vilhelm Lundstedt,1882,,,,1943,lundstedt_anders_vilhelm_366a0a
ea_2077_64200_1_1943,John Inge Lundberg,1905,,,,1943,lundberg_john_inge_6df74b
ea_2077_64200_1_1943,Karl Emil Hansson,1879,,,,1943,hansson_karl_emil_6c13c7
ea_2077_64200_1_1943,Einar Vilhelm Jonsson,1905,,,,1943,jonsson_einar_vilhelm_4147d6
ea_2077_64200_1_1943,Herbert Theodor Lundh,1901,,Södermanlands län,,1943,lundh_herbert_theodor_77786f
ea_2077_64200_1_1943,Per Conrad Jonsson,1886,,,,1943,jonsson_per_conrad_b6b3bb
ea_2077_64200_1_1943,Stig Janson,1904,Frändesta,,,1943,janson_stig_3a58f0
ea_2077_64200_1_1943,Johan Erik Lundbom,1876,,,,1943,lundbom_johan_erik_49b707
ea_2077_64200_1_1943,Gustaf Sigfrid Larsson,1896,,,,1943,larsson_gustaf_sigfrid_5a533f
ea_2077_64200_1_1943,Johan Nilson,1884,,,,1943,nilson_johan_1f440d
ea_2077_64200_1_1943,Ellen Sofia Axelina Svedberg,1891,,,,1943,svedberg_ellen_sofia_axelina_fcf15d
ea_2077_64200_1_1943,Erik Gustaf Andersson,1895,,,,1943,andersson_erik_gustaf_0aa9ad
ea_2077_64200_1_1943,Karl Selim Valentin Ward,1888,,,,1943,ward_karl_selim_valentin_4a9afa
ea_2077_64200_1_1943,John Martin Skoglund,1892,,,,1943,skoglund_john_martin_be0a8b
ea_2077_64200_1_1943,Johan Albert Hermansson,1885,,,,1943,hermansson_johan_albert_67bfbe
ea_2077_64200_1_1943,Karl Henrik Falk,1890,,,,1943,falk_karl_henrik_f4d345
ea_2077_64200_1_1943,Elsa Johansson,1888,,,,1943,johansson_elsa_24a80d
ea_2077_64200_1_1943,Martin Samuel Ljungberg,1894,,,,1943,ljungberg_martin_samuel_b987aa
ea_2077_64200_1_1943,Ernst Carl Hoppe,1887,,,,1943,hoppe_ernst_carl_d94628
ea_2077_64200_1_1943,Gustaf Fridolf Thapper,1899,,,,1943,thapper_gustaf_fridolf_d96514
ea_2077_64200_1_1943,Johan Elof Ericsson,1941,,,,1943,ericsson_johan_elof_3e5c49
ea_2077_64200_1_1943,Rolf Filip Edberg,1912,,Jönköpings län,,1943,edberg_rolf_filip_11cbe4
ea_2077_64200_1_1943,Oscar Ludvig Carlström,1879,,,,1943,carlstrom_oscar_ludvig_21d3c5
ea_2077_64200_1_1943,Johan Erik Gereon Fast,1883,,,,1943,fast_johan_erik_gereon_94acce
ea_2077_64200_1_1943,Gustav Emil Andersson,1890,,,,1943,andersson_gustav_emil_57d988
ea_2077_64200_1_1943,Karl Abel Mauritz Andersson,1887,,,,1943,andersson_karl_abel_mauritz_e2d034
ea_2077_64200_1_1943,Ryttm Greve,1895,,,,1943,greve_ryttm_4167c7
ea_2077_64200_1_1943,Frans Edvin Gustafsson,1888,,,,1943,gustafsson_frans_edvin_fe47bd
ea_2077_64200_1_1943,Oskar Martin Isidor Forsberg,1887,,,,1943,forsberg_oskar_martin_isidor_ef42c8
ea_2077_64200_1_1943,John Vilhelm Pettersson,1893,,,,1943,pettersson_john_vilhelm_82325a
ea_2077_64200_1_1943,Karl Elfin Rudolf Boman,1895,,,,1943,boman_karl_elfin_rudolf_e165d4
ea_2077_64200_1_1943,Gustav Hjalmar Svensson,1881,,,,1943,svensson_gustav_hjalmar_b252ff
ea_2077_64200_1_1943,Karl Hjalmar Gustafson,1893,,,,1943,gustafson_karl_hjalmar_fee085
ea_2077_64200_1_1943,Carl Oscar Nolin,1883,,,,1943,nolin_carl_oscar_7ab4f0
ea_2077_64200_1_1943,Per Gustaf Rosander,1882,,,,1943,rosander_per_gustaf_66e6ca
ea_2077_64200_1_1943,Victor Julius Mattsson,1887,,,,1943,mattsson_victor_julius_9e7792
ea_2077_64200_1_1943,Fritz Josef Hugo Persson,1904,,,,1943,persson_fritz_josef_hugo_eeedf6
ea_2077_64200_1_1943,Carl Arvid Daniel Jonsson,1886,,,,1943,jonsson_carl_arvid_daniel_00313a
ea_2077_64200_1_1943,Torsten Valdemar Lundell,1889,,,,1943,lundell_torsten_valdemar_4db810
ea_2077_64200_1_1943,Karl Ejnar Konstantin Johansson,1889,,,,1943,johansson_karl_ejnar_konstantin_3f215c
ea_2077_64200_1_1943,Emil August Gustafson,1887,,,,1943,gustafson_emil_august_0ae320
ea_2077_64200_1_1943,Gustav Engelbert Holm,1883,,,,1943,holm_gustav_engelbert_d0d225
ea_2077_64200_1_1943,Birger Magnus Gudmund Andersson,1909,,,,1943,andersson_birger_magnus_gudmund_012c17
ea_2077_64200_1_1943,Sigvard Walter Ohlsson,1908,,Gotlands län,,1943,ohlsson_sigvard_walter_c03757
ea_2077_64200_1_1943,Petter Theodor Gardell,1872,,,,1943,gardell_petter_theodor_9594f9
ea_2077_64200_1_1943,Karl Fredrik Söderdahl,1882,,,,1943,soderdahl_karl_fredrik_105a0a
ea_2077_64200_1_1943,Gustaf Adolf Svedman,1878,,Blekinge län,,1943,svedman_gustaf_adolf_0a3970
ea_2077_64200_1_1943,Algot Åkesson Törnkvist,1879,,,,1943,tornkvist_algot_akesson_c903ae
ea_2077_64200_1_1943,Björn Frithiofsson Holmgren,1872,,,,1943,holmgren_bjorn_frithiofsson_52b689
ea_2077_64200_1_1943,Elof Wendel Hällgren,1887,,,,1943,hallgren_elof_wendel_0c75fa
ea_2077_64200_1_1943,Hugo Sigfrid Witzell,1893,,,,1943,witzell_hugo_sigfrid_8797c4
ea_2077_64200_1_1943,Per Albin Johnsson,1898,,,,1943,johnsson_per_albin_f181f1
ea_2077_64200_1_1943,Lars Anton Björklund,1881,,,,1943,bjorklund_lars_anton_f9b3b5
ea_2077_64200_1_1943,Nestor Hammarlund,1888,,,,1943,hammarlund_nestor_ebf6e9
ea_2077_64200_1_1943,Ola Isacsson,1885,,,,1943,isacsson_ola_3c4318
ea_2077_64200_1_1943,Arvid Sigfrid Karlsson,1886,,,,1943,karlsson_arvid_sigfrid_ae04d4
ea_2077_64200_1_1943,Godsägare Greve,1877,,,,1943,greve_godsagare_82ac67
ea_2077_64200_1_1943,Bengt Samuel Bengtsson Norup,1896,,,,1943,norup_bengt_samuel_bengtsson_7c0787
ea_2077_64200_1_1943,Anders Elver Thorvald Ekdahl,1888,,,,1943,ekdahl_anders_elver_thorvald_c3e8fa
ea_2077_64200_1_1943,Allan Georg Fredrik Vougt,1895,,,,1943,vougt_allan_georg_fredrik_753d26
ea_2077_64200_1_1943,Karl Anton Edvard Bergström,1888,,,,1943,bergstrom_karl_anton_edvard_680368
ea_2077_64200_1_1943,Erik Rudolf Hagberg,1891,,,,1943,hagberg_erik_rudolf_d61f42
ea_2077_64200_1_1943,Olof Andersson,1887,,,,1943,andersson_olof_9cacec
ea_2077_64200_1_1943,Tage Fritiof Erlander,1901,,,,1943,erlander_tage_fritiof_dc1df8
ea_2077_64200_1_1943,Sven Emil Lundberg,1889,,,,1943,lundberg_sven_emil_6542f9
ea_2077_64200_1_1943,Eric Helgo Bladh,1887,,,,1943,bladh_eric_helgo_e4e746
ea_2077_64200_1_1943,Karl Johan Nilsson,1889,,,,1943,nilsson_karl_johan_335194
ea_2077_64200_1_1943,John Åke Truls Wiberg,1902,,,,1943,wiberg_john_ake_truls_8f00ef
ea_2077_64200_1_1943,Ebon Olivia Bernhardina Andersson,1896,,Malmöhus län,,1943,andersson_ebon_olivia_bernhardina_6bdeca
ea_2077_64200_1_1943,Per Edvin Sköld,1891,,,,1943,skold_per_edvin_8e08f6
ea_2077_64200_1_1943,Axel Alarik Pehrsson-Bramstorp,1883,,,,1943,pehrsson-bramstorp_axel_alarik_cb3130
ea_2077_64200_1_1943,Anders Olof Paulsen,1876,,,,1943,paulsen_anders_olof_28598b
ea_2077_64200_1_1943,Pensions- Larsson,1880,,,,1943,larsson_pensions-_30d4bd
ea_2077_64200_1_1943,Hem- Charles,1889,Kullenbergstorp,,,1943,charles_hem-_57d688
ea_2077_64200_1_1943,Axel Herman Landgren,1898,,,,1943,landgren_axel_herman_9fdab1
ea_2077_64200_1_1943,Åke Waldemar Olofsson,1898,,,,1943,olofsson_ake_waldemar_ee9dcd
ea_2077_64200_1_1943,Alfred Nilsson,1887,,,,1943,nilsson_alfred_2c7ff8
ea_2077_64200_1_1943,Hans Samuel Levin,1899,,,,1943,levin_hans_samuel_346df0
ea_2077_64200_1_1943,Axel Albert Lindqvist,1878,,,,1943,lindqvist_axel_albert_ee0066
ea_2077_64200_1_1943,Anders Petter Pettersson,1888,,,,1943,pettersson_anders_petter_efb68a
ea_2077_64200_1_1943,Gustav Erik Nilsson,1897,,,,1943,nilsson_gustav_erik_b14073
ea_2077_64200_1_1943,Anders Birger Andersson,1878,,,,1943,andersson_anders_birger_12de0f
ea_2077_64200_1_1943,Hjalmar Ragnvald Nilsson,1901,,,,1943,nilsson_hjalmar_ragnvald_6b9e9c
ea_2077_64200_1_1943,Ernst Johannes Wigforss,1881,,,,1943,wigforss_ernst_johannes_39172b
ea_2077_64200_1_1943,Frans Erik Wilhelm Olson,1886,,,,1943,olson_frans_erik_wilhelm_2d6070
ea_2077_64200_1_1943,Carl Olof Nilsson,1896,,,,1943,nilsson_carl_olof_1d5a63
ea_2077_64200_1_1943,Abel Gotthard Leopold Sundberg,1893,,,,1943,sundberg_abel_gotthard_leopold_640c43
ea_2077_64200_1_1943,Otto Bertil Friesen,1901,,,,1943,friesen_otto_bertil_2dae69
ea_2077_64200_1_1943,Knut Erik Waldemar Senander,1889,,,,1943,senander_knut_erik_waldemar_a8160d
ea_2077_64200_1_1943,Märta Öberg,1895,,,,1943,oberg_marta_99c52b
ea_2077_64200_1_1943,Sven Ivar Sefve,1886,,,,1943,sefve_sven_ivar_84efd0
ea_2077_64200_1_1943,Sven Olof Morgan Andersson,1910,,,,1943,andersson_sven_olof_morgan_ccc3f2
ea_2077_64200_1_1943,Sven Johan Lundgren,1888,,Göteborgs och Bohus län,,1943,lundgren_sven_johan_9e9ed9
ea_2077_64200_1_1943,Ernst Valdemar Staxäng,1898,,,,1943,staxang_ernst_valdemar_f0d3bd
ea_2077_64200_1_1943,Waldemar Svensson,1897,,,,1943,svensson_waldemar_c0c700
ea_2077_64200_1_1943,Erik Joel Johansson,1891,,,,1943,johansson_erik_joel_797dcd
ea_2077_64200_1_1943,Carl Olof Carlsson,1889,,,,1943,carlsson_carl_olof_b019d1
ea_2077_64200_1_1943,Gösta Ludvig Andersson,1904,,,,1943,andersson_gosta_ludvig_04cad1
ea_2077_64200_1_1943,Carl Edvin Johansson,1900,,,,1943,johansson_carl_edvin_8f7fe1
ea_2077_64200_1_1943,Axel Ludvig Hansson,1888,,,,1943,hansson_axel_ludvig_e09102
ea_2077_64200_1_1943,Carl Petrus Olsson,1881,,,,1943,olsson_carl_petrus_59bcb7
ea_2077_64200_1_1943,James Iwan Axel Dickson,1899,,,,1943,dickson_james_iwan_axel_dcdcb7
ea_2077_64200_1_1943,Sven Patrik Svensson,1895,,,,1943,svensson_sven_patrik_40ee42
ea_2077_64200_1_1943,August Danielsson,1876,,,,1943,danielsson_august_5f843d
ea_2077_64200_1_1943,Erik Waldemar Larsson,1898,,,,1943,larsson_erik_waldemar_a3bc64
ea_2077_64200_1_1943,David Larsson,1875,,,,1943,larsson_david_7351bc
ea_2077_64200_1_1943,John August Ericsson,1907,,,,1943,ericsson_john_august_671650
ea_2077_64200_1_1943,Karl Artur Ryberg,1882,,,,1943,ryberg_karl_artur_3b7b89
ea_2077_64200_1_1943,Einar Sigfrid Andersson,1895,,,,1943,andersson_einar_sigfrid_cbe7ba
ea_2077_64200_1_1943,Set Anders Alarik Hagård,1888,,Skaraborgs län,,1943,hagard_set_anders_alarik_3a97f8
ea_2077_64200_1_1943,Karl Hilding Magnusson,1877,,,,1943,magnusson_karl_hilding_8224a6
ea_2077_64200_1_1943,Johan Albert Leander Persson,1887,,,,1943,persson_johan_albert_leander_4ce167
ea_2077_64200_1_1943,Gustav Albert Hallagård,1887,,,,1943,hallagard_gustav_albert_eaf139
ea_2077_64200_1_1943,Axel Samuel Fält,1883,,,,1943,falt_axel_samuel_3b0117
ea_2077_64200_1_1943,Oscar Johan Natanael Malmborg,1892,,,,1943,malmborg_oscar_johan_natanael_5593c4
ea_2077_64200_1_1943,Karl Folke Fritjof Kyling,1901,,,,1943,kyling_karl_folke_fritjof_0804a7
ea_2077_64200_1_1943,Nils Walter Sundström,1890,,,,1943,sundstrom_nils_walter_b1f3a0
ea_2077_64200_1_1943,Johan Aron Gustafsson,1880,,,,1943,gustafsson_johan_aron_e9ccc7
ea_2077_64200_1_1943,Signe Vilhelmina Linderoth-Andersson,1909,,Värmlands län,,1943,linderoth-andersson_signe_vilhelmina_29371d
ea_2077_64200_1_1943,Off Rumso Disponent,1889,,,,1943,disponent_off_rumso_c6fe28
ea_2077_64200_1_1943,Herman Engelbert Nordström,1882,,,,1943,nordstrom_herman_engelbert_5c5180
ea_2077_64200_1_1943,Gustaf Valdemar Nilsson,1900,,,,1943,nilsson_gustaf_valdemar_2318e0
ea_2077_64200_1_1943,Johan Albert Larsson,1888,,,,1943,larsson_johan_albert_18a19f
ea_2077_64200_1_1943,Emil Andersson,1876,,,,1943,andersson_emil_f010ac
ea_2077_64200_1_1943,Oscar Emanuel Werner,1889,,,,1943,werner_oscar_emanuel_bcb156
ea_2077_64200_1_1943,August Konrad Ferdinand Spångberg,1893,,,,1943,spangberg_august_konrad_ferdinand_05d124
ea_2077_64200_1_1943,Carl Joel Björling,1875,,,,1943,bjorling_carl_joel_32300e
ea_2077_64200_1_1943,Lars Hjalmar Lindahl,1894,,,,1943,lindahl_lars_hjalmar_550a9f
ea_2077_64200_1_1943,Karl Göran Petterson,1898,,,,1943,petterson_karl_goran_fec5b3
ea_2077_64200_1_1943,Gunnar Persson,1885,,,,1943,persson_gunnar_5a1168
ea_2077_64200_1_1943,Erik Reinhold Brandt,1905,,,,1943,brandt_erik_reinhold_af1081
ea_2077_64200_1_1943,Ivar Jonas Pettersson,1876,,,,1943,pettersson_ivar_jonas_e4e49b
ea_2077_64200_1_1943,Axel Filip Jansson,1889,,,,1943,jansson_axel_filip_99abd5
ea_2077_64200_1_1943,Carl David Skagerlund,1890,,,,1943,skagerlund_carl_david_fb4c68
ea_2077_64200_1_1943,Karl Åke Henry Allard,1911,,Västmanlands län,,1943,allard_karl_ake_henry_07b68f
ea_2077_64200_1_1943,Oskar Emil Olovson,1883,,,,1943,olovson_oskar_emil_63d06d
ea_2077_64200_1_1943,Sven Johan Andersson,1898,,,,1943,andersson_sven_johan_190f17
ea_2077_64200_1_1943,Karl Bertil Andersson,1897,,,,1943,andersson_karl_bertil_f5028b
ea_2077_64200_1_1943,Rickard Hugo Leonard Westerdahl,1876,,,,1943,westerdahl_rickard_hugo_leonard_d00b83
ea_2077_64200_1_1943,David Emanuel Hall,1898,,,,1943,hall_david_emanuel_877dde
ea_2077_64200_1_1943,Elin Sofia Eriksson,1886,,Kopparbergs län,,1943,eriksson_elin_sofia_f9d48d
ea_2077_64200_1_1943,Gustaf Kristoffer Pettersson,1885,,,,1943,pettersson_gustaf_kristoffer_ffa0ea
ea_2077_64200_1_1943,Gustaf Henning Andersson,1884,,,,1943,andersson_gustaf_henning_c3d4eb
ea_2077_64200_1_1943,Evald Ericsson,1883,,,,1943,ericsson_evald_6e72e7
ea_2077_64200_1_1943,Fredrik Sundström,1886,,,,1943,sundstrom_fredrik_eab1a2
ea_2077_64200_1_1943,Jones Erik Andersson,1881,,,,1943,andersson_jones_erik_2b2e66
ea_2077_64200_1_1943,Karl Verner Karlsson,1880,,,,1943,karlsson_karl_verner_3125c3
ea_2077_64200_1_1943,Lars Evald Birger Gezelius,1894,,,,1943,gezelius_lars_evald_birger_ad8343
ea_2077_64200_1_1943,Gustaf Arvid Hallberg,1884,,Gävleborgs län,,1943,hallberg_gustaf_arvid_31b8f1
ea_2077_64200_1_1943,August Vilhelm Sävström,1879,,,,1943,savstrom_august_vilhelm_228468
ea_2077_64200_1_1943,Per Persson,1884,,,,1943,persson_per_f28561
ea_2077_64200_1_1943,Gustav Adolv Olsson,1886,,,,1943,olsson_gustav_adolv_da4379
ea_2077_64200_1_1943,Per Leander Orgård,1889,,,,1943,orgard_per_leander_27d225
ea_2077_64200_1_1943,Per Sigurd Lindholm,1904,,,,1943,lindholm_per_sigurd_308bc5
ea_2077_64200_1_1943,Jonas Olof Eriksson,1896,,,,1943,eriksson_jonas_olof_0c161d
ea_2077_64200_1_1943,Hildur Kristina Nygren,1896,,,,1943,nygren_hildur_kristina_9d7b0c
ea_2077_64200_1_1943,Jonas Nikolaus Jonsson,1892,,,,1943,jonsson_jonas_nikolaus_659a2e
ea_2077_64200_1_1943,Gottfrid Fröderberg,1887,,,,1943,froderberg_gottfrid_92314b
ea_2077_64200_1_1943,Erik Johan Severin,1909,,Västernorrlands län,,1943,severin_erik_johan_79970d
ea_2077_64200_1_1943,Ernst Gunnar Harald Berg,1886,,,,1943,berg_ernst_gunnar_harald_74a64c
ea_2077_64200_1_1943,Brynolf Teod Hemmansägare Stattin,1889,,,,1943,stattin_brynolf_teod_hemmansagare_fa3cf3
ea_2077_64200_1_1943,Lars Johan Jonsson,1892,,,,1943,jonsson_lars_johan_f3f04f
ea_2077_64200_1_1943,Karl Markus Mäler,1893,,,,1943,maler_karl_markus_b1844c
ea_2077_64200_1_1943,Axel Ivar Emanuel Österström,1887,,,,1943,osterstrom_axel_ivar_emanuel_647b16
ea_2077_64200_1_1943,Hulda Ottilia Skoglund-Lindblom,1896,,,,1943,skoglund-lindblom_hulda_ottilia_5a5bff
ea_2077_64200_1_1943,Karl Johan Bertil Andersson,1894,,,,1943,andersson_karl_johan_bertil_bc10ca
ea_2077_64200_1_1943,Judit Anna Sofia Olsson,1891,,,,1943,olsson_judit_anna_sofia_b9de74
ea_2077_64200_1_1943,Gunnar Hedlund,1900,,Jämtlands län,,1943,hedlund_gunnar_b5435d
ea_2077_64200_1_1943,Verner Vilhelm Hedlund,1883,,,,1943,hedlund_verner_vilhelm_4b7a6a
ea_2077_64200_1_1943,Nils August Larsson,1894,,,,1943,larsson_nils_august_5e7b5e
ea_2077_64200_1_1943,Jonas Sigfrid Jonsson,1910,,,,1943,jonsson_jonas_sigfrid_e35653
ea_2077_64200_1_1943,Anna Elvira Lindqvist Ronnebäck,1906,,,,1943,ronneback_anna_elvira_lindqvist_676b88
ea_2077_64200_1_1943,Andreas Andersson,1884,,Västerbottens län,,1943,andersson_andreas_62ce9b
ea_2077_64200_1_1943,Olov Evert Sandberg,1886,,,,1943,sandberg_olov_evert_596725
ea_2077_64200_1_1943,Elof Herman Lindberg,1891,,,,1943,lindberg_elof_herman_70f471
ea_2077_64200_1_1943,Ewald Eug Lindmark,1885,,,,1943,lindmark_ewald_eug_a8e05b
ea_2077_64200_1_1943,Ernst Oskar Åkerström,1896,,,,1943,akerstrom_ernst_oskar_ddd739
ea_2077_64200_1_1943,Andreas Nilsson,1883,,,,1943,nilsson_andreas_8f1afc
ea_2077_64200_1_1943,Uddo Rudolv Jacobson,1886,,,,1943,jacobson_uddo_rudolv_9b90e9
ea_2077_64200_1_1943,Eric Hansson,1880,,,,1943,hansson_eric_0089cf
ea_2077_64200_1_1943,Gösta Teodor Skoglund,1903,,Norrbottens län,,1943,skoglund_gosta_teodor_ca2b3a
ea_2077_64200_1_1943,Oscar Wilhelm Lövgren,1888,,,,1943,lovgren_oscar_wilhelm_7ff9b8
ea_2077_64200_1_1943,Karl Hilding Hagberg,1899,,,,1943,hagberg_karl_hilding_2da300
ea_2077_64200_1_1943,Karl Gustaf Viklund,1898,,,,1943,viklund_karl_gustaf_8816d3
ea_2077_64200_1_1943,Lars Erik Andersson,1888,,,,1943,andersson_lars_erik_f40c38
ea_2077_64200_1_1943,Johan Olof Gavelin,1888,,,,1943,gavelin_johan_olof_3d328f
ea_2077_64200_1_1943,Bror Ivar Jansson,1894,,,,1943,jansson_bror_ivar_95e456
ea_2077_64200_1_1943,Dan Bertil Blombäck,1910,,,,1943,blomback_dan_bertil_7545cb
ea_2077_64200_1_1943,Jakob Ferdinand Grym,1898,,,,1943,grym_jakob_ferdinand_3605e4
ea_2077_64208_1_1946,Otto Fredrik Ström,1880,,,,1946,strom_otto_fredrik_882e3b
ea_2077_64208_1_1946,Knut Gerhard Ewerlöf,1890,,,,1946,ewerlof_knut_gerhard_f1110d
ea_2077_64208_1_1946,Axel Wilhelm Strand,1893,,,,1946,strand_axel_wilhelm_71ad3e
ea_2077_64208_1_1946,John Helmer Bergvall,1892,,,,1946,bergvall_john_helmer_70ce76
ea_2077_64208_1_1946,Georg Branting,1887,,,,1946,branting_georg_3807b1
ea_2077_64208_1_1946,Harald Nordenson,1886,,,,1946,nordenson_harald_993426
ea_2077_64208_1_1946,Oskar Valter Åman,1905,,,,1946,aman_oskar_valter_b90da4
ea_2077_64208_1_1946,Karl Knutsson Wistrand,1889,,,,1946,wistrand_karl_knutsson_0e12e6
ea_2077_64208_1_1946,Ture Nerman,1886,,,,1946,nerman_ture_cb3827
ea_2077_64208_1_1946,Lars Gunnar Öhman,1904,,,,1946,ohman_lars_gunnar_8b493b
ea_2077_64208_1_1946,Erik Vilhelm Englund,1889,,,,1946,englund_erik_vilhelm_85280d
ea_2077_64208_1_1946,Fil Wohlin,1909,,,,1946,wohlin_fil_a0af9d
ea_2077_64208_1_1946,Ebon Maria Isabella Andersson,1896,,,,1946,andersson_ebon_maria_isabella_01b8c7
ea_2077_64208_1_1946,Ewald Gustaf Valdemar Johannesson,1909,,Stockholms län och Uppsala län,,1946,johannesson_ewald_gustaf_valdemar_66de4e
ea_2077_64208_1_1946,Fritz Gustav Möller,1884,,,,1946,moller_fritz_gustav_a4346a
ea_2077_64208_1_1946,Johannes Albert Forslund,1881,,,,1946,forslund_johannes_albert_529765
ea_2077_64208_1_1946,Carl Sigvard Beck-Friis,1886,,,,1946,beck-friis_carl_sigvard_a32155
ea_2077_64208_1_1946,Carl Primus Wahlmark,1883,,,,1946,wahlmark_carl_primus_fe5a61
ea_2077_64208_1_1946,Gustaf Wilhelm Källman,1877,,,,1946,kallman_gustaf_wilhelm_368ba4
ea_2077_64208_1_1946,Laur Franzon,1890,,,,1946,franzon_laur_252fc9
ea_2077_64208_1_1946,Johan Albert Andersson,1878,,,,1946,andersson_johan_albert_63f48d
ea_2077_64208_1_1946,Nils Herlitz,1888,,,,1946,herlitz_nils_48a30c
ea_2077_64208_1_1946,Viktor Gunnar Lodenius,1892,,,,1946,lodenius_viktor_gunnar_390af2
ea_2077_64208_1_1946,Anders Johan Bärg,1870,,,,1946,barg_anders_johan_2dc36f
ea_2077_64208_1_1946,David Norman,1887,,,,1946,norman_david_9e5dd0
ea_2077_64208_1_1946,Karl Erik Hjalmar Heland,1894,,,,1946,heland_karl_erik_hjalmar_cd0b88
ea_2077_64208_1_1946,Carl Herman Dahlström,1877,,,,1946,dahlstrom_carl_herman_157b16
ea_2077_64208_1_1946,Gustaf Iwar Anderson,1883,,,,1946,anderson_gustaf_iwar_b895da
ea_2077_64208_1_1946,Johan Anton Eklund,1883,,,,1946,eklund_johan_anton_3f57a8
ea_2077_64208_1_1946,Gustaf Ragnar Fahlander,1892,,,,1946,fahlander_gustaf_ragnar_31e710
ea_2077_64208_1_1946,Thorwald Erik Natanael Bergquist,1899,,,,1946,bergquist_thorwald_erik_natanael_7e82bb
ea_2077_64208_1_1946,Gunnar Aron Andersson,1901,,,,1946,andersson_gunnar_aron_61bff1
ea_2077_64208_1_1946,Oscar Ulrik Bernhardin Olsson,1877,,,,1946,olsson_oscar_ulrik_bernhardin_4fac5e
ea_2077_64208_1_1946,Oscar Gottfrid Karlsson,1882,,,,1946,karlsson_oscar_gottfrid_5e462b
ea_2077_64208_1_1946,Frans Oscar Ericson,1879,,,,1946,ericson_frans_oscar_8ef066
ea_2077_64208_1_1946,Axel Ivar Anderson,1891,,,,1946,anderson_axel_ivar_2f0477
ea_2077_64208_1_1946,Bengt Folke Elmgren,1901,,,,1946,elmgren_bengt_folke_e27998
ea_2077_64208_1_1946,Karl-Allan Westman,1883,,,,1946,westman_karl-allan_d68fdb
ea_2077_64208_1_1946,Josef Hagman,1885,,Jönköpings län,,1946,hagman_josef_ba5156
ea_2077_64208_1_1946,Ivan Hjalmar Emanuel Pauli,1885,,,,1946,pauli_ivan_hjalmar_emanuel_7f6af3
ea_2077_64208_1_1946,Eskil Axel Albert Albertsson,1880,,,,1946,albertsson_eskil_axel_albert_58212a
ea_2077_64208_1_1946,Gustaf Emanuel Heiman,1892,,,,1946,heiman_gustaf_emanuel_06cbbd
ea_2077_64208_1_1946,John Malkolm Valfrid Sandberg,1887,,,,1946,sandberg_john_malkolm_valfrid_6e788b
ea_2077_64208_1_1946,Gustav Emil Andersson,1890,,,,1946,andersson_gustav_emil_73173c
ea_2077_64208_1_1946,Olof August Löthner,1885,,Kronobergs län och Hallands län,,1946,lothner_olof_august_552ec2
ea_2077_64208_1_1946,Johan Bernhard Johansson,1877,,,,1946,johansson_johan_bernhard_198d99
ea_2077_64208_1_1946,Sven Bernhard Larsson,1881,,,,1946,larsson_sven_bernhard_b5c53a
ea_2077_64208_1_1946,Vilmar Severin Ljungdahl,1892,,,,1946,ljungdahl_vilmar_severin_48176f
ea_2077_64208_1_1946,Axel Gjöres,1889,,,,1946,gjores_axel_101fb1
ea_2077_64208_1_1946,Carl Ivar Ekströmer,1880,,,,1946,ekstromer_carl_ivar_6a95f9
ea_2077_64208_1_1946,Per Gustaf Rosander,1882,,,,1946,rosander_per_gustaf_b76d67
ea_2077_64208_1_1946,Gärda Svensson,1895,,,,1946,svensson_garda_ddc54d
ea_2077_64208_1_1946,Ruben Wagnsson,1891,,,,1946,wagnsson_ruben_fa9feb
ea_2077_64208_1_1946,Carl Petrus Valdemar Gränebo,1881,,,,1946,granebo_carl_petrus_valdemar_861b7b
