wiki_id,alias,name
Q5781683,Gustaf Edvard Hæggström,Gustaf Hæggström
Q5781683,Hæggström i Holmen,Gustaf Hæggström
Q5781896,Erik Rudolf Hagberg,Erik Hagberg
Q5781896,Hagberg i Malmö,Erik Hagberg
Q5781951,Harry Lars-Ove Hagberg,Lars-Ove Hagberg
Q5781968,Karl Lennart Michael Hagberg,Michael Hagberg
Q5781989,Erik Rikard Hagberg,Rikard Hagberg
Q5781989,Hagberg i Östhammar,Rikard Hagberg
Q5782085,Hage i Luleå,Ernst Hage
Q5782085,Hage i Stockholm,Ernst Hage
Q5782422,,Stefan Hagfeldt
Q5782446,,Edvard Hagfält
Q5782529,,Anders Haglund
Q5782657,Emil Oskar Hagman,Oskar Hagman
Q5782657,Hagman i Kungsholms Villastad,Oskar Hagman
Q5782657,Hagman i Stockholm,Oskar Hagman
Q5782657,Hagman i Ulvsunda,Oskar Hagman
Q5782706,Hagnell i Enskede,Hans Hagnell
Q5782765,Axel Julius Hagström,Julius Hagström
Q5782765,Hagström i Härnösand,Julius Hagström
Q5782782,,Karl Hagström
Q5782807,Hagström i Kyrktåsjö,Leonard Hagström
Q5782807,Leon. Hagström,Leonard Hagström
Q5782910,Hagård i Borås,Alarik Hagård
Q5782917,,Birger Hagård
Q5782935,Anton Napoleon Hahn,Anton Hahn
Q5782935,Hahn i Örebro,Anton Hahn
Q5783589,,Robert Halef
Q5783838,David Emanuel Hall,David Hall
Q5783838,Hall i Stockholm,David Hall
Q5783838,Hall i Västerås,David Hall
Q5784158,Gustaf Arvid Hallberg,Arvid Hallberg
Q5784158,Hallberg i Falun,Arvid Hallberg
Q5784216,Fritz Harald Hallberg,Fritz Hallberg
Q5784216,Hallberg i Malmö,Fritz Hallberg
Q5784455,,Henrik Halldin
Q5784568,Hallén i Arvika,Harald Hallén
Q5784568,Hallén i Torrskog,Harald Hallén
Q5784613,B Magnus F C V Hallenborg,Magnus Hallenborg
Q5784613,Bolivar Magnus Fredrik Carl Vilhelm Hallenborg,Magnus Hallenborg
Q5784621,Carl Jakob Herman Hallendorff,Carl Hallendorff
Q5784621,Hallendorff i Stockholm,Carl Hallendorff
Q5784902,Eric Adolf Hallin,Eric Hallin
Q5784902,Hallin i Tofta gård,Eric Hallin
Q5784915,Hallin i Viskafors,Hjalmar Hallin
Q5784915,Hjalmar Simeon Hallin,Hjalmar Hallin
Q5784931,Hallin i Rydboholm,Olof Hallin
Q5784931,Olof Peter Hallin,Olof Hallin
Q5784939,Olof Fredrik Hallin,Olof Hallin
Q5785251,Hallwyl i Stockholm,Walther von Hallwyl
Q5785420,Halvarsson i Hamra,Hjalmar Halvarsson
Q5785596,Svante Johan Hamberg,Svante Hamberg
Q5785730,,Arhe Hamednaca
Q5785833,Hamilton af Hageby i Hjortkvarn,Fredrik-Adolf Hamilton af Hageby
Q5785886,Hamilton i Hedensberg,Alexander Hamilton
Q5785886,Malcolm Alexander Hugo Hamilton,Alexander Hamilton
Q5785982,,Carl B. Hamilton
Q5785989,Carl Hamilton,Carl Bastiat Hamilton
Q5786064,Wathier Gilbert Hamilton,Gilbert Hamilton
Q5786123,Hamilton af Hageby i Boo,Hugo Hamilton
Q5786123,Hugo Adolf Hamilton,Hugo Hamilton
Q5786123,Hugo Adolph Hamilton af Hageby,Hugo Hamilton
Q5786130,Hugo Bengt Archibald Hamilton,Hugo Hamilton
Q5786136,Hamilton af Hageby i Boo,Hugo Hamilton
Q5786136,Hugo Johan Hamilton,Hugo Hamilton
Q5786143,Hamilton i Gävle,Hugo Hamilton
Q5786143,Hamilton i Stockholm,Hugo Hamilton
Q5786143,Hugo Erik Gustaf Hamilton,Hugo Hamilton
Q5786333,Hamilton i Ovesholm,Raoul Hamilton
Q5786495,Bo Lennart Hammar,Bo Hammar
Q5786502,Carl Magnus Hammar,Carl Hammar
Q5786502,Hammar i Öringe,Carl Hammar
Q5786592,,Olof Hammar
Q5786648,Hammarberg i Göteborg,Peter Hammarberg
Q5786657,,Sven Hammarberg
Q5786666,,Krister Hammarbergh
Q5786712,C. Hammarhjelm,Carl Hammarhjelm
Q5786712,Hammarhjelm i Nynäs,Carl Hammarhjelm
Q5786752,Hammarlund i Stockholm,Emil Hammarlund
Q5786787,Nestor Leander Hammarlund,Nestor Hammarlund
Q5786847,Carl G Hammarskjöld,Carl Hammarskjöld
Q5786847,Carl Gustav Hammarskjöld,Carl Hammarskjöld
Q5786847,Hammarskjöld i Uppsala,Carl Hammarskjöld
Q5786852,Carl Gustaf Valdemar Hammarskjöld,Carl Gustaf Hammarskjöld
Q5786852,Hammarskjöld i Linköping,Carl Gustaf Hammarskjöld
Q5786852,Hammarskjöld i Stockholm,Carl Gustaf Hammarskjöld
Q5786866,Hammarskjöld i Tuna,Hugo Hammarskjöld
Q5786866,Å. H. Hammarskjöld,Hugo Hammarskjöld
Q5786866,Åke Hugo Hammarskjöld,Hugo Hammarskjöld
Q5786904,,Erik Hammarsten
Q5786945,Hammarström i Stockholm,Alexis Hammarström
Q5786945,Hammarström i Växjö,Alexis Hammarström
Q5786964,Hammarström i Köping,Carl Johan Hammarström
Q5786964,Karl Johan Hammarström,Carl Johan Hammarström
Q5787435,Mac P. Hamrin,Mac Hamrin
Q5787447,Hamrin i Jönköping,Yngve Hamrin
Q5787447,Rickard Yngve Hamrin,Yngve Hamrin
Q5788293,,David Hansén
Q5788657,Hansén i Bonsarve,Theodor Hansén
Q5788657,Johan Theodor Hansén,Theodor Hansén
Q5788657,Johan Theodor Hansén (F),Theodor Hansén
Q5788840,Hanson i Berga,Nils Hanson i Berga
Q5788840,Nils Hanson,Nils Hanson i Berga
Q5788852,,Per-Olof Hanson
Q5788951,Anders Hansson,Anders Hansson i Solberga
Q5788951,Hansson i Solberga,Anders Hansson i Solberga
Q5788959,Anders Emil Hansson,Anders Hansson i Trollhättan
Q5788959,Anders Hansson,Anders Hansson i Trollhättan
Q5788959,Hansson i Trollhättan,Anders Hansson i Trollhättan
Q5788984,Jonas Bertil Hansson,Bertil Hansson
Q5789075,,Eric Hansson
Q5789080,Eskils Hans Hansson (F),Eskils Hans Hansson
Q5789080,Hansson i Bäck,Eskils Hans Hansson
Q5789087,Frans Einar Hansson,Frans Hansson
Q5789103,,Gustaf Henry Hansson
Q5789110,Gustav Wilhelm Hansson,Gustav Hansson
Q5789110,Hansson i Gårda,Gustav Hansson
Q5789179,Hans Bernhard Albert Hanson,Hans Hansson i Kullen
Q5789179,Hansson i Kullen,Hans Hansson i Kullen
Q5789245,Hansson i Kristianstad,Jacob Hansson
Q5789472,,Måns Hansson
Q5789486,Nils Hansson (agronom),Nils Hansson
Q5789491,Hansson i Skegrie,Nils G. Hansson
Q5789491,Nils Gunnar Hansson,Nils G. Hansson
Q5789497,,Nils Hansson i Ronneby
Q5789545,,Peter Hansson
Q5789622,Roy Hasse Georg Hansson,Roy Hansson
Q5789629,Hansson i Lilla Essinge,Sigfrid Hansson
Q5789629,Hansson i Stockholm,Sigfrid Hansson
Q5789629,Hansson i Äppelviken,Sigfrid Hansson
Q5789652,Stig Folke Hansson,Stig F. Hansson
Q5789663,Sven Villiam Hansson,Sven Hansson i Svartbyn
Q5789691,,Tage Hansson
Q5789726,Hansson i Göteborg,Torsten Hansson
Q5789726,Torsten Bengt Gunnar Hansson,Torsten Hansson
Q5792794,Carl Justus Hasselquist,Carl Hasselquist
Q5792804,Hasselquist i Stockholm,Johannes Hasselquist
Q5792804,Johannes Johansson Hasselquist,Johannes Hasselquist
Q5792836,,Berndt Hasselrot
Q5792842,,Bror Hasselrot
Q5792849,Hasselrot i Semsholm,Carl Hasselrot
Q5792849,Hasselrot i Ulriksberg,Carl Hasselrot
Q5792855,Carl B i Lundegård,Carl Birger Hasselrot
Q5792855,Hasselrot i Lundegård,Carl Birger Hasselrot
Q5792970,Hassler  i Stockholm,Åke Hassler
Q5792970,Nils Henrik Hassler,Åke Hassler
Q5794206,Anders Bernhard Hay,Bernhard Hay
Q5794559,,Johan August Hazelius
Q5794593,Hazén i Forsheda,Gustaf Hazén
Q5794593,J. G. Hazén,Gustaf Hazén
Q5794593,Johannes Gustaf Hazén,Gustaf Hazén
Q5794593,Johannes Gustaf Petersen,Gustaf Hazén
Q5795077,Hector i Nyskoga,Sven Hector
Q5795077,Sven Erik Christian Hector,Sven Hector
Q5795147,Evert Sigvard Hedberg,Evert Hedberg
Q5795166,Bo Gunnar Hedberg,Gunnar Hedberg
Q5795345,,Staffan Hedblom
Q5795357,,Axel Hedborg
Q5795494,Oscar Georg Hedenberg,Oscar Hedenberg
Q5795500,Robert Georg von Hedenberg,Robert von Hedenberg
Q5795618,Hedenlund i Borås,Axel Hedenlund
Q5795618,Hedenlund i Stockholm,Axel Hedenlund
Q5795618,Lars Axel Hedenlund,Axel Hedenlund
Q5795653,Ernst Rudolf Wilhelm Hedenstierna,Ernst Hedenstierna
Q5795659,Hedenstierna i Stjärnebo,Hugo Hedenstierna
Q5795668,,Johan Alfred Hedenström
Q5795712,Carl Fredrik Hederstierna,Carl Hederstierna
Q5795712,Carl Fredrik Wilhelm Hederstierna,Carl Hederstierna
Q5795712,Hederstierna i Halmstad,Carl Hederstierna
Q5795740,Fredrik Ludvig Salomon Hederstierna,Fredrik Hederstierna
Q5795740,Hederstierna i Stockholm,Fredrik Hederstierna
Q5795740,Hederstierna i Västerås,Fredrik Hederstierna
Q5795789,,Lars Hedfors
Q5795804,Berndt Vilhelm Hedgren,Berndt Hedgren
Q5795804,Hedgren i Göteborg,Berndt Hedgren
Q5795851,,Carl-Eric Hedin
Q5795864,Edvard Laurentius Maximus Hedin,Edvard Hedin
Q5795894,Johan Niclas Hedin,Johan Hedin
Q5796014,,Carl Erik Hedlund
Q5796046,,Henrik Hedlund
Q5796149,,Rune Hedlund
Q5796156,Hedlund i Häste,Samuel Hedlund
Q5796156,Hedlund i Östersund,Samuel Hedlund
Q5796156,Paulus Samuel Hedlund,Samuel Hedlund
Q5796156,Paulus Samuel Hedlund (H),Samuel Hedlund
Q5796181,,Sven Adolf Hedlund
Q5796210,Verner Vilhelm Hedlund,Verner Hedlund
Q5796210,Verner Vilhelm Hedlund (S),Verner Hedlund
Q5796375,,Lennart Hedquist
Q5796416,,Sven Hedqvist
Q5796542,,Helmer Hedström
Q5796603,,Per-Erik Hedström
Q5796614,,Uno Hedström
Q5796660,Hedvall i Göteborg,Julius Hedvall
Q5796660,Jakob Julius Hedvall,Julius Hedvall
Q5796660,Jakob Julius Hedvall (S),Julius Hedvall
Q5796893,Fredrik Bernhard Hegardt,Fredrik Hegardt
Q5796905,,Henrik Hegardt
Q5797491,Heiding i Stora Tomteby,Arthur Heiding
Q5797559,Heijkenskjöld i Ringaby,Selim Heijkenskjöld
Q5797802,Heimer i Gäserud,Wilhelm Heimer
Q5798361,Adolf Ferdinand Helander,Adolf Helander
Q5798361,Helander i Nyköping,Adolf Helander
Q5798582,,Nils Helger
Q5798617,,Ragnar Helgesson
Q5798778,Gustaf Christoffer Pettersson,Gustaf Hellbacken
Q5798778,Gustaf Kristoffer Hellbacken,Gustaf Hellbacken
Q5798778,Gustaf Kristoffer Pettersson,Gustaf Hellbacken
Q5798778,Gustaf Pettersson,Gustaf Hellbacken
Q5798796,,Arvid Hellberg
Q5798813,,Erik Hellberg
Q5798850,Hellberg i Torshälla,Johan Adolf Hellberg
Q5798850,Johan Hellberg,Johan Adolf Hellberg
Q5798883,Hellberg i Karlstad,Mauritz Hellberg
Q5798883,Karl Mauritz Hellberg,Mauritz Hellberg
Q5798912,,Owe Hellberg
Q5799040,Hellebladh i Valdemarsvik,Arvid Hellebladh
Q5799040,Johan Arvid Hellebladh,Arvid Hellebladh
Q5799199,Hellgrén i Vilhelmina,Anton Hellgrén
Q5799199,Per Anton Hellgrén,Anton Hellgrén
Q5799228,Hellgren i Sundsvall,Johannes Hellgren
Q5799228,Johannes Johannesson Hellgren,Johannes Hellgren
Q5799292,Gustaf Birger Hellman,Gustaf Hellman
Q5799292,Hellman i Fors,Gustaf Hellman
Q5799323,,Jörgen Hellman
Q5799445,Hellner i Stockholm,Johannes Hellner
Q5799722,,Mats Hellström
Q5799756,Bror Olof Viktor Hellström,Olof Hellström
Q5799761,Hellström i Luleå,Paul Hellström
Q5799761,Hellström i Stockholm,Paul Hellström
Q5799761,Paulus Hellström,Paul Hellström
Q5800743,,Martin Henmark
Q5800971,,Einar Henningsson
Q5801048,August Teodor Henricson,August Henricson
Q5801048,Henricson i Karlslund,August Henricson
Q5801307,Lars Gunnar Henrikson,Lars Henrikson
Q5801319,,Torsten Henrikson
Q5801464,,Stig Henriksson
Q5801470,Henriksson i Bromma,Sture Henriksson
Q5801470,Sture Hertvig Henriksson,Sture Henriksson
Q5801482,Nils Torsten Henriksson,Torsten Henriksson
Q5802093,Oskar Bernhard Herdin,Oskar Herdin
Q5802252,Herlenius i Storfors,Jonas Herlenius
Q5802301,Herlitz i Stockholm,Karl Herlitz
Q5802301,Karl Georg Herlitz,Karl Herlitz
Q5802433,Johan Albert Hermansson,Albert Hermansson
Q5802544,,Rune Hermansson
Q5802585,Samuel Axel Hermelin,Axel Hermelin
Q5802617,,Joseph Hermelin
Q5802636,Carl David Richard Hermelin,Richard Hermelin
Q5802636,Carl David Richard Hermelin (H),Richard Hermelin
Q5802636,Friherre Carl David Richard Hermelin (H),Richard Hermelin
Q5802636,Hermelin i Fröllinge,Richard Hermelin
Q5802833,John Allan Hernelius,Allan Hernelius
Q5802878,Carl Hugo Hernlund,Hugo Hernlund
Q5802988,Herou i Stålbo,Viktor Herou
Q5802988,Johan Viktor Herou,Viktor Herou
Q5803123,,Richard Herrey
Q5803390,Carl Christian Peter Herslow,Carl Herslow
Q5803390,Carl Herslow (1836–1933),Carl Herslow
Q5803390,Carl Herslow (tidningsman),Carl Herslow
Q5803390,Herslow i Malmö,Carl Herslow
Q5803936,Hesselbom i Åmål,Knut Hesselbom
Q5803936,Knut Eugén Hesselbom,Knut Hesselbom
Q5804073,Bengt Wolter Hessle,Wolter Hessle
Q5804073,Hessle i Hjälmared,Wolter Hessle
Q5804358,,Christopher Isac Heurlin
Q5804623,,Elis Heüman
Q5804642,,Gustaf Heüman
Q5804665,Heyman i Vårgårda,Knut Aron Heyman
Q5804665,Knut Heyman,Knut Aron Heyman
Q5804686,,Tom Heyman
Q5805045,Fredrik Philip Hierta,Fredrik Hierta
Q5805501,,Anders Hilding
Q5805514,,Per Hilding
Q5806065,,Karl Hillgård
Q5807293,Hjalmarsson i Malmö,Anton Hjalmarsson
Q5807346,Hjelm i Hanlunda,Carl Erik Hjelm
Q5807410,,Johan Hjelmérus
Q5807574,,Lars Hjertén
Q5807811,Nils Ture Hjorth,Nils Hjorth
Q5807875,Hans Gustaf Vilhelm Hjortzberg-Nordlund,Hans Hjortzberg-Nordlund
Q5807932,,Lars Hjälmered
Q5809040,Axel Gustaf Hoffstedt,Gustaf Hoffstedt
Q5809244,Carl Adolf Erland von Hofsten,Erland von Hofsten
Q5809244,von Hofsten i Borrud,Erland von Hofsten
Q5809244,von Hofsten i Lidköping,Erland von Hofsten
Q5809268,Nils Eberhard Hjalmar Hofsten,Nils von Hofsten
Q5809268,von Hofsten i Kilagården,Nils von Hofsten
Q5809276,Sten Erland von Hofsten,Erland von Hofsten
Q5809467,,Carl Ludvig von Hohenhausen
Q5810003,,Anders Gustaf Hollander
Q5810233,,Anders Reinhold Holm
Q5810286,Holm i Gällivare,Einar Holm
Q5810286,Otto Einar Holm,Einar Holm
Q5810543,,Per Holm
Q5810812,Carl Albin Holmberg,Carl Holmberg
Q5810812,Holmberg i Växjö,Carl Holmberg
Q5810880,Gustav Anton Holmberg,Gustav Holmberg
Q5810880,Holmberg i Linköping,Gustav Holmberg
Q5810894,,Helmer Holmberg
Q5810917,,Håkan Holmberg
Q5811172,Åke Ernst Vilhelm Holmbäck,Åke Holmbäck
Q5811211,Holmdahl i Karlskrona,Otto Holmdahl
Q5811211,Johan Otto Holmdahl,Otto Holmdahl
Q5811219,Holmdahl i Stockholm,Otto Holmdahl
Q5811219,Otto S Holmdahl,Otto Holmdahl
Q5811219,Otto Samuel Holmdahl,Otto Holmdahl
Q5811441,Bjorn Frithiofsson Holmgren,Björn Frithiofsson Holmgren
Q5811441,Björn F:son Holmgren (H),Björn Frithiofsson Holmgren
Q5811441,Björn Fritiofsson Holmgren,Björn Frithiofsson Holmgren
Q5811441,Holmgren i Karlskrona,Björn Frithiofsson Holmgren
Q5811461,Holmgren i Varnhem,David Holmgren
Q5811523,Holmgren i Stockholm,Israel Holmgren
Q5811523,Israel Frithiofsson Holmgren,Israel Holmgren
Q5811536,Karl Edvard Holmgren,Karl Holmgren
Q5811663,,Erik Holmkvist
Q5811689,Holmlin i Norra Säm,Hans Holmlin
Q5811722,,Emanuel Holmner
Q5811763,Carl Fredrik Holmquist,Fredrik Holmquist
Q5811763,Fredrik Holmquist i Falun,Fredrik Holmquist
Q5811763,Holmquist i Falun,Fredrik Holmquist
Q5811951,,Nils-Göran Holmqvist
Q5812045,,Lennart Holmsten
Q5812181,Holmström i Gävle,Nils Holmström
Q5812224,Holmström i Stockholm,Wiktor Holmström
Q5812224,Karl Wiktor Holmström,Wiktor Holmström
Q5813408,Ernst Carl Hoppe,Carl Hoppe
Q5813408,Hoppe i Motala,Carl Hoppe
Q5813756,Hans Henning von Horn,Hans von Horn
Q5813756,von Horn i Fållnäs,Hans von Horn
Q5813810,,Robert von Horn
Q5813816,Horn af Rantzien,Rudolf Horn
Q5813816,Nils Henning Rudolf Bernhard Horn af Rantzien,Rudolf Horn
Q5814651,Lars Erik Emanuel Hovhammar,Erik Hovhammar
Q5816085,Kurt Ingemar Hugosson,Kurt Hugosson
Q5816232,Christopher Nathanael Huldt,Christopher Huldt
Q5816232,Huldt i Umeå,Christopher Huldt
Q5816342,Adam Jonatan Hult,Adam Hult
Q5816342,Hult i Kolbäck,Adam Hult
Q5816360,Hult i Staby,Carl Gustaf Hult
Q5816436,,Johan Hultberg
Q5816531,Sven Åke Hulterström,Sven Hulterström
Q5816706,Hultkrantz i Björnö,Karl Hultkrantz
Q5816706,Karl Johan Edvard Hultkrantz,Karl Hultkrantz
Q5816706,Karl Johan Edvard Johansson,Karl Hultkrantz
Q5816882,,Carl Wilhelm Hultstein
Q5816998,Axel Fredrik Hummel,Axel Hummel
Q5817672,Bengt Valter Hurtig,Bengt Hurtig
Q5817766,,Karl Husberg
Q5817882,Huss i Sollefteå,Anders Huss
Q5817889,Erik Johan Huss,Erik Huss
Q5817928,Huss i Malmö,Ragnar Huss
Q5817928,Ragnar Helmer Huss,Ragnar Huss
Q5817939,,Wilhelm Huss
Q5818477,,Gunnar Hübinette
Q5818482,Hübinette i Gryttby,Per Hübinette
Q5818682,Anders Patrik Hylander,Anders Hylander
Q5818682,Hylander i Röe,Anders Hylander
Q5818799,,Gunnar Hyltander
Q5819028,,Yngve Häckner
Q5819040,,Eric Hägelmark
Q5819094,,Hans Hægermarck
Q5819272,,Erik Hägglund
Q5819406,,Sören Häggroth
Q5819424,,Erik Häggström
Q5819505,Häll i Malmberget,Karl-Erik Häll
Q5819523,,Elof Hällgren
Q5819706,,Carl Härdin
Q5819783,,Lars Härneman
Q5819964,,Ernst Håkanson
Q5820037,Anders Edvin Håkanson,Edvin Håkanson
Q5820037,Håkanson i Viskafors,Edvin Håkanson
Q5820161,,Nils Håkansson i Björstorp
Q5820191,,Per Olof Håkansson
Q5820210,Håkansson i Bäckenäs,Sven Håkansson
Q5820402,Elis Wilhelm Håstad,Elis Håstad
Q5820675,Carl Wilhelm Oskar Höglund (S),Carl Wilhelm Oskar Höglund
Q5820675,Höglund i Göteborg,Carl Wilhelm Oskar Höglund
Q5820675,Höglund i Strömstad,Carl Wilhelm Oskar Höglund
Q5820694,Carl Fabian Höglund,Fabian Höglund
Q5820694,Höglund i Stockholm,Fabian Höglund
Q5820900,,Julius Högstedt
Q5820926,,Carl Johan Högström
Q5820937,,Ivar Högström
Q5820955,,Kenth Högström
Q5820978,,Tomas Högström
Q5821117,Höjer i Stockholm,Magnus Höjer
Q5821117,Magnus Mauritz Höjer,Magnus Höjer
Q5821272,,Nils Hörberg
Q5821376,Hörnfeldt i Hörnäs,Per Olof Hörnfeldt
Q5821403,Hörnsten i Bjästa,Petrus Hörnstén
Q5821403,Petrus Jonsson Hörnstén,Petrus Hörnstén
Q5821422,,Nils Hörstadius
Q5821542,Carl Robert Höök,Carl Höök
Q5821542,Höök i Edeby,Carl Höök
Q5822164,Ifvarsson i Ränneslöv,August Ifvarsson
Q5822171,Ifvarsson i Värestorp,Carl Ifvarsson
Q5822221,Igel i Getebol,Johan Igel
Q5822221,Igel i Karud,Johan Igel
Q5823036,Erik Abraham Indebetou,Erik Indebetou
Q5823389,Anders Åke Samuel Ingeström,Åke Ingeström
Q5823389,Ingeström i Varpnäs,Åke Ingeström
Q5823461,,John Ingmansson
Q5823548,Ingvarson i Karlshamn,Johan Ingvarson
Q5823548,Ingvarson i Sundsvall,Johan Ingvarson
Q5823548,Johan August Ingvarson,Johan Ingvarson
Q5824288,,Birger Isacsson
Q5824299,Isacsson i Norra Åsum,Ola Isacsson
Q5824448,,Torsten Isaksson
Q5826241,Carsten Tank Jacobsen,Carsten Jacobsen
Q5826241,Jacobsen i Tunadal,Carsten Jacobsen
Q5826435,Jacobson i Vilhelmina,Uddo Jacobson
Q5826435,Uddo R. Jacobson,Uddo Jacobson
Q5826435,Uddo Rudolv Jacobson,Uddo Jacobson
Q5826490,,Edvin Jacobsson
Q5826508,,Ernst Jacobsson
Q5826522,,Gösta Jacobsson
Q5826537,,Gösta Jacobsson i Mjölby
Q5826571,,Jonas Jacobsson Gjörtler
Q5826586,,Magnus Jacobsson
Q5826637,Jacobsson i Vindeln,Per Jacobsson i Vindeln
Q5826637,Per Jacobsson,Per Jacobsson i Vindeln
Q5826817,Thure Reinhold Jadestig,Thure Jadestig
Q5827298,,Carl Jakob Jakobson
Q5828321,Adolf Fredrik Janson,Adolf Janson
Q5828321,Janson i Bråten,Adolf Janson
Q5828321,Janson i Kungsör,Adolf Janson
Q5828357,F. G. Janson i Carlshed,Frans Gustaf Janson
Q5828357,Janson i Carlshed,Frans Gustaf Janson
Q5828357,Janson i Karlshed,Frans Gustaf Janson
Q5828563,Arne Fredrik Jansson,Arne Jansson
Q5828576,Jansson i Bandhagen,Axel Jansson
Q5828576,Karl Axel Jansson,Axel Jansson
Q5828585,Axel Filip Jansson,Axel Jansson
Q5828585,Jansson i Hällefors,Axel Jansson
Q5828585,Jansson i Tumba,Axel Jansson
Q5828619,Carl Peter Jansson,Carl Jansson
Q5828619,Carl Petter Jansson,Carl Jansson
Q5828619,Carl Petter Jansson (F),Carl Jansson
Q5828619,Jansson i Edsbäcken,Carl Jansson
Q5828619,Jansson i Filipstad,Carl Jansson
Q5828662,Jansson i Solna,Erik Jansson
Q5828721,Jansson i Krakerud,Gustaf Jansson
Q5854875,Lars Fredrik Engqvist,Lars Engqvist
Q5854947,C Suno H Engström,Suno Engström
Q5854947,Carl Suno Hildemar Engström,Suno Engström
Q5854947,Engström i Visby,Suno Engström
Q5854947,"Engström i Visby, C Suno H",Suno Engström
Q5855197,Ericson i Nygård,John Philip Ericson
Q5855197,Ericson i Sandgärde,John Philip Ericson
Q5855197,Ericson i Östersund,John Philip Ericson
Q5855197,John Ericson (landshövding),John Philip Ericson
Q5855453,,Ingvar Eriksson
Q5855550,P.-O. Eriksson,Per-Ola Eriksson
Q5855550,Per-Ola Anders Eriksson,Per-Ola Eriksson
Q5856420,,Lars Fagerström
Q5856613,Falk i Kalmar,John Falk
Q5856613,Johan Ludvig Falk,John Falk
Q5856613,John Ludvig Falk,John Falk
Q5858849,,Eric Forsselius
Q5859296,Bo Carl Gunnar Frank,Bo Frank
Q5859394,,Joe Frans
Q5863217,,Aleksander Gabelic
Q5863281,Per Emil Arne Gadd,Arne Gadd
Q5864724,Gibson i Jonsered,Jimmy Gibson
Q5864724,John James Gibson,Jimmy Gibson
Q5864749,Gibson i Jonsered,William Gibson
Q5868653,,Hjalmar Gustafson
Q5873444,Anders Henrikson,Anders Henrikson i Heberg
Q5873444,Henrikson i Heberg,Anders Henrikson i Heberg
Q58769193,,Magdalena Schröder
Q5877107,,Martin Huss
Q5879556,Bror Ivar Jansson i Vassen,Ivar Jansson
Q5879556,Jansson i Kalix,Ivar Jansson
Q5879567,Jan Petter Jansson,Jan Jansson i Saxhyttan
Q5879567,Jansson i Saxhyttan,Jan Jansson i Saxhyttan
Q5879620,Jansson i Saxån,Johan Jansson
Q5879620,Johan Emanuel Jansson,Johan Jansson
Q5879652,Jansson i Ellenö,Johannes Jansson i Ellenö
Q5879652,Johannes Jansson,Johannes Jansson i Ellenö
Q5879681,,Kjell Jansson
Q5879719,Jansson i Djursätra,Lars Johan Jansson
Q5879719,Lars Jansson,Lars Johan Jansson
Q5879815,,Paul Jansson
Q5879846,Jansson i Aspeboda,Robert Jansson
Q5879846,Rob. L. Jansson Aspeboda,Robert Jansson
Q5879846,Robert Leander Jansson,Robert Jansson
Q5879850,Carl Robert Jansson,Robert Jansson
Q5879850,Jansson i Falun,Robert Jansson
Q5881042,Jeansson i Kalmar,Johan Jeansson
Q5881042,Johan Julius Jeansson,Johan Jeansson
Q5881050,Jeansson i Kalmar,John Jeansson
Q5881301,Carl Johan Jehander,Carl Jehander
Q5881301,Jehander i Hörle bruk,Carl Jehander
Q5881540,Bo Gunnar Jenevall,Bo G. Jenevall
Q5881641,Jan Birger Jennehag,Jan Jennehag
Q5882154,Jensen i Lund,Martin Jensen
Q5882154,Martin Christian Jensen,Martin Jensen
Q5882154,Martin Kristian Jensen,Martin Jensen
Q5882474,Jeppsson i Åsum,John Jeppsson
Q5882484,Jeppsson i Mörrum,Ola Jeppsson
Q5882484,Jeppsson i Visby,Ola Jeppsson
Q5882484,Ola Jeppsson i Mörrum,Ola Jeppsson
Q5882484,Ola Jeppsson i Visby,Ola Jeppsson
Q5883054,J. P. Jesperson,Jöns Jesperson
Q5883054,Jesperson i Dorisborg,Jöns Jesperson
Q5883054,Jöns Peter Jesperson,Jöns Jesperson
Q58837098,Jonas Andersson i Linghem,Jonas Andersson
Q58837098,Jonas Andersson i Linköping,Jonas Andersson
Q58837098,Jonas Peter Andersson,Jonas Andersson
Q5884801,,Ewald Johannesson
Q5885010,,August Johanson
Q5885029,Carl Johan Emanuel Johanson (Bf),Carl Johan Emanuel Johanson
Q5885029,Carl Johanson,Carl Johan Emanuel Johanson
Q5885029,Johanson i Hörninge,Carl Johan Emanuel Johanson
Q5885038,Carl Johanson,Carl Johanson
Q5885038,Carl Johanson i Hansjö,Carl Johanson
Q5885038,Johanson i Hansjö,Carl Johanson
Q5885056,Johanson i Grängesberg,Emil Johanson
Q5885056,Johanson i Norrtälje,Emil Johanson
Q5885067,Johanson i Valared,Johan Johanson i Valared
Q5885074,Johan Johanson,Johan Johanson i Tväråselet
Q5885074,Johanson i Tväråselet,Johan Johanson i Tväråselet
Q5885082,Johanson i Faleberg,Karl Johanson
Q5885082,Karl Emil Johanson,Karl Johanson
Q5885088,Johanson i Vännäs,Karl Johanson i Vännäs
Q5885088,Karl August Johanson,Karl Johanson i Vännäs
Q5885103,Carl Oscar Johanson,Oscar Johanson
