swerik_id,authority,identifier
i-RBuj9TuVUvxEBh62vFNpmy,DiSweNaBiID,20025
i-RBuj9TuVUvxEBh62vFNpmy,SwePoArID,sj9PGLAlnmUAAAAAABgSPA
i-RBuj9TuVUvxEBh62vFNpmy,UpUnAlID,alvin-person:26960
i-J9WXMYt9Qw34kHhRNAoiYX,WiDaID,Q6186483
i-J9WXMYt9Qw34kHhRNAoiYX,SwePoArID,sj9PGLAlnmUAAAAAABgfjQ
i-ALVd7VosM3XKaoWie25FK8,WiDaID,Q6186506
i-ALVd7VosM3XKaoWie25FK8,SwePoArID,sj9PGLAlnmUAAAAAABfpRQ
i-UVmEkRLtur2TYHixo3YS36,WiDaID,Q6186524
i-Qa1ZufD1xJDN43bJxjLRPB,WiDaID,Q6186607
i-Qa1ZufD1xJDN43bJxjLRPB,RiPeID,0480384439015
i-Qa1ZufD1xJDN43bJxjLRPB,SwePaPeGUID,d7c32669-83e4-11d4-ae60-0050040c9b55
i-5Vy3ntssPxeEJSQighaEWM,WiDaID,Q61868125
i-5Vy3ntssPxeEJSQighaEWM,SwePoArID,YB0QHyfj0hAAAAAAAAB7AA
i-5Vy3ntssPxeEJSQighaEWM,SwePoArID,YB0QHyfj0hAAAAAAAAB7AQ
i-5Vy3ntssPxeEJSQighaEWM,SwePoArID,YB0QHyfj0hAAAAAAAAB7Ag
i-5Vy3ntssPxeEJSQighaEWM,SwePoArID,YB0QHyfj0hAAAAAAAAB7Aw
i-5Vy3ntssPxeEJSQighaEWM,SwePoArID,sj9PGLAlnmUAAAAAABUkGA
i-5Vy3ntssPxeEJSQighaEWM,SwePoArID,sj9PGLAlnmUAAAAAABfkXQ
i-Ei1nBXw6axJf1Dpco4kzrb,WiDaID,Q6187153
i-Ei1nBXw6axJf1Dpco4kzrb,SwePoArID,YB0QHyfj0hAAAAAAAAA_qg
i-Ei1nBXw6axJf1Dpco4kzrb,SwePoArID,sj9PGLAlnmUAAAAAABfRWw
i-JgYiPKVGFMHxr2frdHokRK,WiDaID,Q6187218
i-JgYiPKVGFMHxr2frdHokRK,DiSweNaBiID,20036
i-JgYiPKVGFMHxr2frdHokRK,SwePoArID,YB0QHyfj0hAAAAAAAAA_lA
i-JgYiPKVGFMHxr2frdHokRK,UpUnAlID,alvin-person:688
i-JgYiPKVGFMHxr2frdHokRK,SwePoArID,sj9PGLAlnmUAAAAAABfNyA
i-UaNDTqsb6i5X3f2KAfgWMU,WiDaID,Q6187486
i-UaNDTqsb6i5X3f2KAfgWMU,SwePoArID,sj9PGLAlnmUAAAAAABgfoA
i-RkvKy7yomEBZCYRG5fCKH3,WiDaID,Q6187601
i-RkvKy7yomEBZCYRG5fCKH3,SwePoArID,sj9PGLAlnmUAAAAAABfkqA
i-RNLiVMpCYiPgzxr2ERSxMt,WiDaID,Q6187608
i-RNLiVMpCYiPgzxr2ERSxMt,RiPeID,0718937995813
i-RNLiVMpCYiPgzxr2ERSxMt,SwePaPeGUID,d8b31172-7ce6-4737-b55c-24c6c9aec023
i-3uf3tNhszfDyAkexnBY8X9,WiDaID,Q6188043
i-3uf3tNhszfDyAkexnBY8X9,SwePoArID,sj9PGLAlnmUAAAAAABfcAg
i-Pk2CmjBxuKHiguAzJdqeqt,WiDaID,Q6188574
i-Pk2CmjBxuKHiguAzJdqeqt,SwePoArID,sj9PGLAlnmUAAAAAABfOnQ
i-BBUr9QfjeTZnYsBSJ1KaEe,WiDaID,Q6188698
i-BBUr9QfjeTZnYsBSJ1KaEe,SwePoArID,sj9PGLAlnmUAAAAAABfifA
i-44swHubmDpgCef21m1ga7y,WiDaID,Q6188713
i-44swHubmDpgCef21m1ga7y,SwePoArID,sj9PGLAlnmUAAAAAABfOgA
i-SQxGcy33CHFYpy2egM83wy,WiDaID,Q6188744
i-SQxGcy33CHFYpy2egM83wy,UpUnAlID,alvin-person:655
i-42nsZxAmXBPL61925LuncK,WiDaID,Q6188899
i-42nsZxAmXBPL61925LuncK,SwePoArID,YB0QHyfj0hAAAAAAAABEGg
i-42nsZxAmXBPL61925LuncK,SwePoArID,sj9PGLAlnmUAAAAAABfPEw
i-3SzNCmPN5gfHT4ruyysd67,WiDaID,Q6188940
i-3SzNCmPN5gfHT4ruyysd67,SwePoArID,sj9PGLAlnmUAAAAAABfm-A
i-TdpVeCUGB6W7zBhUjFMgi1,WiDaID,Q6188945
i-TdpVeCUGB6W7zBhUjFMgi1,SwePoArID,YB0QHyfj0hAAAAAAAABFaw
i-TdpVeCUGB6W7zBhUjFMgi1,SwePoArID,sj9PGLAlnmUAAAAAABfniw
i-DA7GTCA3CU2XWPSDGEB8tG,WiDaID,Q6188957
i-DA7GTCA3CU2XWPSDGEB8tG,SwePoArID,YB0QHyfj0hAAAAAAAABFUQ
i-DA7GTCA3CU2XWPSDGEB8tG,SwePoArID,sj9PGLAlnmUAAAAAABfNcg
i-L9ZkLhYiYiW2jxjciAaRcV,WiDaID,Q6189271
i-L9ZkLhYiYiW2jxjciAaRcV,RiPeID,012855230311
i-L9ZkLhYiYiW2jxjciAaRcV,SwePaPeGUID,501fe0f1-47ea-4d56-b879-4b52bd3a2fb6
i-CP1NFcCA4knd73wq3oaYZW,WiDaID,Q6189358
i-CP1NFcCA4knd73wq3oaYZW,RiPeID,0643205912808
i-CP1NFcCA4knd73wq3oaYZW,SwePaPeGUID,2adbe018-4544-4c42-9d0a-7bb98ab4edea
i-3asFRi1hxBaTgEJJqDe2MX,WiDaID,Q6189395
i-3asFRi1hxBaTgEJJqDe2MX,DiSweNaBiID,20145
i-3asFRi1hxBaTgEJJqDe2MX,SwePoArID,sj9PGLAlnmUAAAAAABgdFg
i-3asFRi1hxBaTgEJJqDe2MX,UpUnAlID,alvin-person:59869
i-51Z8nc68zSRytuD4EvZmvK,WiDaID,Q6189442
i-51Z8nc68zSRytuD4EvZmvK,SwePoArID,sj9PGLAlnmUAAAAAABfRNQ
i-Ui4aVXmZ8SEfZUfZeRcDt,WiDaID,Q6189453
i-Ui4aVXmZ8SEfZUfZeRcDt,SwePoArID,sj9PGLAlnmUAAAAAABfQ_A
i-PNvieUM2GWTgmE61U6djzk,WiDaID,Q6189565
i-PNvieUM2GWTgmE61U6djzk,UpUnAlID,alvin-person:1379
i-BDdBBhN658SGB6KjQvN8tK,WiDaID,Q6189739
i-BDdBBhN658SGB6KjQvN8tK,SwePoArID,YB0QHyfj0hAAAAAAAABJQQ
i-BDdBBhN658SGB6KjQvN8tK,SwePoArID,sj9PGLAlnmUAAAAAABgazQ
i-QWMYdK75NgjQLfjAqk7gK4,WiDaID,Q6189743
i-QWMYdK75NgjQLfjAqk7gK4,SwePoArID,sj9PGLAlnmUAAAAAABpBNA
i-GQAYcvnjDGPf99qnSoeaMb,WiDaID,Q6189754
i-GQAYcvnjDGPf99qnSoeaMb,SwePoArID,sj9PGLAlnmUAAAAAABgauA
i-AGERzDgeCK5wHu4VB6sv87,WiDaID,Q6189790
i-AGERzDgeCK5wHu4VB6sv87,SwePoArID,sj9PGLAlnmUAAAAAABfkaA
i-FjD659tSC5Hi56fXrfmgbW,WiDaID,Q6190185
i-FjD659tSC5Hi56fXrfmgbW,UpUnAlID,alvin-person:66713
i-3G3HSvSLDH6Z2Spw8nAwav,WiDaID,Q6190282
i-3G3HSvSLDH6Z2Spw8nAwav,DiSweNaBiID,20270
i-3G3HSvSLDH6Z2Spw8nAwav,SwePoArID,4e1scVvZ-EAAAAAAAAATGA
i-3G3HSvSLDH6Z2Spw8nAwav,SwePoArID,sj9PGLAlnmUAAAAAABgSHA
i-Fj19ja55x172rhdXkgEaCP,WiDaID,Q6190376
i-Fj19ja55x172rhdXkgEaCP,SwePoArID,sj9PGLAlnmUAAAAAABgezA
i-Fj19ja55x172rhdXkgEaCP,SwePoArID,sj9PGLAlnmUAAAAAABhwOg
i-M3uUS7m2FvaeA9CzfNdSfc,WiDaID,Q6190438
i-M3uUS7m2FvaeA9CzfNdSfc,SwePoArID,sj9PGLAlnmUAAAAAABgeAQ
i-L8FJ5Uq6DWCoY3cXS1trPk,WiDaID,Q6190697
i-L8FJ5Uq6DWCoY3cXS1trPk,RiPeID,0477298899511
i-L8FJ5Uq6DWCoY3cXS1trPk,SwePaPeGUID,d306f84b-2c68-4dee-a20c-4f426614ba30
i-YB1fvm5e6JDCcaaUTXyb9W,WiDaID,Q6190700
i-YB1fvm5e6JDCcaaUTXyb9W,RiPeID,0737366622405
i-YB1fvm5e6JDCcaaUTXyb9W,SwePaPeGUID,584b1836-e8a6-4de0-a2df-a4af678297b6
i-WC8xwRLvG6phqKTvfWQqgV,WiDaID,Q6190719
i-WC8xwRLvG6phqKTvfWQqgV,SwePoArID,YB0QHyfj0hAAAAAAAABKYA
i-WC8xwRLvG6phqKTvfWQqgV,UpUnAlID,alvin-person:28628
i-WC8xwRLvG6phqKTvfWQqgV,SwePoArID,sj9PGLAlnmUAAAAAABfsOg
i-WC8xwRLvG6phqKTvfWQqgV,SwePoArID,sj9PGLAlnmUAAAAAABgbSg
i-TbZpAkyrRZN7NqQBMxmYt5,WiDaID,Q6190734
i-TbZpAkyrRZN7NqQBMxmYt5,SwePoArID,YB0QHyfj0hAAAAAAAADPKQ
i-TbZpAkyrRZN7NqQBMxmYt5,SwePoArID,sj9PGLAlnmUAAAAAABgeew
i-FDa87dk7yYWBzZZXiiurE6,WiDaID,Q6190751
i-FDa87dk7yYWBzZZXiiurE6,RiPeID,0962700307214
i-FDa87dk7yYWBzZZXiiurE6,SwePaPeGUID,88f25b4b-fe09-4e53-9c58-c0da97f19283
i-KxeyGcJtXf7VXH2px62MsE,WiDaID,Q6190785
i-DNAfxkqTemTE3xD2EYiqpa,WiDaID,Q6190864
i-DNAfxkqTemTE3xD2EYiqpa,SwePoArID,YB0QHyfj0hAAAAAAAABLiQ
i-DNAfxkqTemTE3xD2EYiqpa,SwePoArID,sj9PGLAlnmUAAAAAABfnUA
i-DNAfxkqTemTE3xD2EYiqpa,SwePoArID,sj9PGLAlnmUAAAAAABfpRg
i-EWszvfJHbPLCQKeFqNXv1s,WiDaID,Q6190872
i-EWszvfJHbPLCQKeFqNXv1s,DiSweNaBiID,20296
i-EWszvfJHbPLCQKeFqNXv1s,SwePoArID,YB0QHyfj0hAAAAAAAABLgw
i-EWszvfJHbPLCQKeFqNXv1s,SwePoArID,sj9PGLAlnmUAAAAAABfQAQ
i-VfVxciR7fpMAV1zzJMwG69,WiDaID,Q6190877
i-VfVxciR7fpMAV1zzJMwG69,SwePoArID,sj9PGLAlnmUAAAAAABfkgA
i-LiU5ea9nzx8jxEHi7pUpjU,WiDaID,Q6190897
i-LiU5ea9nzx8jxEHi7pUpjU,RiPeID,0347247788013
i-LiU5ea9nzx8jxEHi7pUpjU,SwePaPeGUID,d7c328ac-83e4-11d4-ae60-0050040c9b55
i-XGV9WC6oL1KU2HeBs1bLQi,WiDaID,Q6190941
i-XGV9WC6oL1KU2HeBs1bLQi,SwePoArID,sj9PGLAlnmUAAAAAABgZiA
i-CXFCZFq2nZauNUKatGNNgK,WiDaID,Q6191520
i-CXFCZFq2nZauNUKatGNNgK,SwePoArID,YB0QHyfj0hAAAAAAAABL_g
i-CXFCZFq2nZauNUKatGNNgK,SwePoArID,sj9PGLAlnmUAAAAAABgeWQ
i-8AtQfc4p9Hm5yajEXEHtE5,WiDaID,Q6191909
i-8AtQfc4p9Hm5yajEXEHtE5,RiPeID,0269067253614
i-8AtQfc4p9Hm5yajEXEHtE5,SwePaPeGUID,248a04eb-d619-11d6-ae71-0004755038ce
i-SYnekVL9mDffoGFYdnpdrW,WiDaID,Q6191918
i-SYnekVL9mDffoGFYdnpdrW,SwePoArID,sj9PGLAlnmUAAAAAABfRRg
i-Ewi7Lwy3h4DBNJ2zradbNt,WiDaID,Q6192010
i-Ewi7Lwy3h4DBNJ2zradbNt,RiPeID,0861143074410
i-Ewi7Lwy3h4DBNJ2zradbNt,SwePaPeGUID,6e60d70a-6713-4d20-82dd-f9d8855002d5
i-3toFMBiRANr5twVQs1zfyQ,WiDaID,Q6192045
i-3toFMBiRANr5twVQs1zfyQ,SwePoArID,sj9PGLAlnmUAAAAAABfQiw
i-JLY3p26xejRyBbJ4nnCgae,WiDaID,Q6192056
i-JLY3p26xejRyBbJ4nnCgae,SwePoArID,sj9PGLAlnmUAAAAAABgaww
i-Lh9kYcGDBLjeWYgViArsTT,WiDaID,Q6192432
i-Lh9kYcGDBLjeWYgViArsTT,SwePoArID,sj9PGLAlnmUAAAAAABfnlQ
i-EcotANmeNJFxTczcmCM5XD,WiDaID,Q6192466
i-EcotANmeNJFxTczcmCM5XD,SwePoArID,sj9PGLAlnmUAAAAAABgZ_A
i-4L3RupkmJsW37eGn5fppsN,WiDaID,Q6192487
i-4L3RupkmJsW37eGn5fppsN,SwePoArID,sj9PGLAlnmUAAAAAABfRcw
i-CQwK55qAkVUZt7PtiHxAxd,WiDaID,Q6192550
i-CQwK55qAkVUZt7PtiHxAxd,RiPeID,050953706196
i-CQwK55qAkVUZt7PtiHxAxd,SwePaPeGUID,9b5fbdbc-3ac5-435f-b79a-a0db752ac6ab
i-UQqGFoa8dKdxwwNw6kCAkL,WiDaID,Q6192576
i-UQqGFoa8dKdxwwNw6kCAkL,DiSweNaBiID,34547
i-UQqGFoa8dKdxwwNw6kCAkL,SwePoArID,YB0QHyfj0hAAAAAAAABSDQ
i-UQqGFoa8dKdxwwNw6kCAkL,SwePoArID,sj9PGLAlnmUAAAAAABgfJg
i-5BRVk73D7xc6p4YfM7HAZs,WiDaID,Q6192676
i-5BRVk73D7xc6p4YfM7HAZs,SwePoArID,YB0QHyfj0hAAAAAAAABR7g
i-5BRVk73D7xc6p4YfM7HAZs,SwePoArID,sj9PGLAlnmUAAAAAABgbWw
i-HNjZ9Yct2VXqvJPiXkJQEh,WiDaID,Q6192849
i-HNjZ9Yct2VXqvJPiXkJQEh,SwePoArID,sj9PGLAlnmUAAAAAABfPtw
i-PTKhz5LB23a8PAV7aMss4N,WiDaID,Q6192949
i-PTKhz5LB23a8PAV7aMss4N,DiSweNaBiID,34557
i-PTKhz5LB23a8PAV7aMss4N,SwePoArID,YB0QHyfj0hAAAAAAAABRjw
i-PTKhz5LB23a8PAV7aMss4N,UpUnAlID,alvin-person:70510
i-PTKhz5LB23a8PAV7aMss4N,SwePoArID,sj9PGLAlnmUAAAAAABfNmg
i-YKUZ529TLETsHHzN6nkEU2,WiDaID,Q6192954
i-YKUZ529TLETsHHzN6nkEU2,SwePoArID,sj9PGLAlnmUAAAAAABgetA
i-YKUZ529TLETsHHzN6nkEU2,UpUnAlID,alvin-person:64579
i-2gFz918CyUZkTuGwyS9VJt,WiDaID,Q6193087
i-2gFz918CyUZkTuGwyS9VJt,SwePoArID,YB0QHyfj0hAAAAAAAABTVg
i-2gFz918CyUZkTuGwyS9VJt,SwePoArID,sj9PGLAlnmUAAAAAABfRMQ
i-4NKRPNLjC6ugs779Z9diuB,WiDaID,Q6193111
i-4NKRPNLjC6ugs779Z9diuB,SwePoArID,YB0QHyfj0hAAAAAAAABTJQ
i-4NKRPNLjC6ugs779Z9diuB,SwePoArID,sj9PGLAlnmUAAAAAABfb_A
i-f29MasZNCHuVN9TAKTdC2,WiDaID,Q6193144
i-f29MasZNCHuVN9TAKTdC2,SwePoArID,sj9PGLAlnmUAAAAAABfRVw
i-M583eVDoBTdnLPkDa6XLNx,WiDaID,Q6193156
i-M583eVDoBTdnLPkDa6XLNx,RiPeID,0315680549012
i-M583eVDoBTdnLPkDa6XLNx,SwePaPeGUID,37059909-0c43-4a54-a53c-33adf7ab5728
i-36hvfXkssW8r8Ucv2BZUPd,WiDaID,Q6193200
i-36hvfXkssW8r8Ucv2BZUPd,SwePoArID,sj9PGLAlnmUAAAAAABgelw
i-WG3NcV4XQvNBGvUaLPwT5w,WiDaID,Q6193217
i-WG3NcV4XQvNBGvUaLPwT5w,SwePoArID,sj9PGLAlnmUAAAAAABfP2w
i-SXTzc5s67vJRpnHZmgAvDS,WiDaID,Q6193298
i-SXTzc5s67vJRpnHZmgAvDS,SwePoArID,sj9PGLAlnmUAAAAAABgZ6w
i-EnC3VHufiqpKfgXVa9Vozo,WiDaID,Q6193321
i-EnC3VHufiqpKfgXVa9Vozo,RiPeID,0212469298402
i-EnC3VHufiqpKfgXVa9Vozo,SwePaPeGUID,08bdbff1-a940-4be9-96a8-f2b9c9fbe0ff
i-GPpMndMfbS5wqmSKDRcoh7,WiDaID,Q6193327
i-GPpMndMfbS5wqmSKDRcoh7,SwePoArID,sj9PGLAlnmUAAAAAABgeKg
i-3s7ZpN6C8k2wv11aTaQxhj,WiDaID,Q6193364
i-3s7ZpN6C8k2wv11aTaQxhj,SwePoArID,YB0QHyfj0hAAAAAAAABVNQ
i-3s7ZpN6C8k2wv11aTaQxhj,SwePoArID,sj9PGLAlnmUAAAAAABfOGg
i-E2fxcEquh7ZcaAQQXdYz4F,WiDaID,Q6193517
i-E2fxcEquh7ZcaAQQXdYz4F,DiSweNaBiID,34613
i-E2fxcEquh7ZcaAQQXdYz4F,SwePoArID,YB0QHyfj0hAAAAAAAABXXw
i-E2fxcEquh7ZcaAQQXdYz4F,SwePoArID,sj9PGLAlnmUAAAAAABga0Q
i-Rnfnn4obDpnaqUDNA9Y8Fu,WiDaID,Q6193547
i-Rnfnn4obDpnaqUDNA9Y8Fu,RiPeID,0897334717419
i-Rnfnn4obDpnaqUDNA9Y8Fu,SwePaPeGUID,137faa33-ad4d-48ca-93c3-a4674577c408
i-4jsifiK4L4h8xoTHik32vU,WiDaID,Q6194030
i-4jsifiK4L4h8xoTHik32vU,DiSweNaBiID,34652
i-4jsifiK4L4h8xoTHik32vU,SwePoArID,YB0QHyfj0hAAAAAAAABXpw
i-4jsifiK4L4h8xoTHik32vU,SwePoArID,seuNpYu6DKAAAAAAAABlPw
i-4jsifiK4L4h8xoTHik32vU,SwePoArID,sj9PGLAlnmUAAAAAABfNLQ
i-EpkJAsCf15osmWnpEQgYvg,WiDaID,Q6194111
i-EpkJAsCf15osmWnpEQgYvg,SwePoArID,sj9PGLAlnmUAAAAAABgfoQ
i-AnkY8mcdfarCUByckew7sD,WiDaID,Q6194165
i-AnkY8mcdfarCUByckew7sD,SwePoArID,sj9PGLAlnmUAAAAAABfsYQ
i-7cCozgpY4EZrWku38osFxG,WiDaID,Q6194224
i-7cCozgpY4EZrWku38osFxG,SwePoArID,sj9PGLAlnmUAAAAAABgcZA
i-U1zHdm2W2Np9V2M5yk9dTg,WiDaID,Q6194302
i-U1zHdm2W2Np9V2M5yk9dTg,SwePoArID,sj9PGLAlnmUAAAAAABfPUg
i-FqeyFJ1u1idxjSXq4qyzpf,WiDaID,Q6194361
i-FqeyFJ1u1idxjSXq4qyzpf,SwePoArID,sj9PGLAlnmUAAAAAABfPyg
i-7Egwe1uGRY25sbuMMRt63f,WiDaID,Q6194400
i-KTYUcLJdVsLQqqAu9vSsqL,WiDaID,Q6194416
i-KTYUcLJdVsLQqqAu9vSsqL,SwePoArID,YB0QHyfj0hAAAAAAAABZ9w
i-KTYUcLJdVsLQqqAu9vSsqL,SwePoArID,sj9PGLAlnmUAAAAAABgbOQ
i-VA44V6yRXQMUHEJmCWWpcK,WiDaID,Q6194477
i-VA44V6yRXQMUHEJmCWWpcK,SwePoArID,sj9PGLAlnmUAAAAAABgaqg
i-DheXLtyjqikyrPUGjuZgqh,WiDaID,Q6195368
i-DheXLtyjqikyrPUGjuZgqh,SwePoArID,sj9PGLAlnmUAAAAAABVnZA
i-DheXLtyjqikyrPUGjuZgqh,SwePoArID,sj9PGLAlnmUAAAAAABfkRw
i-KaXR4PGidkP2vr72rtdqFV,WiDaID,Q6195378
i-KaXR4PGidkP2vr72rtdqFV,SwePoArID,YB0QHyfj0hAAAAAAAACQ4w
i-KaXR4PGidkP2vr72rtdqFV,SwePoArID,sj9PGLAlnmUAAAAAABfkaw
i-SQ1RqbbuJmX4o8vnebsZVt,WiDaID,Q6195389
i-SQ1RqbbuJmX4o8vnebsZVt,SwePoArID,sj9PGLAlnmUAAAAAABgcjw
i-2znEKaD4eMJ4P3uwZJCRrN,WiDaID,Q6195438
i-2znEKaD4eMJ4P3uwZJCRrN,SwePoArID,YB0QHyfj0hAAAAAAAACRmQ
i-2znEKaD4eMJ4P3uwZJCRrN,SwePoArID,sj9PGLAlnmUAAAAAABGd_Q
i-2znEKaD4eMJ4P3uwZJCRrN,SwePoArID,sj9PGLAlnmUAAAAAABfQmw
i-xuJ3YV4MkJQZgGM1nEsZP,WiDaID,Q6195465
i-xuJ3YV4MkJQZgGM1nEsZP,SwePoArID,sj9PGLAlnmUAAAAAABfRNg
i-CMeN1LMPs7fPYY5k3Y79z4,WiDaID,Q6195597
i-CMeN1LMPs7fPYY5k3Y79z4,SwePoArID,sj9PGLAlnmUAAAAAABGecg
i-CMeN1LMPs7fPYY5k3Y79z4,SwePoArID,sj9PGLAlnmUAAAAAABfRuw
i-Nz6uZVP5sNpeN6m9P5Fqet,WiDaID,Q6195760
i-Nz6uZVP5sNpeN6m9P5Fqet,SwePoArID,sj9PGLAlnmUAAAAAABgfsA
i-JQkujvaf3hdU7wTkTVzkDk,WiDaID,Q6195774
i-JQkujvaf3hdU7wTkTVzkDk,SwePoArID,sj9PGLAlnmUAAAAAABfscQ
i-LU2PseUB6cegt9GsZXW6dy,WiDaID,Q6195850
i-LU2PseUB6cegt9GsZXW6dy,SwePoArID,YB0QHyfj0hAAAAAAAACTdA
i-LU2PseUB6cegt9GsZXW6dy,SwePoArID,sj9PGLAlnmUAAAAAABfbxg
i-DKsVYU73WDtSTFEeLoboVx,WiDaID,Q6195893
i-DKsVYU73WDtSTFEeLoboVx,RiPeID,0599736947819
i-DKsVYU73WDtSTFEeLoboVx,SwePaPeGUID,d7c3222b-83e4-11d4-ae60-0050040c9b55
i-GiSwrvRSNBMuuGVLLZE3L9,WiDaID,Q6196053
i-GiSwrvRSNBMuuGVLLZE3L9,RiPeID,02127524105
i-GiSwrvRSNBMuuGVLLZE3L9,SwePaPeGUID,ed8b2568-cdd4-4821-94e3-18479e68e8bf
i-GiSwrvRSNBMuuGVLLZE3L9,SwePoArID,sj9PGLAlnmUAAAAAABfPUw
i-6qHsERWocDMAqfBP8AYXES,WiDaID,Q6196107
i-6qHsERWocDMAqfBP8AYXES,DiSweNaBiID,34721
i-6qHsERWocDMAqfBP8AYXES,SwePoArID,YB0QHyfj0hAAAAAAAACWbA
i-6qHsERWocDMAqfBP8AYXES,UpUnAlID,alvin-person:27978
i-6qHsERWocDMAqfBP8AYXES,SwePoArID,sj9PGLAlnmUAAAAAABfQVw
i-bvK2bTT41cp1JwsNkqEDL,WiDaID,Q6196137
i-bvK2bTT41cp1JwsNkqEDL,SwePoArID,sj9PGLAlnmUAAAAAABfQ8g
i-HUx37HrNseoZiFo8yGSqrL,WiDaID,Q6196170
i-HUx37HrNseoZiFo8yGSqrL,RiPeID,085018966209
i-HUx37HrNseoZiFo8yGSqrL,SwePaPeGUID,2a6fd34d-969f-48b5-b472-363ee61cdb96
i-JLDzN1HH3Hdr516dBpoq9x,WiDaID,Q6196196
i-JLDzN1HH3Hdr516dBpoq9x,SwePoArID,YB0QHyfj0hAAAAAAAACV2Q
i-JLDzN1HH3Hdr516dBpoq9x,SwePoArID,sj9PGLAlnmUAAAAAABfsMA
i-XnAJTZxq8aH1QaVGLczDrb,WiDaID,Q6196226
i-XnAJTZxq8aH1QaVGLczDrb,SwePoArID,sj9PGLAlnmUAAAAAABgfpw
i-N3aYKF4kBnV2748MhAsbdj,WiDaID,Q6196274
i-N3aYKF4kBnV2748MhAsbdj,SwePoArID,sj9PGLAlnmUAAAAAABfPsQ
i-PwYBTpHxSkgiBin2sJtcRr,WiDaID,Q6196280
i-PwYBTpHxSkgiBin2sJtcRr,SwePoArID,YB0QHyfj0hAAAAAAAACWsA
i-PwYBTpHxSkgiBin2sJtcRr,SwePoArID,sj9PGLAlnmUAAAAAABgeGw
i-GSjyw1eeZNrEr8Uk3Wy79K,WiDaID,Q6196285
i-GSjyw1eeZNrEr8Uk3Wy79K,SwePoArID,YB0QHyfj0hAAAAAAAACWrw
i-GSjyw1eeZNrEr8Uk3Wy79K,SwePoArID,sj9PGLAlnmUAAAAAABgeHA
i-5iuSCbAspakd6XhUXCtA5E,WiDaID,Q6196549
i-5iuSCbAspakd6XhUXCtA5E,RiPeID,0959236354417
i-5iuSCbAspakd6XhUXCtA5E,SwePaPeGUID,1c08b6a8-71e3-418d-a55b-7b8562bba155
i-ScYh4uf5e1TmXVy3Jr8Xzt,WiDaID,Q6196554
i-ScYh4uf5e1TmXVy3Jr8Xzt,SwePoArID,YB0QHyfj0hAAAAAAAACYMg
i-ScYh4uf5e1TmXVy3Jr8Xzt,UpUnAlID,alvin-person:699
i-ScYh4uf5e1TmXVy3Jr8Xzt,SwePoArID,sj9PGLAlnmUAAAAAABgfXw
i-B5Mnjpt8rqBfGh6JQ4dcyz,WiDaID,Q6196594
i-B5Mnjpt8rqBfGh6JQ4dcyz,SwePoArID,sj9PGLAlnmUAAAAAABfb8w
i-XS7pPzaQWctPHpTUateSNr,WiDaID,Q6196603
i-XS7pPzaQWctPHpTUateSNr,SwePoArID,sj9PGLAlnmUAAAAAABfRJQ
i-H2YZQmoQ41fcenx4fVKTwc,WiDaID,Q6196632
i-H2YZQmoQ41fcenx4fVKTwc,DiSweNaBiID,34729
i-H2YZQmoQ41fcenx4fVKTwc,SwePoArID,sj9PGLAlnmUAAAAAABgffQ
i-BT47MSwG1gLkUPj7t1NX3R,WiDaID,Q6196646
i-BT47MSwG1gLkUPj7t1NX3R,SwePoArID,sj9PGLAlnmUAAAAAABfOYQ
i-SyUR1hcCs9SKm9Jd4RDsrB,WiDaID,Q6196655
i-SyUR1hcCs9SKm9Jd4RDsrB,SwePoArID,sj9PGLAlnmUAAAAAABgcEw
i-T52vqFxDFPGpvkPRtqScLC,WiDaID,Q6196690
i-T52vqFxDFPGpvkPRtqScLC,RiPeID,0882262949208
i-T52vqFxDFPGpvkPRtqScLC,SwePaPeGUID,ab4c6d5f-876e-4980-86c4-e16dabddf211
i-4DAUFXnbqzCtaoFJumzEaf,WiDaID,Q6196710
i-4DAUFXnbqzCtaoFJumzEaf,SwePoArID,sj9PGLAlnmUAAAAAABgexA
i-4DAUFXnbqzCtaoFJumzEaf,UpUnAlID,alvin-person:46825
i-CXJs3vHzVoES7NXKVkYeoe,WiDaID,Q6196738
i-GkRjiqpt3WtaJqbS42DPxm,WiDaID,Q6196822
i-GkRjiqpt3WtaJqbS42DPxm,SwePoArID,sj9PGLAlnmUAAAAAABga5A
i-RiPXDSvNaVtcGMCgitH74B,WiDaID,Q6197271
i-RiPXDSvNaVtcGMCgitH74B,SwePoArID,sj9PGLAlnmUAAAAAABfRsQ
i-6UQrzA7tE8QBvQ1asLniM6,WiDaID,Q6197306
i-6UQrzA7tE8QBvQ1asLniM6,DiSweNaBiID,34761
i-6UQrzA7tE8QBvQ1asLniM6,SwePoArID,YB0QHyfj0hAAAAAAAAA0NA
i-6UQrzA7tE8QBvQ1asLniM6,SwePoArID,sj9PGLAlnmUAAAAAABgZ5g
i-BKYGEujCYuPaSbrCKLjRLu,WiDaID,Q6197324
i-BKYGEujCYuPaSbrCKLjRLu,SwePoArID,YB0QHyfj0hAAAAAAAAA0RA
i-BKYGEujCYuPaSbrCKLjRLu,UpUnAlID,alvin-person:1251
i-BKYGEujCYuPaSbrCKLjRLu,SwePoArID,sj9PGLAlnmUAAAAAABfkkA
i-SMtXkX9rqc6Nj3SiUsn8gT,WiDaID,Q6197330
i-SMtXkX9rqc6Nj3SiUsn8gT,SwePoArID,sj9PGLAlnmUAAAAAABfRiA
