person_id,end,start,government,role,born,dead,gender,riksdagen_guid,riksdagen_id,location,name
Q549955,2006-10-06,2006-04-24,Regeringen Persson,utrikesminister,1940-09-17,,man,3b94f4d0-ee6a-42f5-bace-5f1c0332409f,785941964009.0,,jan eliasson
Q5541257,1871-12-05,1867-07-05,Regeringen Adlercreutz,lantförsvarsminister,1819-05-17,1903-09-19,man,,,Kvillinge,abelin
Q5541257,1871-12-05,1867-07-05,Regeringen Adlercreutz,lantförsvarsminister,1819-05-17,1903-09-19,man,,,Kvillinge,gustaf rudolf abelin
Q5541257,1871-12-05,1867-07-05,Regeringen De Geer d.ä. I,lantförsvarsminister,1819-05-17,1903-09-19,man,,,Kvillinge,abelin
Q5541257,1871-12-05,1867-07-05,Regeringen De Geer d.ä. I,lantförsvarsminister,1819-05-17,1903-09-19,man,,,Kvillinge,gustaf rudolf abelin
Q5542641,1914-02-17,1911-10-07,Regeringen Staaff II,finansminister,1860-10-13,1929-09-29,man,,,Åtvidaberg,adelswärd
Q5542641,1914-02-17,1911-10-07,Regeringen Staaff II,finansminister,1860-10-13,1929-09-29,man,,,Åtvidaberg,axel theodor adelswärd
Q5542641,1914-02-17,1911-10-07,Regeringen Staaff II,finansminister,1860-10-13,1929-09-29,man,,,Åtvidaberg,theodor adelswärd
Q5547436,1928-10-02,1926-06-07,Regeringen Ekman I,ecklesiastikminister,1875-11-24,1946-05-27,man,,,Skellefteå,almkvist
Q5547436,1928-10-02,1926-06-07,Regeringen Ekman I,ecklesiastikminister,1875-11-24,1946-05-27,man,,,Skellefteå,john almkvist
Q5547436,1928-10-02,1926-06-07,Regeringen Ekman I,ecklesiastikminister,1875-11-24,1946-05-27,man,,,Skellefteå,nils johan fredrik almkvist
Q5547436,1928-10-02,1926-06-07,Regeringen Ekman I,ecklesiastikminister,1875-11-24,1946-05-27,man,,,Äppelviken,almkvist
Q5547436,1928-10-02,1926-06-07,Regeringen Ekman I,ecklesiastikminister,1875-11-24,1946-05-27,man,,,Äppelviken,john almkvist
Q5547436,1928-10-02,1926-06-07,Regeringen Ekman I,ecklesiastikminister,1875-11-24,1946-05-27,man,,,Äppelviken,nils johan fredrik almkvist
Q5547641,1860-12-31,1856-12-16,Regeringen De Geer d.ä. I,civilminister,1818-01-04,1884-08-26,man,,,Stockholm,almqvist
Q5547641,1860-12-31,1856-12-16,Regeringen De Geer d.ä. I,civilminister,1818-01-04,1884-08-26,man,,,Stockholm,ludvig almqvist
Q5547641,1860-12-31,1856-12-16,Regeringen De Geer d.ä. I,civilminister,1818-01-04,1884-08-26,man,,,Stockholm,ludvig teodor almqvist
Q5547641,1860-12-31,1856-12-16,Regeringen De Geer d.ä. I,civilminister,1818-01-04,1884-08-26,man,,,Stockholm,ludvig theodor almqvist
Q5547641,1880-04-19,1879-06-06,Regeringen De Geer d.ä. III,justitieminister,1818-01-04,1884-08-26,man,,,Stockholm,almqvist
Q5547641,1880-04-19,1879-06-06,Regeringen De Geer d.ä. III,justitieminister,1818-01-04,1884-08-26,man,,,Stockholm,ludvig almqvist
Q5547641,1880-04-19,1879-06-06,Regeringen De Geer d.ä. III,justitieminister,1818-01-04,1884-08-26,man,,,Stockholm,ludvig teodor almqvist
Q5547641,1880-04-19,1879-06-06,Regeringen De Geer d.ä. III,justitieminister,1818-01-04,1884-08-26,man,,,Stockholm,ludvig theodor almqvist
Q5554248,1982-12-01,1982-10-08,Regeringen Palme II,försvarsminister,1930-06-26,1994-04-19,man,,,,börje andersson
Q5554537,1989-01-29,1986-10-10,Regeringen Carlsson I,invandrarminister,1936-03-03,,man,7b6f181e-8583-43b2-af5a-62f424111d0c,422439378601.0,,georg andersson
Q5554537,1989-01-29,1986-10-10,Regeringen Carlsson I,invandrarminister,1936-03-03,,man,7b6f181e-8583-43b2-af5a-62f424111d0c,422439378601.0,,georg leander andersson
Q5554537,1990-02-27,1989-01-29,Regeringen Carlsson I,kommunikationsminister,1936-03-03,,man,7b6f181e-8583-43b2-af5a-62f424111d0c,422439378601.0,,georg andersson
Q5554537,1990-02-27,1989-01-29,Regeringen Carlsson I,kommunikationsminister,1936-03-03,,man,7b6f181e-8583-43b2-af5a-62f424111d0c,422439378601.0,,georg leander andersson
Q5554537,1990-02-27,1989-01-29,Regeringen Carlsson I,infrastrukturminister,1936-03-03,,man,7b6f181e-8583-43b2-af5a-62f424111d0c,422439378601.0,,georg andersson
Q5554537,1990-02-27,1989-01-29,Regeringen Carlsson I,infrastrukturminister,1936-03-03,,man,7b6f181e-8583-43b2-af5a-62f424111d0c,422439378601.0,,georg leander andersson
Q5554537,1991-10-04,1990-02-27,Regeringen Carlsson II,infrastrukturminister,1936-03-03,,man,7b6f181e-8583-43b2-af5a-62f424111d0c,422439378601.0,,georg andersson
Q5554537,1991-10-04,1990-02-27,Regeringen Carlsson II,infrastrukturminister,1936-03-03,,man,7b6f181e-8583-43b2-af5a-62f424111d0c,422439378601.0,,georg leander andersson
Q5555093,1996-03-21,1994-10-07,Regeringen Carlsson III,bostadsminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,erik jörgen andersson
Q5555093,1996-03-21,1994-10-07,Regeringen Carlsson III,bostadsminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,jörgen andersson
Q5555093,1996-03-22,1994-10-07,Regeringen Carlsson III,energiminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,erik jörgen andersson
Q5555093,1996-03-22,1994-10-07,Regeringen Carlsson III,energiminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,jörgen andersson
Q5555093,1996-03-22,1996-02-05,Regeringen Carlsson III,näringsminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,erik jörgen andersson
Q5555093,1996-03-22,1996-02-05,Regeringen Carlsson III,näringsminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,jörgen andersson
Q5555093,1996-06-30,1996-03-22,Regeringen Persson,civilminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,erik jörgen andersson
Q5555093,1996-06-30,1996-03-22,Regeringen Persson,civilminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,jörgen andersson
Q5555093,1998-10-06,1996-07-01,Regeringen Persson,inrikesminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,erik jörgen andersson
Q5555093,1998-10-06,1996-07-01,Regeringen Persson,inrikesminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,jörgen andersson
Q5555093,1998-10-07,1996-07-01,Regeringen Persson,inrikesminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,erik jörgen andersson
Q5555093,1998-10-07,1996-07-01,Regeringen Persson,inrikesminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,jörgen andersson
Q5555093,1996-03-22,1994-10-07,Regeringen Carlsson III,bostadsminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,erik jörgen andersson
Q5555093,1996-03-22,1994-10-07,Regeringen Carlsson III,bostadsminister,1946-08-22,,man,11b585f4-189a-468b-9799-a9ed7b26388c,805783144803.0,,jörgen andersson
Q5556673,1945-07-31,1944-12-15,Regeringen Hansson III,ecklesiastikminister,1890-12-10,1969-09-01,man,,,Lerum,andrén
Q5556673,1945-07-31,1944-12-15,Regeringen Hansson III,ecklesiastikminister,1890-12-10,1969-09-01,man,,,Lerum,georg andrén
Q5556673,1945-07-31,1944-12-15,Regeringen Hansson III,ecklesiastikminister,1890-12-10,1969-09-01,man,,,Uppsala,andrén
Q5556673,1945-07-31,1944-12-15,Regeringen Hansson III,ecklesiastikminister,1890-12-10,1969-09-01,man,,,Uppsala,georg andrén
Q5557473,1901-12-05,1896-02-05,Regeringen von Otter,justitieminister,1836-08-07,1904-11-20,man,,,Stockholm,annerstedt
Q5557473,1901-12-05,1896-02-05,Regeringen von Otter,justitieminister,1836-08-07,1904-11-20,man,,,Stockholm,ludvig annerstedt
Q5557473,1901-12-05,1896-02-05,Regeringen von Otter,justitieminister,1836-08-07,1904-11-20,man,,,Stockholm,pehr samuel ludvig annerstedt
Q5561426,1976-10-08,1962-09-19,Regeringen Palme I,socialminister,1912-08-28,2000-02-06,man,,,Sundbyberg,aspling
Q5561426,1976-10-08,1962-09-19,Regeringen Palme I,socialminister,1912-08-28,2000-02-06,man,,,Sundbyberg,sven aspling
Q5561426,1976-10-08,1962-09-19,Regeringen Palme I,socialminister,1912-08-28,2000-02-06,man,,,Sundbyberg,sven gustav aspling
Q5561426,1976-10-08,1969-10-14,Regeringen Palme I,socialminister,1912-08-28,2000-02-06,man,,,Sundbyberg,aspling
Q5561426,1976-10-08,1969-10-14,Regeringen Palme I,socialminister,1912-08-28,2000-02-06,man,,,Sundbyberg,sven aspling
Q5561426,1976-10-08,1969-10-14,Regeringen Palme I,socialminister,1912-08-28,2000-02-06,man,,,Sundbyberg,sven gustav aspling
Q5563972,1944-12-15,1939-12-13,Regeringen Hansson III,ecklesiastikminister,1882-05-27,1951-01-03,man,,,Stockholm,bagge
Q5563972,1944-12-15,1939-12-13,Regeringen Hansson III,ecklesiastikminister,1882-05-27,1951-01-03,man,,,Stockholm,gösta bagge
Q5568216,1917-03-30,1914-02-17,Regeringen Hammarskjöld,jordbruksminister,1862-01-25,1929-07-06,man,,,Söderö,beck friis
Q5568216,1917-03-30,1914-02-17,Regeringen Hammarskjöld,jordbruksminister,1862-01-25,1929-07-06,man,,,Söderö,johan beck friis
Q5568216,1917-03-30,1914-02-17,Regeringen Hammarskjöld,jordbruksminister,1862-01-25,1929-07-06,man,,,Söderö,johan gabriel beck friis
Q5571210,1905-11-07,1905-08-02,Regeringen Lundeberg,justitieminister,1844-02-25,1908-04-12,man,,,Eksjö,berg
Q5571210,1905-11-07,1905-08-02,Regeringen Lundeberg,justitieminister,1844-02-25,1908-04-12,man,,,Eksjö,gustaf berg
Q5571210,1905-11-07,1905-08-02,Regeringen Lundeberg,justitieminister,1844-02-25,1908-04-12,man,,,Eksjö,gustaf johan georg axel berg
Q5571271,1875-05-11,1868-06-04,Regeringen Adlercreutz,konsultativt statsråd,1819-01-28,1905-02-25,man,,,Stockholm,berg
Q5571271,1875-05-11,1868-06-04,Regeringen Adlercreutz,konsultativt statsråd,1819-01-28,1905-02-25,man,,,Stockholm,john berg
Q5571271,1875-05-11,1868-06-04,Regeringen Adlercreutz,konsultativt statsråd,1819-01-28,1905-02-25,man,,,Stockholm,k j berg
Q5571271,1875-05-11,1868-06-04,Regeringen Adlercreutz,konsultativt statsråd,1819-01-28,1905-02-25,man,,,Stockholm,karl johan berg
Q5571271,1875-05-11,1868-06-04,Regeringen De Geer d.ä. I,konsultativt statsråd,1819-01-28,1905-02-25,man,,,Stockholm,berg
Q5571271,1875-05-11,1868-06-04,Regeringen De Geer d.ä. I,konsultativt statsråd,1819-01-28,1905-02-25,man,,,Stockholm,john berg
Q5571271,1875-05-11,1868-06-04,Regeringen De Geer d.ä. I,konsultativt statsråd,1819-01-28,1905-02-25,man,,,Stockholm,k j berg
Q5571271,1875-05-11,1868-06-04,Regeringen De Geer d.ä. I,konsultativt statsråd,1819-01-28,1905-02-25,man,,,Stockholm,karl johan berg
Q5571772,1905-08-02,1902-07-05,Regeringen Boström II,justitieminister,1849-02-13,1914-12-28,man,,,Klippan,berger
Q5571772,1905-08-02,1902-07-05,Regeringen Boström II,justitieminister,1849-02-13,1914-12-28,man,,,Klippan,berget
Q5571772,1905-08-02,1902-07-05,Regeringen Boström II,justitieminister,1849-02-13,1914-12-28,man,,,Klippan,ossian berger
Q5571772,1905-08-02,1902-07-05,Regeringen Boström II,justitieminister,1849-02-13,1914-12-28,man,,,Stockholm,berger
Q5571772,1905-08-02,1902-07-05,Regeringen Boström II,justitieminister,1849-02-13,1914-12-28,man,,,Stockholm,berget
Q5571772,1905-08-02,1902-07-05,Regeringen Boström II,justitieminister,1849-02-13,1914-12-28,man,,,Stockholm,ossian berger
Q5571772,1905-08-02,1902-07-05,Regeringen Ramstedt,justitieminister,1849-02-13,1914-12-28,man,,,Klippan,berger
Q5571772,1905-08-02,1902-07-05,Regeringen Ramstedt,justitieminister,1849-02-13,1914-12-28,man,,,Klippan,berget
Q5571772,1905-08-02,1902-07-05,Regeringen Ramstedt,justitieminister,1849-02-13,1914-12-28,man,,,Klippan,ossian berger
Q5571772,1905-08-02,1902-07-05,Regeringen Ramstedt,justitieminister,1849-02-13,1914-12-28,man,,,Stockholm,berger
Q5571772,1905-08-02,1902-07-05,Regeringen Ramstedt,justitieminister,1849-02-13,1914-12-28,man,,,Stockholm,berget
Q5571772,1905-08-02,1902-07-05,Regeringen Ramstedt,justitieminister,1849-02-13,1914-12-28,man,,,Stockholm,ossian berger
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Stockholm,bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Stockholm,thorwald bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Stockholm,thorwald erik natanael bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Västerås,bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Västerås,thorwald bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Västerås,thorwald erik natanael bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Växjö,bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Växjö,thorwald bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Växjö,thorwald erik natanael bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Äppelviken,bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Äppelviken,thorwald bergquist
Q5572966,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,justitieminister,1899-12-01,1972-12-03,man,,,Äppelviken,thorwald erik natanael bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Stockholm,bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Stockholm,thorwald bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Stockholm,thorwald erik natanael bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Västerås,bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Västerås,thorwald bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Västerås,thorwald erik natanael bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Växjö,bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Växjö,thorwald bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Växjö,thorwald erik natanael bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Äppelviken,bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Äppelviken,thorwald bergquist
Q5572966,1943-08-30,1939-12-13,Regeringen Hansson III,konsultativt statsråd,1899-12-01,1972-12-03,man,,,Äppelviken,thorwald erik natanael bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Stockholm,bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Stockholm,thorwald bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Stockholm,thorwald erik natanael bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Västerås,bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Västerås,thorwald bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Västerås,thorwald erik natanael bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Växjö,bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Växjö,thorwald bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Växjö,thorwald erik natanael bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Äppelviken,bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Äppelviken,thorwald bergquist
Q5572966,1945-07-31,1943-08-30,Regeringen Hansson III,justitieminister,1899-12-01,1972-12-03,man,,,Äppelviken,thorwald erik natanael bergquist
Q5572971,1921-10-13,1920-10-27,Regeringen De Geer d.y.,ecklesiastikminister,1860-10-05,1936-06-19,man,,,,bengt j:son bergqvist
Q5572971,1921-10-13,1920-10-27,Regeringen von Sydow,ecklesiastikminister,1860-10-05,1936-06-19,man,,,,bengt j:son bergqvist
Q5573272,1875-05-11,1870-06-03,Regeringen Adlercreutz,civilminister,1823-08-20,1893-08-23,man,,,Kristianstad,axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Adlercreutz,civilminister,1823-08-20,1893-08-23,man,,,Kristianstad,bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Adlercreutz,civilminister,1823-08-20,1893-08-23,man,,,Kristianstad,per axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Adlercreutz,civilminister,1823-08-20,1893-08-23,man,,,Stockholm,axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Adlercreutz,civilminister,1823-08-20,1893-08-23,man,,,Stockholm,bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Adlercreutz,civilminister,1823-08-20,1893-08-23,man,,,Stockholm,per axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Adlercreutz,civilminister,1823-08-20,1893-08-23,man,,,Örebro,axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Adlercreutz,civilminister,1823-08-20,1893-08-23,man,,,Örebro,bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Adlercreutz,civilminister,1823-08-20,1893-08-23,man,,,Örebro,per axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Carleson,civilminister,1823-08-20,1893-08-23,man,,,Kristianstad,axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Carleson,civilminister,1823-08-20,1893-08-23,man,,,Kristianstad,bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Carleson,civilminister,1823-08-20,1893-08-23,man,,,Kristianstad,per axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Carleson,civilminister,1823-08-20,1893-08-23,man,,,Stockholm,axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Carleson,civilminister,1823-08-20,1893-08-23,man,,,Stockholm,bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Carleson,civilminister,1823-08-20,1893-08-23,man,,,Stockholm,per axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Carleson,civilminister,1823-08-20,1893-08-23,man,,,Örebro,axel bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Carleson,civilminister,1823-08-20,1893-08-23,man,,,Örebro,bergström
Q5573272,1875-05-11,1870-06-03,Regeringen Carleson,civilminister,1823-08-20,1893-08-23,man,,,Örebro,per axel bergström
Q5573272,1888-09-28,1888-02-06,Regeringen Gillis Bildt,justitieminister,1823-08-20,1893-08-23,man,,,Kristianstad,axel bergström
Q5573272,1888-09-28,1888-02-06,Regeringen Gillis Bildt,justitieminister,1823-08-20,1893-08-23,man,,,Kristianstad,bergström
Q5573272,1888-09-28,1888-02-06,Regeringen Gillis Bildt,justitieminister,1823-08-20,1893-08-23,man,,,Kristianstad,per axel bergström
Q5573272,1888-09-28,1888-02-06,Regeringen Gillis Bildt,justitieminister,1823-08-20,1893-08-23,man,,,Stockholm,axel bergström
Q5573272,1888-09-28,1888-02-06,Regeringen Gillis Bildt,justitieminister,1823-08-20,1893-08-23,man,,,Stockholm,bergström
Q5573272,1888-09-28,1888-02-06,Regeringen Gillis Bildt,justitieminister,1823-08-20,1893-08-23,man,,,Stockholm,per axel bergström
Q5573272,1888-09-28,1888-02-06,Regeringen Gillis Bildt,justitieminister,1823-08-20,1893-08-23,man,,,Örebro,axel bergström
Q5573272,1888-09-28,1888-02-06,Regeringen Gillis Bildt,justitieminister,1823-08-20,1893-08-23,man,,,Örebro,bergström
Q5573272,1888-09-28,1888-02-06,Regeringen Gillis Bildt,justitieminister,1823-08-20,1893-08-23,man,,,Örebro,per axel bergström
Q5573300,1906-05-29,1905-11-07,Regeringen Staaff I,konsultativt statsråd,1858-11-05,1946-02-03,man,,,Djursholm,bergström
Q5573300,1906-05-29,1905-11-07,Regeringen Staaff I,konsultativt statsråd,1858-11-05,1946-02-03,man,,,Djursholm,david bergström
Q5573300,1906-05-29,1905-11-07,Regeringen Staaff I,konsultativt statsråd,1858-11-05,1946-02-03,man,,,Djursholm,david kristian bergström
Q5573300,1906-05-29,1905-11-07,Regeringen Staaff I,konsultativt statsråd,1858-11-05,1946-02-03,man,,,Stockholm,bergström
Q5573300,1906-05-29,1905-11-07,Regeringen Staaff I,konsultativt statsråd,1858-11-05,1946-02-03,man,,,Stockholm,david bergström
Q5573300,1906-05-29,1905-11-07,Regeringen Staaff I,konsultativt statsråd,1858-11-05,1946-02-03,man,,,Stockholm,david kristian bergström
