,protocol_id,year,pages,number
0,prot-199091--1,1990,1.0,1
1,prot-199091--10,1990,1.0,10
2,prot-199091--100,1990,1.0,100
3,prot-199091--101,1990,1.0,101
4,prot-199091--102,1990,1.0,102
5,prot-199091--103,1990,1.0,103
6,prot-199091--104,1990,1.0,104
7,prot-199091--105,1990,1.0,105
8,prot-199091--106,1990,1.0,106
9,prot-199091--107,1990,1.0,107
10,prot-199091--108,1990,1.0,108
11,prot-199091--109,1990,1.0,109
12,prot-199091--11,1990,1.0,11
13,prot-199091--110,1990,1.0,110
14,prot-199091--111,1990,1.0,111
15,prot-199091--112,1990,1.0,112
16,prot-199091--113,1990,1.0,113
17,prot-199091--114,1990,1.0,114
18,prot-199091--115,1990,1.0,115
19,prot-199091--116,1990,1.0,116
20,prot-199091--117,1990,1.0,117
21,prot-199091--118,1990,1.0,118
22,prot-199091--119,1990,1.0,119
23,prot-199091--12,1990,1.0,12
24,prot-199091--120,1990,1.0,120
25,prot-199091--121,1990,1.0,121
26,prot-199091--122,1990,1.0,122
27,prot-199091--123,1990,1.0,123
28,prot-199091--124,1990,1.0,124
29,prot-199091--125,1990,1.0,125
30,prot-199091--126,1990,1.0,126
31,prot-199091--127,1990,1.0,127
32,prot-199091--128,1990,1.0,128
33,prot-199091--129,1990,1.0,129
34,prot-199091--13,1990,1.0,13
35,prot-199091--130,1990,1.0,130
36,prot-199091--131,1990,1.0,131
37,prot-199091--132,1990,1.0,132
38,prot-199091--14,1990,1.0,14
39,prot-199091--15,1990,1.0,15
40,prot-199091--16,1990,1.0,16
41,prot-199091--17,1990,1.0,17
42,prot-199091--18,1990,1.0,18
43,prot-199091--19,1990,1.0,19
44,prot-199091--2,1990,1.0,2
45,prot-199091--20,1990,1.0,20
46,prot-199091--21,1990,1.0,21
47,prot-199091--23,1990,1.0,23
48,prot-199091--24,1990,1.0,24
49,prot-199091--25,1990,1.0,25
50,prot-199091--26,1990,1.0,26
51,prot-199091--27,1990,1.0,27
52,prot-199091--28,1990,1.0,28
53,prot-199091--29,1990,1.0,29
54,prot-199091--3,1990,1.0,3
55,prot-199091--30,1990,1.0,30
56,prot-199091--31,1990,1.0,31
57,prot-199091--32,1990,1.0,32
58,prot-199091--33,1990,1.0,33
59,prot-199091--34,1990,1.0,34
60,prot-199091--35,1990,1.0,35
61,prot-199091--36,1990,1.0,36
62,prot-199091--37,1990,1.0,37
63,prot-199091--38,1990,1.0,38
64,prot-199091--39,1990,1.0,39
65,prot-199091--4,1990,1.0,4
66,prot-199091--40,1990,1.0,40
67,prot-199091--41,1990,1.0,41
68,prot-199091--42,1990,1.0,42
69,prot-199091--43,1990,1.0,43
70,prot-199091--44,1990,1.0,44
71,prot-199091--45,1990,1.0,45
72,prot-199091--46,1990,1.0,46
73,prot-199091--47,1990,1.0,47
74,prot-199091--48,1990,1.0,48
75,prot-199091--49,1990,1.0,49
76,prot-199091--5,1990,1.0,5
77,prot-199091--50,1990,1.0,50
78,prot-199091--51,1990,1.0,51
79,prot-199091--52,1990,1.0,52
80,prot-199091--53,1990,1.0,53
81,prot-199091--54,1990,1.0,54
82,prot-199091--55,1990,1.0,55
83,prot-199091--56,1990,1.0,56
84,prot-199091--57,1990,1.0,57
85,prot-199091--58,1990,1.0,58
86,prot-199091--59,1990,1.0,59
87,prot-199091--6,1990,1.0,6
88,prot-199091--60,1990,1.0,60
89,prot-199091--61,1990,1.0,61
90,prot-199091--62,1990,1.0,62
91,prot-199091--63,1990,1.0,63
92,prot-199091--64,1990,1.0,64
93,prot-199091--65,1990,1.0,65
94,prot-199091--66,1990,1.0,66
95,prot-199091--67,1990,1.0,67
96,prot-199091--68,1990,1.0,68
97,prot-199091--69,1990,1.0,69
98,prot-199091--7,1990,1.0,7
99,prot-199091--70,1990,1.0,70
100,prot-199091--71,1990,1.0,71
101,prot-199091--72,1990,1.0,72
102,prot-199091--73,1990,1.0,73
103,prot-199091--74,1990,1.0,74
104,prot-199091--75,1990,1.0,75
105,prot-199091--76,1990,1.0,76
106,prot-199091--77,1990,1.0,77
107,prot-199091--78,1990,1.0,78
108,prot-199091--79,1990,1.0,79
109,prot-199091--8,1990,1.0,8
110,prot-199091--80,1990,1.0,80
111,prot-199091--81,1990,1.0,81
112,prot-199091--82,1990,1.0,82
113,prot-199091--83,1990,1.0,83
114,prot-199091--84,1990,1.0,84
115,prot-199091--85,1990,1.0,85
116,prot-199091--86,1990,1.0,86
117,prot-199091--87,1990,1.0,87
118,prot-199091--89,1990,1.0,89
119,prot-199091--9,1990,1.0,9
120,prot-199091--90,1990,1.0,90
121,prot-199091--91,1990,1.0,91
122,prot-199091--92,1990,1.0,92
123,prot-199091--93,1990,1.0,93
124,prot-199091--95,1990,1.0,95
125,prot-199091--96,1990,1.0,96
126,prot-199091--97,1990,1.0,97
127,prot-199091--98,1990,1.0,98
128,prot-199091--99,1990,1.0,99
129,prot-199192--10,1991,1.0,10
130,prot-199192--100,1991,1.0,100
131,prot-199192--101,1991,1.0,101
132,prot-199192--102,1991,1.0,102
133,prot-199192--103,1991,1.0,103
134,prot-199192--104,1991,1.0,104
135,prot-199192--105,1991,1.0,105
136,prot-199192--106,1991,1.0,106
137,prot-199192--107,1991,1.0,107
138,prot-199192--108,1991,1.0,108
139,prot-199192--109,1991,1.0,109
140,prot-199192--11,1991,1.0,11
141,prot-199192--110,1991,1.0,110
142,prot-199192--111,1991,1.0,111
143,prot-199192--112,1991,1.0,112
144,prot-199192--113,1991,1.0,113
145,prot-199192--114,1991,1.0,114
146,prot-199192--115,1991,1.0,115
147,prot-199192--116,1991,1.0,116
148,prot-199192--117,1991,1.0,117
149,prot-199192--118,1991,1.0,118
150,prot-199192--119,1991,1.0,119
151,prot-199192--12,1991,1.0,12
152,prot-199192--120,1991,1.0,120
153,prot-199192--121,1991,1.0,121
154,prot-199192--122,1991,1.0,122
155,prot-199192--123,1991,1.0,123
156,prot-199192--124,1991,1.0,124
157,prot-199192--125,1991,1.0,125
158,prot-199192--126,1991,1.0,126
159,prot-199192--127,1991,1.0,127
160,prot-199192--128,1991,1.0,128
161,prot-199192--129,1991,1.0,129
162,prot-199192--13,1991,1.0,13
163,prot-199192--130,1991,1.0,130
164,prot-199192--14,1991,1.0,14
165,prot-199192--15,1991,1.0,15
166,prot-199192--16,1991,1.0,16
167,prot-199192--17,1991,1.0,17
168,prot-199192--18,1991,1.0,18
169,prot-199192--19,1991,1.0,19
170,prot-199192--20,1991,1.0,20
171,prot-199192--21,1991,1.0,21
172,prot-199192--22,1991,1.0,22
173,prot-199192--23,1991,1.0,23
174,prot-199192--24,1991,1.0,24
175,prot-199192--25,1991,1.0,25
176,prot-199192--26,1991,1.0,26
177,prot-199192--27,1991,1.0,27
178,prot-199192--28,1991,1.0,28
179,prot-199192--29,1991,1.0,29
180,prot-199192--3,1991,1.0,3
181,prot-199192--30,1991,1.0,30
182,prot-199192--31,1991,1.0,31
183,prot-199192--32,1991,1.0,32
184,prot-199192--33,1991,1.0,33
185,prot-199192--34,1991,1.0,34
186,prot-199192--35,1991,1.0,35
187,prot-199192--36,1991,1.0,36
188,prot-199192--37,1991,1.0,37
189,prot-199192--38,1991,1.0,38
190,prot-199192--39,1991,1.0,39
191,prot-199192--4,1991,1.0,4
192,prot-199192--40,1991,1.0,40
193,prot-199192--41,1991,1.0,41
194,prot-199192--42,1991,1.0,42
195,prot-199192--43,1991,1.0,43
196,prot-199192--44,1991,1.0,44
197,prot-199192--45,1991,1.0,45
198,prot-199192--46,1991,1.0,46
199,prot-199192--47,1991,1.0,47
200,prot-199192--48,1991,1.0,48
201,prot-199192--49,1991,1.0,49
202,prot-199192--5,1991,1.0,5
203,prot-199192--50,1991,1.0,50
204,prot-199192--51,1991,1.0,51
205,prot-199192--52,1991,1.0,52
206,prot-199192--53,1991,1.0,53
207,prot-199192--54,1991,1.0,54
208,prot-199192--55,1991,1.0,55
209,prot-199192--56,1991,1.0,56
210,prot-199192--57,1991,1.0,57
211,prot-199192--58,1991,1.0,58
212,prot-199192--59,1991,1.0,59
213,prot-199192--6,1991,1.0,6
214,prot-199192--60,1991,1.0,60
215,prot-199192--61,1991,1.0,61
216,prot-199192--62,1991,1.0,62
217,prot-199192--63,1991,1.0,63
218,prot-199192--64,1991,1.0,64
219,prot-199192--65,1991,1.0,65
220,prot-199192--66,1991,1.0,66
221,prot-199192--67,1991,1.0,67
222,prot-199192--68,1991,1.0,68
223,prot-199192--69,1991,1.0,69
224,prot-199192--7,1991,1.0,7
225,prot-199192--70,1991,1.0,70
226,prot-199192--71,1991,1.0,71
227,prot-199192--72,1991,1.0,72
228,prot-199192--73,1991,1.0,73
229,prot-199192--74,1991,1.0,74
230,prot-199192--75,1991,1.0,75
231,prot-199192--79,1991,1.0,79
232,prot-199192--8,1991,1.0,8
233,prot-199192--80,1991,1.0,80
234,prot-199192--81,1991,1.0,81
235,prot-199192--82,1991,1.0,82
236,prot-199192--83,1991,1.0,83
237,prot-199192--84,1991,1.0,84
238,prot-199192--85,1991,1.0,85
239,prot-199192--86,1991,1.0,86
240,prot-199192--87,1991,1.0,87
241,prot-199192--88,1991,1.0,88
242,prot-199192--89,1991,1.0,89
243,prot-199192--9,1991,1.0,9
244,prot-199192--90,1991,1.0,90
245,prot-199192--91,1991,1.0,91
246,prot-199192--92,1991,1.0,92
247,prot-199192--93,1991,1.0,93
248,prot-199192--94,1991,1.0,94
249,prot-199192--95,1991,1.0,95
250,prot-199192--96,1991,1.0,96
251,prot-199192--97,1991,1.0,97
252,prot-199192--98,1991,1.0,98
253,prot-199192--99,1991,1.0,99
254,prot-199293--1,1992,1.0,1
255,prot-199293--10,1992,1.0,10
256,prot-199293--100,1992,1.0,100
257,prot-199293--101,1992,1.0,101
258,prot-199293--102,1992,1.0,102
259,prot-199293--103,1992,1.0,103
260,prot-199293--104,1992,1.0,104
261,prot-199293--105,1992,1.0,105
262,prot-199293--106,1992,1.0,106
263,prot-199293--107,1992,1.0,107
264,prot-199293--108,1992,1.0,108
265,prot-199293--109,1992,1.0,109
266,prot-199293--11,1992,1.0,11
267,prot-199293--110,1992,1.0,110
268,prot-199293--111,1992,1.0,111
269,prot-199293--112,1992,1.0,112
270,prot-199293--113,1992,1.0,113
271,prot-199293--114,1992,1.0,114
272,prot-199293--115,1992,1.0,115
273,prot-199293--116,1992,1.0,116
274,prot-199293--117,1992,1.0,117
275,prot-199293--118,1992,1.0,118
276,prot-199293--119,1992,1.0,119
277,prot-199293--12,1992,1.0,12
278,prot-199293--120,1992,1.0,120
279,prot-199293--121,1992,1.0,121
280,prot-199293--122,1992,1.0,122
281,prot-199293--123,1992,1.0,123
282,prot-199293--124,1992,1.0,124
283,prot-199293--125,1992,1.0,125
284,prot-199293--126,1992,1.0,126
285,prot-199293--13,1992,1.0,13
286,prot-199293--14,1992,1.0,14
287,prot-199293--15,1992,1.0,15
288,prot-199293--16,1992,1.0,16
289,prot-199293--17,1992,1.0,17
290,prot-199293--18,1992,1.0,18
291,prot-199293--19,1992,1.0,19
292,prot-199293--2,1992,1.0,2
293,prot-199293--20,1992,1.0,20
294,prot-199293--21,1992,1.0,21
295,prot-199293--22,1992,1.0,22
296,prot-199293--23,1992,1.0,23
297,prot-199293--24,1992,1.0,24
298,prot-199293--25,1992,1.0,25
299,prot-199293--26,1992,1.0,26
300,prot-199293--27,1992,1.0,27
301,prot-199293--28,1992,1.0,28
302,prot-199293--29,1992,1.0,29
303,prot-199293--30,1992,1.0,30
304,prot-199293--31,1992,1.0,31
305,prot-199293--32,1992,1.0,32
306,prot-199293--33,1992,1.0,33
307,prot-199293--34,1992,1.0,34
308,prot-199293--35,1992,1.0,35
309,prot-199293--36,1992,1.0,36
310,prot-199293--37,1992,1.0,37
311,prot-199293--38,1992,1.0,38
312,prot-199293--39,1992,1.0,39
313,prot-199293--40,1992,1.0,40
314,prot-199293--41,1992,1.0,41
315,prot-199293--42,1992,1.0,42
316,prot-199293--43,1992,1.0,43
317,prot-199293--44,1992,1.0,44
318,prot-199293--45,1992,1.0,45
319,prot-199293--46,1992,1.0,46
320,prot-199293--47,1992,1.0,47
321,prot-199293--48,1992,1.0,48
322,prot-199293--49,1992,1.0,49
323,prot-199293--5,1992,1.0,5
324,prot-199293--50,1992,1.0,50
325,prot-199293--51,1992,1.0,51
326,prot-199293--52,1992,1.0,52
327,prot-199293--53,1992,1.0,53
328,prot-199293--54,1992,1.0,54
329,prot-199293--55,1992,1.0,55
330,prot-199293--56,1992,1.0,56
331,prot-199293--57,1992,1.0,57
332,prot-199293--58,1992,1.0,58
333,prot-199293--59,1992,1.0,59
334,prot-199293--6,1992,1.0,6
335,prot-199293--60,1992,1.0,60
336,prot-199293--61,1992,1.0,61
337,prot-199293--62,1992,1.0,62
338,prot-199293--63,1992,1.0,63
339,prot-199293--64,1992,1.0,64
340,prot-199293--65,1992,1.0,65
341,prot-199293--66,1992,1.0,66
342,prot-199293--67,1992,1.0,67
343,prot-199293--68,1992,1.0,68
344,prot-199293--69,1992,1.0,69
345,prot-199293--7,1992,1.0,7
346,prot-199293--70,1992,1.0,70
347,prot-199293--71,1992,1.0,71
348,prot-199293--72,1992,1.0,72
349,prot-199293--73,1992,1.0,73
350,prot-199293--74,1992,1.0,74
351,prot-199293--75,1992,1.0,75
352,prot-199293--76,1992,1.0,76
353,prot-199293--77,1992,1.0,77
354,prot-199293--78,1992,1.0,78
355,prot-199293--79,1992,1.0,79
356,prot-199293--8,1992,1.0,8
357,prot-199293--80,1992,1.0,80
358,prot-199293--81,1992,1.0,81
359,prot-199293--82,1992,1.0,82
360,prot-199293--83,1992,1.0,83
361,prot-199293--84,1992,1.0,84
362,prot-199293--85,1992,1.0,85
363,prot-199293--86,1992,1.0,86
364,prot-199293--87,1992,1.0,87
365,prot-199293--88,1992,1.0,88
366,prot-199293--89,1992,1.0,89
367,prot-199293--90,1992,1.0,90
368,prot-199293--91,1992,1.0,91
369,prot-199293--92,1992,1.0,92
370,prot-199293--93,1992,1.0,93
371,prot-199293--94,1992,1.0,94
372,prot-199293--95,1992,1.0,95
373,prot-199293--96,1992,1.0,96
374,prot-199293--97,1992,1.0,97
375,prot-199293--98,1992,1.0,98
376,prot-199293--99,1992,1.0,99
377,prot-199394--1,1993,1.0,1
378,prot-199394--10,1993,1.0,10
379,prot-199394--100,1993,1.0,100
380,prot-199394--101,1993,1.0,101
381,prot-199394--102,1993,1.0,102
382,prot-199394--103,1993,1.0,103
383,prot-199394--104,1993,1.0,104
384,prot-199394--105,1993,1.0,105
385,prot-199394--106,1993,1.0,106
386,prot-199394--107,1993,1.0,107
387,prot-199394--108,1993,1.0,108
388,prot-199394--109,1993,1.0,109
389,prot-199394--11,1993,1.0,11
390,prot-199394--110,1993,1.0,110
391,prot-199394--111,1993,1.0,111
392,prot-199394--112,1993,1.0,112
393,prot-199394--113,1993,1.0,113
394,prot-199394--114,1993,1.0,114
395,prot-199394--115,1993,1.0,115
396,prot-199394--116,1993,1.0,116
397,prot-199394--117,1993,1.0,117
398,prot-199394--118,1993,1.0,118
399,prot-199394--119,1993,1.0,119
400,prot-199394--12,1993,1.0,12
401,prot-199394--120,1993,1.0,120
402,prot-199394--121,1993,1.0,121
403,prot-199394--122,1993,1.0,122
404,prot-199394--123,1993,1.0,123
405,prot-199394--124,1993,1.0,124
406,prot-199394--125,1993,1.0,125
407,prot-199394--13,1993,1.0,13
408,prot-199394--14,1993,1.0,14
409,prot-199394--15,1993,1.0,15
410,prot-199394--16,1993,1.0,16
411,prot-199394--17,1993,1.0,17
412,prot-199394--18,1993,1.0,18
413,prot-199394--19,1993,1.0,19
414,prot-199394--2,1993,1.0,2
415,prot-199394--20,1993,1.0,20
416,prot-199394--21,1993,1.0,21
417,prot-199394--22,1993,1.0,22
418,prot-199394--23,1993,1.0,23
419,prot-199394--24,1993,1.0,24
420,prot-199394--25,1993,1.0,25
421,prot-199394--26,1993,1.0,26
422,prot-199394--27,1993,1.0,27
423,prot-199394--28,1993,1.0,28
424,prot-199394--29,1993,1.0,29
425,prot-199394--3,1993,1.0,3
426,prot-199394--30,1993,1.0,30
427,prot-199394--31,1993,1.0,31
428,prot-199394--32,1993,1.0,32
429,prot-199394--33,1993,1.0,33
430,prot-199394--34,1993,1.0,34
431,prot-199394--35,1993,1.0,35
432,prot-199394--36,1993,1.0,36
433,prot-199394--37,1993,1.0,37
434,prot-199394--38,1993,1.0,38
435,prot-199394--39,1993,1.0,39
436,prot-199394--4,1993,1.0,4
437,prot-199394--40,1993,1.0,40
438,prot-199394--41,1993,1.0,41
439,prot-199394--42,1993,1.0,42
440,prot-199394--43,1993,1.0,43
441,prot-199394--44,1993,1.0,44
442,prot-199394--45,1993,1.0,45
443,prot-199394--46,1993,1.0,46
444,prot-199394--47,1993,1.0,47
445,prot-199394--48,1993,1.0,48
446,prot-199394--49,1993,1.0,49
447,prot-199394--5,1993,1.0,5
448,prot-199394--50,1993,1.0,50
449,prot-199394--51,1993,1.0,51
450,prot-199394--52,1993,1.0,52
451,prot-199394--53,1993,1.0,53
452,prot-199394--54,1993,1.0,54
453,prot-199394--55,1993,1.0,55
454,prot-199394--56,1993,1.0,56
455,prot-199394--57,1993,1.0,57
456,prot-199394--58,1993,1.0,58
457,prot-199394--59,1993,1.0,59
458,prot-199394--6,1993,1.0,6
459,prot-199394--60,1993,1.0,60
460,prot-199394--61,1993,1.0,61
461,prot-199394--62,1993,1.0,62
462,prot-199394--63,1993,1.0,63
463,prot-199394--64,1993,1.0,64
464,prot-199394--65,1993,1.0,65
465,prot-199394--66,1993,1.0,66
466,prot-199394--67,1993,1.0,67
467,prot-199394--68,1993,1.0,68
468,prot-199394--69,1993,1.0,69
469,prot-199394--7,1993,1.0,7
470,prot-199394--70,1993,1.0,70
471,prot-199394--71,1993,1.0,71
472,prot-199394--72,1993,1.0,72
473,prot-199394--73,1993,1.0,73
474,prot-199394--74,1993,1.0,74
475,prot-199394--75,1993,1.0,75
476,prot-199394--76,1993,1.0,76
477,prot-199394--77,1993,1.0,77
478,prot-199394--78,1993,1.0,78
479,prot-199394--79,1993,1.0,79
480,prot-199394--8,1993,1.0,8
481,prot-199394--80,1993,1.0,80
482,prot-199394--81,1993,1.0,81
483,prot-199394--82,1993,1.0,82
484,prot-199394--83,1993,1.0,83
485,prot-199394--84,1993,1.0,84
486,prot-199394--85,1993,1.0,85
487,prot-199394--86,1993,1.0,86
488,prot-199394--87,1993,1.0,87
489,prot-199394--88,1993,1.0,88
490,prot-199394--89,1993,1.0,89
491,prot-199394--9,1993,1.0,9
492,prot-199394--90,1993,1.0,90
493,prot-199394--91,1993,1.0,91
494,prot-199394--92,1993,1.0,92
495,prot-199394--93,1993,1.0,93
496,prot-199394--94,1993,1.0,94
497,prot-199394--95,1993,1.0,95
498,prot-199394--96,1993,1.0,96
499,prot-199394--97,1993,1.0,97
500,prot-199394--98,1993,1.0,98
501,prot-199394--99,1993,1.0,99
502,prot-199495--1,1994,1.0,1
503,prot-199495--10,1994,1.0,10
504,prot-199495--100,1994,1.0,100
505,prot-199495--101,1994,1.0,101
506,prot-199495--102,1994,1.0,102
507,prot-199495--103,1994,1.0,103
508,prot-199495--104,1994,1.0,104
509,prot-199495--105,1994,1.0,105
510,prot-199495--106,1994,1.0,106
511,prot-199495--107,1994,1.0,107
512,prot-199495--108,1994,1.0,108
513,prot-199495--109,1994,1.0,109
514,prot-199495--11,1994,1.0,11
515,prot-199495--110,1994,1.0,110
516,prot-199495--111,1994,1.0,111
517,prot-199495--112,1994,1.0,112
518,prot-199495--113,1994,1.0,113
519,prot-199495--114,1994,1.0,114
520,prot-199495--115,1994,1.0,115
521,prot-199495--116,1994,1.0,116
522,prot-199495--117,1994,1.0,117
523,prot-199495--118,1994,1.0,118
524,prot-199495--119,1994,1.0,119
525,prot-199495--12,1994,1.0,12
526,prot-199495--120,1994,1.0,120
527,prot-199495--121,1994,1.0,121
528,prot-199495--122,1994,1.0,122
529,prot-199495--13,1994,1.0,13
530,prot-199495--14,1994,1.0,14
531,prot-199495--15,1994,1.0,15
532,prot-199495--16,1994,1.0,16
533,prot-199495--17,1994,1.0,17
534,prot-199495--18,1994,1.0,18
535,prot-199495--19,1994,1.0,19
536,prot-199495--2,1994,1.0,2
537,prot-199495--20,1994,1.0,20
538,prot-199495--21,1994,1.0,21
539,prot-199495--22,1994,1.0,22
540,prot-199495--23,1994,1.0,23
541,prot-199495--24,1994,1.0,24
542,prot-199495--25,1994,1.0,25
543,prot-199495--26,1994,1.0,26
544,prot-199495--27,1994,1.0,27
545,prot-199495--28,1994,1.0,28
546,prot-199495--29,1994,1.0,29
547,prot-199495--3,1994,1.0,3
548,prot-199495--30,1994,1.0,30
549,prot-199495--31,1994,1.0,31
550,prot-199495--32,1994,1.0,32
551,prot-199495--33,1994,1.0,33
552,prot-199495--34,1994,1.0,34
553,prot-199495--35,1994,1.0,35
554,prot-199495--36,1994,1.0,36
555,prot-199495--37,1994,1.0,37
556,prot-199495--38,1994,1.0,38
557,prot-199495--39,1994,1.0,39
558,prot-199495--4,1994,1.0,4
559,prot-199495--40,1994,1.0,40
560,prot-199495--41,1994,1.0,41
561,prot-199495--42,1994,1.0,42
562,prot-199495--43,1994,1.0,43
563,prot-199495--44,1994,1.0,44
564,prot-199495--45,1994,1.0,45
565,prot-199495--46,1994,1.0,46
566,prot-199495--47,1994,1.0,47
567,prot-199495--48,1994,1.0,48
568,prot-199495--49,1994,1.0,49
569,prot-199495--5,1994,1.0,5
570,prot-199495--50,1994,1.0,50
571,prot-199495--51,1994,1.0,51
572,prot-199495--52,1994,1.0,52
573,prot-199495--53,1994,1.0,53
574,prot-199495--54,1994,1.0,54
575,prot-199495--55,1994,1.0,55
576,prot-199495--56,1994,1.0,56
577,prot-199495--57,1994,1.0,57
578,prot-199495--58,1994,1.0,58
579,prot-199495--59,1994,1.0,59
580,prot-199495--6,1994,1.0,6
581,prot-199495--60,1994,1.0,60
582,prot-199495--61,1994,1.0,61
583,prot-199495--62,1994,1.0,62
584,prot-199495--63,1994,1.0,63
585,prot-199495--64,1994,1.0,64
586,prot-199495--65,1994,1.0,65
587,prot-199495--66,1994,1.0,66
588,prot-199495--67,1994,1.0,67
589,prot-199495--68,1994,1.0,68
590,prot-199495--69,1994,1.0,69
591,prot-199495--7,1994,1.0,7
592,prot-199495--70,1994,1.0,70
593,prot-199495--71,1994,1.0,71
594,prot-199495--72,1994,1.0,72
595,prot-199495--73,1994,1.0,73
596,prot-199495--74,1994,1.0,74
597,prot-199495--75,1994,1.0,75
598,prot-199495--76,1994,1.0,76
599,prot-199495--77,1994,1.0,77
600,prot-199495--78,1994,1.0,78
601,prot-199495--79,1994,1.0,79
602,prot-199495--8,1994,1.0,8
603,prot-199495--80,1994,1.0,80
604,prot-199495--81,1994,1.0,81
605,prot-199495--82,1994,1.0,82
606,prot-199495--83,1994,1.0,83
607,prot-199495--84,1994,1.0,84
608,prot-199495--85,1994,1.0,85
609,prot-199495--86,1994,1.0,86
610,prot-199495--87,1994,1.0,87
611,prot-199495--88,1994,1.0,88
612,prot-199495--89,1994,1.0,89
613,prot-199495--9,1994,1.0,9
614,prot-199495--90,1994,1.0,90
615,prot-199495--91,1994,1.0,91
616,prot-199495--92,1994,1.0,92
617,prot-199495--93,1994,1.0,93
618,prot-199495--94,1994,1.0,94
619,prot-199495--95,1994,1.0,95
620,prot-199495--96,1994,1.0,96
621,prot-199495--97,1994,1.0,97
622,prot-199495--98,1994,1.0,98
623,prot-199495--99,1994,1.0,99
624,prot-199596--1,1995,1.0,1
625,prot-199596--10,1995,1.0,10
626,prot-199596--100,1995,1.0,100
627,prot-199596--101,1995,1.0,101
628,prot-199596--102,1995,1.0,102
629,prot-199596--103,1995,1.0,103
630,prot-199596--104,1995,1.0,104
631,prot-199596--105,1995,1.0,105
632,prot-199596--106,1995,1.0,106
633,prot-199596--107,1995,1.0,107
634,prot-199596--108,1995,1.0,108
635,prot-199596--109,1995,1.0,109
636,prot-199596--11,1995,1.0,11
637,prot-199596--110,1995,1.0,110
638,prot-199596--111,1995,1.0,111
639,prot-199596--112,1995,1.0,112
640,prot-199596--113,1995,1.0,113
641,prot-199596--114,1995,1.0,114
642,prot-199596--115,1995,1.0,115
643,prot-199596--12,1995,1.0,12
644,prot-199596--13,1995,1.0,13
645,prot-199596--14,1995,1.0,14
646,prot-199596--15,1995,1.0,15
647,prot-199596--16,1995,1.0,16
648,prot-199596--17,1995,1.0,17
649,prot-199596--18,1995,1.0,18
650,prot-199596--19,1995,1.0,19
651,prot-199596--2,1995,1.0,2
652,prot-199596--20,1995,1.0,20
653,prot-199596--21,1995,1.0,21
654,prot-199596--22,1995,1.0,22
655,prot-199596--23,1995,1.0,23
656,prot-199596--24,1995,1.0,24
657,prot-199596--25,1995,1.0,25
658,prot-199596--26,1995,1.0,26
659,prot-199596--27,1995,1.0,27
660,prot-199596--28,1995,1.0,28
661,prot-199596--29,1995,1.0,29
662,prot-199596--3,1995,1.0,3
663,prot-199596--30,1995,1.0,30
664,prot-199596--31,1995,1.0,31
665,prot-199596--32,1995,1.0,32
666,prot-199596--33,1995,1.0,33
667,prot-199596--34,1995,1.0,34
668,prot-199596--35,1995,1.0,35
669,prot-199596--36,1995,1.0,36
670,prot-199596--37,1995,1.0,37
671,prot-199596--38,1995,1.0,38
672,prot-199596--39,1995,1.0,39
673,prot-199596--4,1995,1.0,4
674,prot-199596--40,1995,1.0,40
675,prot-199596--41,1995,1.0,41
676,prot-199596--42,1995,1.0,42
677,prot-199596--43,1995,1.0,43
678,prot-199596--44,1995,1.0,44
679,prot-199596--45,1995,1.0,45
680,prot-199596--46,1995,1.0,46
681,prot-199596--47,1995,1.0,47
682,prot-199596--48,1995,1.0,48
683,prot-199596--49,1995,1.0,49
684,prot-199596--5,1995,1.0,5
685,prot-199596--50,1995,1.0,50
686,prot-199596--51,1995,1.0,51
687,prot-199596--52,1995,1.0,52
688,prot-199596--53,1995,1.0,53
689,prot-199596--54,1995,1.0,54
690,prot-199596--55,1995,1.0,55
691,prot-199596--56,1995,1.0,56
692,prot-199596--57,1995,1.0,57
693,prot-199596--58,1995,1.0,58
694,prot-199596--59,1995,1.0,59
695,prot-199596--6,1995,1.0,6
696,prot-199596--60,1995,1.0,60
697,prot-199596--61,1995,1.0,61
698,prot-199596--62,1995,1.0,62
699,prot-199596--63,1995,1.0,63
700,prot-199596--64,1995,1.0,64
701,prot-199596--65,1995,1.0,65
702,prot-199596--66,1995,1.0,66
703,prot-199596--67,1995,1.0,67
704,prot-199596--68,1995,1.0,68
705,prot-199596--69,1995,1.0,69
706,prot-199596--7,1995,1.0,7
707,prot-199596--70,1995,1.0,70
708,prot-199596--71,1995,1.0,71
709,prot-199596--72,1995,1.0,72
710,prot-199596--73,1995,1.0,73
711,prot-199596--74,1995,1.0,74
712,prot-199596--75,1995,1.0,75
713,prot-199596--76,1995,1.0,76
714,prot-199596--77,1995,1.0,77
715,prot-199596--78,1995,1.0,78
716,prot-199596--79,1995,1.0,79
717,prot-199596--8,1995,1.0,8
718,prot-199596--80,1995,1.0,80
719,prot-199596--81,1995,1.0,81
720,prot-199596--82,1995,1.0,82
721,prot-199596--83,1995,1.0,83
722,prot-199596--84,1995,1.0,84
723,prot-199596--85,1995,1.0,85
724,prot-199596--86,1995,1.0,86
725,prot-199596--87,1995,1.0,87
726,prot-199596--88,1995,1.0,88
727,prot-199596--89,1995,1.0,89
728,prot-199596--9,1995,1.0,9
729,prot-199596--90,1995,1.0,90
730,prot-199596--91,1995,1.0,91
731,prot-199596--92,1995,1.0,92
732,prot-199596--93,1995,1.0,93
733,prot-199596--94,1995,1.0,94
734,prot-199596--95,1995,1.0,95
735,prot-199596--96,1995,1.0,96
