swerik_id;surname;first_name;iort
i-VEy1R1NRKKkVFEAeBWvqTt;Persson;Anders;Vä
i-BbKFhjo9kAo4oaRua8qzJo;Persson;N Arne;Heden
i-C24azNNi8ERyiqeewBq9vS;Persson;August;Rinna
i-1vkisNNG3HdqJbKySSxUp;Persson;Bror W;Halmstad
i-StedJdxnLqw4NbNmZQ7ibE;Persson;Carl;Stallerhult
i-YWq3i8pzd2ek446XvasGri;Persson;Carl J;Gärstad
i-KLVdWuEH3iyC7Ws5pZeVNK;Persson;Daniel;Tällberg
i-Fosqa88LPhzc5pdJM2b9et;Persson;G V Einar;Älvdalsåsen
i-PRRbmrP6jGduWjF1PP7P7K;Persson;Esbjörn;Borrby
i-7k8zFFY69k9DVxZJwLskxW;Persson;Fritz J H;Växjö
i-7k8zFFY69k9DVxZJwLskxW;Persson;Fritz J H;Stockholm
i-CMoRRNd5mmMNzLy51CkWv4;Persson;Gunnar;Falla
i-HSVLs9EuZHSqQ2QS5VoFwi;Persson;O Helmer;Luleå
i-FooDdbstXg6Pqwp431p9Bu;Persson;Ivar;Skabersjö
i-RnjbcB9gMmh8iuQvgZ4W9p;Persson;Jakob;Arboga
i-X1novJneX2zJzkpbiYviPH;Persson;Johan A L;Tidaholm
i-7zRaPbhVZNneWsDMDoxEx7;Persson;Johan G;Östervåla
i-TFZQYjpx1wcSHA6fwttW17;Persson;Jöns;Grysshult
i-SZzXscFnNwKdCaVKm1W5au;Persson;Jöns;Västervik
i-FNvUq6siEkjKMWmKLJgUz1;Persson;Karl R;Bjära
i-7pnivDpo8PYE6nkpb4htFu;Persson;Lars;Hjulsta
i-Xb3C5Vr1Nuk3LEZVCSNSgM;Persson;Lars;Häljebol
i-8BMBMzFxLfhpheTNnBRi3a;Persson;Nils;Grytterud
i-LvJa9cYcnvnuFrxNeTcMCc;Persson;Nils;Helsingborg
i-UbXixv6dLiNoAQbkiewisQ;Persson;Nils;Malmö
i-5YDc9g1Q925x6pk2h8RAMq;Persson;Nils;Svensköp
i-CPfUdQUFStbLWNfMwcYqBw;Persson;Nils;Vadensjö
i-3THUqWbMwdy7tkFXgmRNEz;Persson;Ola;Rinkaby
i-SsTURovZCn2oxRREqzvGkT;Persson;Ola F;Landafors
i-VHiWwJoKDHQp7mjLCJgsFx;Persson;Olof;Örkelljunga
i-VHiWwJoKDHQp7mjLCJgsFx;Persson;Olof;Killebäckstorp
i-HJpBphP21cniCmsRbhnJFD;Persson;K Olof;Tandö
i-Ee1MJWRWqkqDKJwGjzRWAW;Persson;Otto S;Plöninge
i-3239bKsvfTAEYyph4128h5;Persson;Per;Norrby
i-49Rvc53FLRxQqqUSrx5ovT;Persson;Per;Trången
i-DG6BXgx8UjAtTaWFXph2np;Persson;Perjohan;Tofta
i-XTEgYqYEPitSbwniFiu64f;Persson;Per L;Undersvik
i-XTEgYqYEPitSbwniFiu64f;Persson;Per L;Tomterna
i-XG3rY49M8JarQUqJWodHD2;Persson;J Peter;Hult
i-PwbZFh51hsm5nW6hCSytb9;Persson;Petter;Stora Isie
i-BZLHYUpd3pecPJhafTWcP;Persson;Ragnar V;Vinberg
i-BqQH9ezwWaYDdL68ucmJxi;Persson;Set E;Stockholm
i-KTrNx4VJFMn2FnNPE3zrHR;Persson;Swen;Fritorp
i-6FbvPMYrB8iFKaTH49pTDw;Persson;Sven;Stockholm
i-6FbvPMYrB8iFKaTH49pTDw;Persson;Sven;Norrköping
i-J9saJvE1WqocPzdCzor2VY;Persson;Sven G F;Appuna
i-84CaU2aajmfrYKyB8RF9jC;Persson;Yngve B;Romna
i-CWitrJGVd6NKk1cewd2XaY;Persson;E Yngve;Stockholm
i-U1JCp3mPzxkXNkunZRtrZS;af Petersens;Gösta H;Sävsjöström
i-ExxTfkncy1gMjhEpJL1Dyn;Peterson;August;Hasselstad
i-FeC3S4FAB2umGYonuK8yx9;Peterson;P H Gustaf;Karlskrona
i-TakuMptA3j5ia3fgxc7a7j;Peterson;Johan Alfred;Kvissberg
i-Nvqe2jaQsApDXYR71gisyr;Petersson;G Albert;Lidingö villastad
i-ABaSrrbKvV3cZxEgs6yiWG;Petersson;H Alfred;Gärestad
i-SSfsoXw9GLxGZJpSxs9qgb;Petersson;P Alfred;Påboda
i-Y9mg3sbUWHY6pDTZUpZ6sa;Petersson;C August;Tuna
i-Zq9ctEVSWvhhrYCYFiCYD;Petersson;Axel E;Hamra
i-GPRiZgKod7jL3tWPVhiHiZ;Petersson;G Å Bertil;Nybro
i-SXv5Tc5coUXhzaHBJfs33a;Petersson;A Birger;Lerbäcksbyn
i-B8rKtGL4c7HssB773AJ52s;Petersson;Carl F;Dänningelanda
i-HitFXnrRD2jnoNbwEi6wQE;Petersson;Carl Johan;Eksebo
i-DHGQWRCmusU1kvnhUeZ5zm;Petersson;J Edvard;Storegården
i-Tmfx86oAStfDWBgUhA8QEU;Petersson;Emil;Karlskrona
i-CTtrTJpWLfPLDUNWuLctMB;Petersson;P Emil;Gäddvik
i-Nn2dRsVQuZeCCPQApM5Pkz;Petersson;Eric G H;Linköping
i-Uu3ii7QQsF5DRLG8s64oZ8;Petersson;Erik F T;Alvesta
i-3FKCQLWhQSy2w2ni3aTU9M;Petersson;A Fredrik;Ugglekull
i-9mpjL7WndAk2vS1p76SEft;Petersson;O Fredrik;Möllstorp
i-FPpfM5ZVv1R5M45zNkpLUZ;Petersson;Hans E;Röstånga
i-NyMtKzHTNQNABExAsiB74y;Petersson;Johan;Boestad
i-PdvRwv2CnUdaGgmLk1aVm8;Petersson;Johannes;Borås
i-FAH2d8Kq5VBd7TJJ4zb8PQ;Petersson;Knut Z;Göteborg
i-FTiFt8AALJDsUjHZcZEDSH;Petersson;E Lorents;Leksand
i-EKaDexh9v9nEiz9rz9MXY2;Petersson;M Lucas;Broaryd
i-EVAXcoxBqZMW8GMthp2eHa;Petersson;Nils;Runtorp
i-66AVkMf87MGfMW1Z1GR2so;Petersson;P Otto;Lindekullen
i-KWE8Jd2fQ6jihQBAR75RW6;Petersson;Per Gustaf;Brystorp
i-FpwNz9bjmeyh23RqtLzYMg;Petersson;Per M;Gäddvik
i-DrXSPzMYgVV6atUHfgBSF4;Petersson;Peter;Surahammar
i-3FKCQLWhQSy2w2ni3aTU9M;Petersson;Peter;Ugglekull
i-PBkobHovYF6jX2Qt7dWLDz;Petersson;B A Robert;Skurö
i-76bRqAitVL767RRhKsexnU;Petersson;Sven Magnus;Snällebo
i-Wt3m1HejEKnwc8V2JP8jWA;Petre;K Casimir;Hofors
i-WAAjUNwR75LNNzEKLL8ysd;Petre;H Hjalmar;Hofors
i-GgmCAWT2S8XB5EGqKunWRr;Petre;Janne W;Gävle
i-QEr7rAqv2FNkn4mL3eSmVp;Petrén;D Alfred;Stockholm
i-QEr7rAqv2FNkn4mL3eSmVp;Petrén;D Alfred;Uppsala
i-FNvuqdN5bu7HwDNrzpb3ij;Petrén;Bror A;Kristianstad
i-FNvuqdN5bu7HwDNrzpb3ij;Petrén;Bror A;Stockholm
i-FNvuqdN5bu7HwDNrzpb3ij;Petrén;Bror A;Ystad
i-ERZdkAwWUNZZFepETj5sb1;Petrén;B E Folke;Västerås
i-U5ChmN2x67WJwGfkM4hVSD;Petri;E Axel;Eksjö
i-J51oKu5Bg3QyKSiv1qBybU;Petterson;K Göran;Degerfors
i-JAnxs2VgeALAkrCRvDXuLi;Petterson;S Malkolm;Fållinge Ågård
i-Nrcr4pASLC3oMH343ZCQcV;Pettersson;Alfred;Vråtsered
i-kV7ygy9xY6TGwSSE92Y8N;Pettersson;Anders F;Sibbarp
i-V2gYZ8XERX96ZTpdHjKDHk;Pettersson;Anders P;Dahl
i-LYt2htbPZJhSVgCxftma87;Pettersson;P Anton;Västerås
i-xXCJY3DGT9LUpPTLTZG8L;Pettersson;S Arne;Malmö
i-SDUvjXkijTCpDJkN2vE16w;Pettersson;August T;Österhaninge
i-XYYWDqwaMDuNe4nzR1T3aQ;Pettersson;August Wilhelm;Köping
i-i13XhW23wcLV7Lkk78549;Pettersson;Carl F;Sundborn
i-H3CmSrsTRyA6EQMUTEk8D1;Pettersson;Carl Johan;Åby
i-8zen6gqoJKVpG7SVBDYFet;Pettersson;David H;Bjälbo
i-6BjZdfVLJPnGuDBNJs2Voo;Pettersson;Erik A;Ersbacken
i-Qewt4U19zCa5V4TdhSUJu;Pettersson;Fredric;Tjärsta
i-EqbawbuouJm9DWYVDB79Yw;Pettersson;Fredrik E 2:177;Uddevalla
i-EqbawbuouJm9DWYVDB79Yw;Pettersson;Fredrik E 2:177;Jönköping
i-SicxZPkDU6dXEkxiV9R1zY;Pettersson;A Georg;Visby
i-RCbMRnMerpXVLuVSJsrSSn;Pettersson;A Georg;Örebro
i-QjakHmYwDer4nbak52mRaK;Pettersson;Gunnar;Kungälv
i-XHqnWQbStGmcbNEtWCryQA;Pettersson;Gustaf K;Hällbacken
i-AFKRuqw65ewVGnDdU6pKeD;Pettersson;Harald A I;Kvänum
i-9jbeXPGrQfxx5oSytp9bfF;Pettersson;Ivar J;Stäringe
i-9jbeXPGrQfxx5oSytp9bfF;Pettersson;Ivar J;Rosta
i-SKeNWqaodDskJWp4b2SKPZ;Pettersson;Jakob G;Södertälje
i-7xZiC6FLA6pkCy96DMokhV;Pettersson;Johan;Alvesta
i-LmdCbMYkV8p7fJzSqZgyek;Pettersson;Johannes;Stora Kil
i-WUoguH96ZxNkEGnQ377GY1;Pettersson;John W;Sävsjö Norregård
i-XEtEg6LxsMQkypjsyUrdjn;Pettersson;Karl;Stugun
i-Vq2UrsjVrhZC91QFjP3pis;Pettersson;Karl G;Hallsberg
i-4sZMUTZ58TFSSwfWoaTdDi;Pettersson;N Lennart;Lund
i-MMBTpEsB5QGNssBEUMj9Se;Pettersson;Olaus;Småkulla
i-GbcRcfJRZED5mcXb1FyEWF;Pettersson;Per;Rättvik
i-PodqitSZdwBWKh12A7q1kG;Peyron;Adolph;Stockholm
i-A9Ayvp3K9sd8Pmw311ondn;Peyron;Gustaf O;Helsingborg
i-XR9Vp9V4Sxq1vZVV1e4d7K;Peyron;C Ludwig;Stockholm
i-NiA1dyx2BSWz4KdDJzotg9;Philipson;John;Norrköping
i-Pe3URJgwNALWzfFgB5yMCV;Philipsson;Aron;Göteborg
i-6UxJRwjtVGxDYPPGkb6AHW;Piper;E C Alfred;Sövdeborg
i-CKPxoexCDVwLwSdbnob6s2;Piper;Carl E A G;Lövstad
i-EotgTDRvSKhq6DFbRnbg2w;Piper;C G Fritz;Krageholm
i-LCcpUNpbfh4oCj9DbmSZS3;von Platen;Baltzar J E;Stockholm
i-RjULjPVLNUgXgWZm26dS24;von Platen;Carl B E;Kristinelund
i-SFnDgZN85K32PbG66Rq2SS;von Platen;Philip B;Vettinge
i-UwRexG45mqsgc73JgUHvbv;Ploman;P G Edvard;Nyköping
i-65cj1kQHd7UJ2f8sTwLSZ3;Poignant;P G Emil;Visby
i-CA3pFyLdFtkVneaXbdnyV4;Polstam;K Åke S;Linköping
i-JZUvpfuB1hbA3gVKmHkpAM;Poppius;Dan;Norra Knästorp
i-6ETHRvdQXy7JyB6UH2jtzU;Posse;Arvid R F:son;Charlottenlund
i-LwBmaH36qfDShuT4kU7P5Q;Posse;Gösta M;Vreten
i-TRtwcDZhoeGsEkBiHGxg9c;Posse;Knut A;Växjö
i-GaFe2NPmaDWiYp9rPVYfGL;Posse;C Knut J K:son;Bergkvara
i-BKajFCFhE63eQ7v5oSGuCX;Posse;Nils F;Vreten
i-3KTrvYeUfwgpZ5rnmnx64a;von Post;J Ludvig;Hagbyholm
i-QNz9Kdo9STo5KMqBdfTsFc;von Post;J G Victor;Frängsäter
i-3MpAwjWDid9XkrwtsazNoj;Printzensköld;Axel;Jönköping
i-Fi6exxqsKfo6JqsZqL1DSb;von Proschwitz;Adolf;Bräcke
i-GoiahHyar5yuroqV5Naeby;von Proschwitz;Gustaf;Storskogen
i-HffjGMcd6xnZQnmgKPdo1Y;Prytz;Björn G;Göteborg
i-CpgswtAFXDTAyYjTrFkW5J;Pålsson;Jöns;Anderslöv
i-EF1yX9Uco1pMJZRdYjmxyp;Pålsson;Lars;Hemmesdynge
i-KyDG5utQmSAidq3exNCrZk;Pålsson;P Olof;Söre
i-6gHwwyb1BUBjy6CYxgXY8W;Raab;Adam C;Stora Sickla
i-EyuGmrupfCbCjnEH6T6dVd;Raab;Carl A J;Åkerholm
i-BBf53T86AcjHGCDvSCt7M2;Rabe;Pehr R;Stockholm
i-EqrZERoYAFBNUZFGZV2njJ;Rahmn;Gösta E A;Göteborg
i-MzZ2CHfudq3SLXfMxoKS9j;Ramberg;Albert;Glava glasbruk
i-EgF6TKN1x6rdVrDC5ecKA2;Ramel;Hans O C;Övedskloster
i-3U9RnYcSyZvRj3JXwbjv5k;Ramel;Otto A P;Övedskloster
i-Veqc7tYrA9AQF4BnfFcFk4;Ramstedt;R Viktor;Stockholm
i-5r72Vo5aBZ5juiNsmkDcKY;Ranmark;Dagmar E;Värmlandsbro
i-FUHcN4Y2HY7c5xfzgU4XMe;Rappe;Adolf F Z;Marielund
i-FUEo6Dnsq56JqjTo6aMkR9;Rappe;August W;Jätsberg
i-5m7eXbqSoKZzWQ41W9boXX;Rappe;Christopher J;Strömsrum
i-QvL87UYbGYsSdMdhj4qaNA;Rask;Karl A;Bredaryd
i-RsWf3KiYWHHJuK6ijo9Gta;Redelius;Otto V;Hallingeberg
i-8Xg6rQ1B7v8aCzfZ3Jki9R;Regnéll;Carl Göran;Lund
i-VyMhyUWbr9DnwpFmKXqKQb;von Rehausen;J G Wilhelm;Hudiksvall
i-WEQD8hgUpQwg9GBpzPS913;Rehn;Johan;Hissjö
i-UhzCkFKqHHheZQRgcWU185;Renström;N Lena;Kumla
i-PE82t2ZM1cXUFYh6s7bmbx;Renström;A Victor;Sparresäter
i-UhzCkFKqHHheZQRgcWU185;Renström-Ingenäs;N Lena;Kumla
i-5yeTU2BjQpqxaykhXKJ4cY;Restadius;Daniel G;Alingsås
i-W5NXhQQs9zARokZcLrbr7S;Rettig;C Anton;Hemstanäs
i-EkkjNF1vBGKCszDwz6nywb;Rettig;John R;Gävle
i-R6vAEWSu81sfemj28xck5a;Rettig;Robert;Gävle
i-BE5heMiSWyuLnMtuoSP5Up;Reutercrona;C E M G Axel;Finspång
i-8VMVm6rDXcdZ4KeTzeZfrG;Reuterskiöld;Adam D;Ulvåsa
i-Aa7GZWXKV4jaAkodU9F2T;Reuterskiöld;Arvid A N;Gimo bruk
i-Aa7GZWXKV4jaAkodU9F2T;Reuterskiöld;Arvid A N;Hällefors bruk
i-4vrD7uUKECQ2mAmTWMcfVR;Reuterskiöld;Carl L;Gimo
i-EB1wB73zmy6s7pGzn13Fg5;Reuterskiöld;Carl L A Axel;Uppsala
i-QNzoVWPUQqT8gHka8vHxei;Reuterswärd;Patric O;Baggå
i-7WZCoVwVTaE6GTdTUNGtzh;Rhodin;Carl C;Åsebol
i-83EAQ7QvN1Fc3DJqydUjBr;Ribbing;Carl C;Ulfsnäs
i-YAHRvJj7BpF7fdskwqEvTa;Ribbing;Sigurd;Uppsala
i-5YySnUaCpS54wJxVp1X9Q4;Richardson;N Gunnar E;Skara
i-JcJAFEi1cLdgs31fhFt53T;Richert;J Gustaf;Stockholm
i-7wRDSRAh4fX54DqvWtAjgg;Richter;J Fredrick M;Stockholm
i-7TJqANjbrgd7SVhZMKk9xF;Ridderbjelke;Fredrik G M;Uppsala
i-7TJqANjbrgd7SVhZMKk9xF;Ridderbjelke;Fredrik G M;Marielund
i-7TJqANjbrgd7SVhZMKk9xF;Ridderbjelke;Fredrik G M;Stockholm
i-RZGEVkANvGrPkMMqJm7CmG;Ridderstad;Carl Fredrik;Linköping
i-9csrSsTp3kPVAcfCYPLzkX;Rimmerfors;A Einar;Bromma
i-9csrSsTp3kPVAcfCYPLzkX;Rimmerfors;A Einar;Vällingby
i-Cgjpze7tVXfB3avYEk3Fuj;Rimås;K Sigvard E;Åsandby
i-91SAXsUbmLaUj8YfQKHZ1n;Ringaby;Per-Eric;Ringaby
i-QXoirosNrtcGRkxgo4Weud;Risberg;Bo H;Kållered
i-EghjWo8X6J8EqRorAV3wKX;Risberg;A Peter;Mörlunda
i-LNNkd5sUnGWgfnZwJkrJsi;Rissén;Hjalmar R;Stockholm
i-Qe8ESiYibuKbQKH53aWPcQ;Riström;Carl;Råneå
i-4DiKiQ99U3DPAVfKhwbpsu;Robson;O Albert;Aspa bruk
i-FDE8vHVwQL5JtnfhZTNxMP;Rodhe;Edvard H;Göteborg
i-XULYeJ2qC9ukoTWdGkhG34;Rogberg;A Herman G;Ånäset
i-XULYeJ2qC9ukoTWdGkhG34;Rogberg;A Herman G;Eksjö
i-SqEGFiSn58Wg6DaG93asRs;Roman;P Gottfrid;Östersund
i-LFXEKm9SkU6T51G1BTaRbL;Roman;A Julius;Skanderåsen
i-QPiu74VNw6jXweMV5p5RGs;Romanus;Carl B;Stockholm
i-Bx9fbNBh4ybH7H2kWavRdb;Romanus;L Gabriel;Rotebro
i-8WGMX6q7rMnCgERJgAW1Cm;Romberg;Peter A;Karlskrona
i-N5YkLzCrZQG9BDuRnb7biZ;Rönnebäck;Anna E;Östersund
i-9GJTh6Ygp8gnwvQy8xcnJd;Roos;C J Adolf;Växjö
i-9GJTh6Ygp8gnwvQy8xcnJd;Roos;C J Adolf;Djursnäs
i-TYFyG6a1gaj39msboFvwTz;Roos;Axel B;Malmö
i-MuL8jneeFg979vuUzTGCyo;Roos;Gustaf W A;Karlskrona
i-MuL8jneeFg979vuUzTGCyo;Roos;Gustaf W A;Visby
i-HrX19wSrHYwvP8xdgPDC2f;Roos;A Wilhelm;Stockholm
i-4owV4Ro9GyhBiVHd4hpGdc;Rooth;Axel R;Ljungby
i-Fz5Cj97GfpudL7roM6DkQL;Rooth;C J Fritz;Helsingborg
i-CSYUL6TKHTJUbrxfYUfcEk;Ros;Anders E;Stockholm
i-9Bz6eD77dbibFG3TqSJZ4u;Ros;Axel F;Lesjöfors
i-7DCgRGSzWSxyZLwAQP8JuC;Ros;Carl A;Årås
i-XicxrLBQxjhZaEf1H2rBfF;Ros;J Gustaf;Leksand
i-JqZGusbJGdGkLx38HPCmFN;Rosander;P Gustaf;Målerås
i-JqZGusbJGdGkLx38HPCmFN;Rosander;P Gustaf;Växjö
i-SeCPDgdz43GEvXP3XeMNuG;von Rosen;Fredrik C;Stockholm
i-BGtVauDn38oYmvprWfvpHg;von Rosen;Fredrik T C;Hedenlunda
i-KafTGBexnVL56zSvft8tjw;von Rosen;Gustaf P A;Stockholm
i-7JBMFPVcgat8EzCxvaFcUs;Rosén;J Emil;Göteborg
i-Cy7JhhFbTQzMcpFrzFnwHc;Rosén;G Erik Å;Götene
i-LM4jFvexKG2pKNVAUEAS3W;Rosén;E J Gustav;Umeå
i-LM4jFvexKG2pKNVAUEAS3W;Rosén;E J Gustav;Stockholm
i-LM4jFvexKG2pKNVAUEAS3W;Rosén;E J Gustav;Umeå
i-4gJD3wvG65B2mBmBKhbQrx;Rosén;Göta M;Örebro
i-4gJD3wvG65B2mBmBKhbQrx;Rosén;Göta M;Stockholm
i-CKNS4ECLHLt8ewceWcsVsp;Rosenberg;N Ragnar W;Hässleholm
i-PyY1Vo1W6WaajphhpnKHN8;Rosenberg;Sven;Östra Ljungby
i-SmonGw3sJUAmDrU7PPrmf7;Rosengren;Nils;Norrköping
i-V6DjyZ65Anew18VfE5Ewzf;Rosenquist af Åkershult;Axel M;Uddevalla
i-ANAEMQsmJiYPJ3EqincHey;Rosenqwist;Axel Reinhold;Sandsjö
i-8pJuJ7cpFV75dB4vcHCzJA;Rosensvärd;J Henrik;Long
i-UhB1gDKkgGxWyzaT1HmDUZ;Rosling;Karl G;Stockholm
i-RVMDA8NcF8YRYEU3Y4MfQL;Rosqvist;G Birger;Oskarshamn
i-JZ5BTa14FDY9xhd5dNGPEG;Rossander;Carl J;Stockholm
i-Vd6kBCxYFZMdnMn56ixMd4;Rosvall;Anna T G;Dösjebro
i-KTpiR3kryU8AxBjHyxgaho;Roth;C Ehrenfried R;Sunnansjö
i-Xqo83uEfAGu6C7HdvFMFwx;Rubbestad;Axel L;Vrine
i-7GagBp2WCCwRxerke7kmjv;Rubenson;S Moritz;Stockholm
i-LPMFRJpnxB4ZtuVvGpVueY;Rubin;G Bertil;Malmö
i-5tVFbQPzDtJWJnDVSHz3TH;Rudberg;Erik J;Halltorp
i-5uirrc58gzjettyzn1DPCx;Rudebeck;Gustaf M U;Sunne
i-5uirrc58gzjettyzn1DPCx;Rudebeck;Gustaf M U;Stockholm
i-Gn8cV2h7v2J8b1jxDrjeoA;Rudén;Per E;Backe
i-5Ub3LuYesBZ5wA22h31n8L;Ruhlin;K August;Kopparberg
i-Ufknq4rc7s6czPFqkd6RXu;Rundbäck;Abraham;Växjö
i-3ePoSaapEuMxyrxRtcXnE2;Rundbäck;Jöns;Asmundtorp
i-Lppf7N8uf3yZMvJWXr8ux;Rundgren;Gustaf Adolf;Fagersta
i-Vyi1Lt6SLq5SJ1WZgcsb7c;Rundgren;C Herman;Norrköping
i-Vyi1Lt6SLq5SJ1WZgcsb7c;Rundgren;C Herman;Karlstad
i-5hYyedyScwSwawm74j5rdZ;Rune;Axel O;Västervik
i-Y36Nf5Joan9UkWc6D3L22k;Runefors;Enok A;Ruskemåla
i-CXnh7E1eZgYvyPUwWW1W6h;Rutberg;Johan;Gammalgård
i-UGGkuAbPr5c4Dj8X56ZhT2;Rutensköld;A Axel;Olstorp
i-KLpNihrAvuuXgVcL2JY7Ne;Ruthberg;Johan Olof;Grisbacka
i-HQFXiAPBxuNL8VAR8yGAkC;Rutqvist;Bernhard E;Vittjärv
i-4SirJAx3wfDW3MXsNZZfGj;Ryberg;K Arthur;Lindås
i-4SirJAx3wfDW3MXsNZZfGj;Ryberg;K Arthur;Dalum
i-PQ2GXQqkm6viXU9Q1RknW8;Rydberg;N August;Korsgården
i-LEiVmuJS3qfxU5P3M3NMxf;Rydberg;Carl G;Eksund
i-Ua6jBZgmBCS3WRXmBi5hK9;Rydberg;A Victor;Göteborg
i-R2zWcAAK6pckvo76mRezcq;Rydberg;A Wilhelm;Barkarby
i-5jrk8rbBrvMVJRgQBQ5joP;Rydén;S E Ebbe;Örebro
i-C7UubUEibHL8dkQPBcYG1M;Rydén;Gustaf;Klosterbergane
i-PYZRd6Mt7ggcbtN5k9MCQo;Rydén;L Gustaf;Jönköping
i-NKRTEKkMqyNZNU9RaYZLPC;Rydén;K Värner;Malmö
i-NKRTEKkMqyNZNU9RaYZLPC;Rydén;K Värner;Limhamn
i-NKRTEKkMqyNZNU9RaYZLPC;Rydén;K Värner;Islinge
i-HU8UmghHLqrdKY1yH5RRaJ;Rydh Munck af Rosenschöld;Hanna A;Stockholm
i-YavjC7rEqfZAzGygybZ8v6;Rydholm;Peter M;Göteborg
i-PmGSQBHHuxkhxCeK1qzBV1;Rydin;Herman L;Uppsala
i-XaBXNZ3wDQHR6znbmJPd6u;Rydin;Karl R;Visby
i-GZ8zgKrERmYzyqE3k77bWB;Ryding;K Axel;Stockholm
i-GZ8zgKrERmYzyqE3k77bWB;Ryding;K Axel;Skövde
i-9Y4xyA9x1QxKAxWcTDiJ57;Ryding;Gunvor I;Göteborg
i-89Xt4xe7kMHGuKUnav6Lzb;Ryding;B T Gustaf;Härnösand
i-ARSF9aBhDAbqejYY3uDE6X;Rydqvist;Carl M;Stockholm
i-4cEqSPRsZSDSR3cjAaDpSg;Rydström;Erik;Vråen
i-GkkQbto5JYXvdSs1bs6RLo;Rylander;Johan O;Önnarp
i-UB5CgJ71awVRrzmsnvYCfD;Rylander;Olof P;Brostorp
i-UMqPuWxBqEKey6yYZjGaJn;Rylander;A Olov E;Västerås
i-UMqPuWxBqEKey6yYZjGaJn;Rylander;A Olov E;Uppsala
i-TxRCzzgetP7718TE7usGwh;Råstock;Anders;Råstock
i-TxRCzzgetP7718TE7usGwh;Råstock;Anders;Björkbrotorp
i-5yGWB5F2vcJEuiNdhjEPjG;Räf;Erik A;Attarp
i-8cB9HzwUC3zBvWCxe32vRE;Rääf;Bengt L;Forsnäs
i-V6XeTmrd735FQL6AxrjTmc;Röhss;Harald F C;Munkeberg
i-9cYsFuLsrAUioQXvcyUNgJ;Röing;Erik P W;Göteborg
i-3MH73DLbrRLp6rCtZUN7xj;Rönblad;Georg Peter;Härnösand
i-Akzn9z23GnAQdeU8SSqyQ4;Rönn-Christiansson;Solveig A O;Göteborg
i-2TsHqq7PsF14bp7YkTxgw6;Rönnberg;S Gunnar;Rundviksverken
i-2TsHqq7PsF14bp7YkTxgw6;Rönnberg;S Gunnar;Umeå
i-FzbKV49jELSUZyaAAtAEsm;Rönnberg;Olof;Stocked
i-AoRmp626pkU9Q5rUHCUN3a;Saedén;Carl G;Bygdeå
i-PsEE3VTZZXPnyW93HZcXyd;Sahlin;H Christoffer;Kristinedal
i-LntKDR2DyPewyGyXdU3iih;Sahlin;Enar W;Örebro
i-8LKGSgnTGqPGxt8Y7DZWhx;Sahlström;Per;Utterbyn
i-YNnGatGGiCN5sfMx84itZi;Samuelson;Erik M;Göteborg
i-GP1vZchc4gSFqrkD9KxNno;Samuelson;Johan Gustaf;Ekedahl
i-U4anBoFerU2gKE6hcB3GXc;Samuelson;P Oskar;Stockholm
i-TEGAHLmzxudZmyJfcbFBM7;Samuelsson;Jonas;Eke
i-8Sfdzfh16tWKAL6C7NCcA5;Samuelsson;B Robert W;Luleå
i-LNgyvud8Ftrbv7BWjhYTvY;Samzelius;Per;Stockholm
i-UkPu6xRQoyHrcwsU2NXATa;Sandberg;O Evert;Böleå
i-XR2oVxSMgrpcHqDqNW2bkk;Sandberg;Johan A;Oskarshamn
i-4EKvBce4QrJSEUT16a1JxT;Sandberg;John M V;Sommen
i-TwG6YXDCMv7yrq5VmXTgb9;Sandberg;Karl A;Torphälla
i-YE2QeSEUhXjrfJUDeHJ4w;Sandberg;Nils;Alingsås
i-QmLKNXtwqmNui98eTHpcAk;Sandberg;Per Gustaf;Mörlanda
i-2kBxj9K56e436Bc1ZLBqtp;Sandegård;Karl J;Lilla Edet
i-2kBxj9K56e436Bc1ZLBqtp;Sandegård;Karl J;Stockholm
i-47EbHMBdG9anwMPXZkvYMM;Sandell;H M Viola;Karlstad
i-4MRF5EdPEcXxqZ8N1n5sCL;Sandén;John E;Karlstad
i-CsbwtD9SJNV2a1TSegVatr;Sandén;M Hugo;Lidköping
i-JENnhuCwfVGBYLEfgxjRKt;Sandin;Gustaf M;Skruvstad
i-7QE5GMscRVyrFe44fdd7z8;Sandler;Johan;Hola
i-9iqLBgdAYEoR244dkazyYj;Sandler;Rickard J;Brunnsvik
i-9iqLBgdAYEoR244dkazyYj;Sandler;Rickard J;Göteborg
i-9iqLBgdAYEoR244dkazyYj;Sandler;Rickard J;Stockholm
i-9iqLBgdAYEoR244dkazyYj;Sandler;Rickard J;Gävle
i-9vF9GLoMDyn8Hpm8LBX7nv;Schödén;Jonas E;Backe
i-HCoaBgXym1UqwZHnweASdi;Schönbeck;Henrik O;Hässlunda
i-NitmBU2XuyDYuE6qq4P2Ez;Schönbeck;Kristian K;Helsingborg
i-Xhc5fjdzqZYRf62RK1zz52;Schöning;J Frithiof G;Söderhamn
i-UnNSATNMZzocKpwqSbyLL9;Schött;R Helmer;Kalmar
i-2vSoREUgDMM9du3oZhTyJR;Schött;Lars E;Kalmar
i-QcpBz4dngcwX4JWYeqg7Va;Sederholm;Edward M;Ålberga gård
i-HxNUqLN7WonSF9cuDBswr9;Sederholm;Gustaf R;Ålberga gård
i-P3xm4ZiLR6VTYmHADsnXPS;Sefve;S Ivar;Göteborg
