protocol,xml_id1,xml_id2
corpus/protocols/199394/prot-199394--97.xml,i-S8S98YFwcgvbypSXa7WD4u,i-EYsySH3azVSyoXorzJDpUx
corpus/protocols/199394/prot-199394--97.xml,i-AhZ4D1MjasxSEvSw7HNNft,i-ByEG8g2yKoRM17GctDRC81
corpus/protocols/199394/prot-199394--97.xml,i-8Lzu6yuUSrZefFcFuwkkRS,i-PHi5r2M8Z3EtF6kA2ZjgiR
corpus/protocols/199394/prot-199394--97.xml,i-4Pe6FmCf9mL3qKuYKGoxs6,i-Bn45Zqk4dTQFGP8AcVgvHn
corpus/protocols/199394/prot-199394--97.xml,i-KW81KMF8nkpkmmh1cDn8F,i-9e7g7CcMtUk6L27pJNrKXB
corpus/protocols/199394/prot-199394--97.xml,i-GHpbZwBH3yJ8brJm3jbhNV,i-6qTcxouWvrTtTSwVxqu6yj
corpus/protocols/199394/prot-199394--97.xml,i-SfJJb4rATCNkG2eHa7ugtw,i-MH7i6zmBkzjz9uFCLkvcZk
corpus/protocols/199394/prot-199394--97.xml,i-CNQaS1zydRYDGmKfrsLqFn,i-4XYiCZMJn4eJAsG5YWqstN
corpus/protocols/199394/prot-199394--97.xml,i-K78x5tyHqzK5CBE3kQNdqz,i-DYuQYE9TNcR91kLAviVjGf
corpus/protocols/199394/prot-199394--97.xml,i-CCq2KJPmD6Cki844tJ7Pcn,i-VoQarf9gNRsFVJT1xKzmuL
corpus/protocols/199394/prot-199394--97.xml,i-EbY18ygcs5QdAbi52uPjgH,i-4yZrn2pzrpVpzoE6YjLVcb
corpus/protocols/199394/prot-199394--97.xml,i-X9Tipeg8QH3k7ShJ4u7HS6,i-EdN36yYkSeU5LxCGck4X77
corpus/protocols/199394/prot-199394--98.xml,i-9xf6gzZay86MugNAizYokJ,i-QQsD23X1BGgVk46PBsof55
corpus/protocols/199394/prot-199394--98.xml,i-VVWuTMiR6X4cBPSkVQ1iQm,i-2nQTmr5XRmLrCfBBULfp2f
corpus/protocols/199394/prot-199394--98.xml,i-HSxBR2DHzZ8BDyiBrsfPXX,i-BNQQzU73QW3DhzLMmXKWWe
corpus/protocols/199394/prot-199394--98.xml,i-9CNA4m3oiv3Zm1HQLgvhwQ,i-7sD1BnwVJvfhqP2JXYahDq
corpus/protocols/199394/prot-199394--98.xml,i-4c5esmZUzrzivHWVtAKxgQ,i-4x6Nnnrzpf6mv3RmTCEZkn
corpus/protocols/199394/prot-199394--98.xml,i-7JRpLKVMMutEsh7EesYLpW,i-F9wTHtxnwNUC6gLUhhHE3i
corpus/protocols/199394/prot-199394--98.xml,i-Ph4ViKBSUNUCjHpkBvDw1L,i-VKZiusoUYd1biLNtgA8VDa
corpus/protocols/199394/prot-199394--98.xml,i-5fCRHoB13pcERuAskzCYpB,i-pHv6FkQ5kQ5ijMxxcXcZ5
corpus/protocols/199394/prot-199394--98.xml,i-2J7fmhQVNqEwsFM9jgT2bc,i-3gMae9WqXiZCYnKU58gN1j
corpus/protocols/199394/prot-199394--98.xml,i-6vzijoNYzxPELs2uQZXJN5,i-5cMPfbZ5zrUSQjWZUmb5Gf
corpus/protocols/199394/prot-199394--98.xml,i-AugYhjmdWRUH5DX4GUs7CD,i-DAJ49k4b2cMC2GkDsHTwVN
corpus/protocols/199394/prot-199394--98.xml,i-5fMiBYGjkN8qA9x3kvdKxP,i-MiVpCySE6H7kTzLxnKC91G
corpus/protocols/199394/prot-199394--98.xml,i-4mZ8wAaQUEb1ty9d6A2ALo,i-FwqtCzfh1iH5i31yaEX9gQ
corpus/protocols/199394/prot-199394--98.xml,i-Kohj1YYgDizYqTno9Zqy8q,i-YCxNxaiJJeLgpTJ1wvFMHD
corpus/protocols/199394/prot-199394--98.xml,i-QQXX6biMph4PhVfJ2htwMe,i-UPjxY3f3ogcHBE41LSX8P7
corpus/protocols/199394/prot-199394--98.xml,i-QQQaEcBiWwU1fDdLKjmg6c,i-XVdZY7naJvMmp1DonnMwzv
corpus/protocols/199394/prot-199394--98.xml,i-KBq5KgPJP7himmumcE5kNV,i-9hA1z8pkPjjfPBi7B6pc8i
corpus/protocols/199394/prot-199394--98.xml,i-Jo2H9zP9whbeNYrKzQ5X3P,i-WeZGzs7YhiVdEbRbwCxb53
corpus/protocols/199394/prot-199394--98.xml,i-R2Ue8TLbimmDx7RpgzvddJ,i-KgdYj4snWy8qE2vtwz9vzu
corpus/protocols/199394/prot-199394--98.xml,i-SvAqi8oe88TZdoiXQBwuAf,i-KbvVhHdGCKrCXiV9stnbNM
corpus/protocols/199394/prot-199394--98.xml,i-ThB6sXbxFKdmBfXwS2T73B,i-KkPVufELMiM2QXtksvYvVa
corpus/protocols/199394/prot-199394--98.xml,i-TvozzEBEXujPbkRrzMCfw,i-8M63ZhH22ZEDhwmqPgAZA6
corpus/protocols/199394/prot-199394--98.xml,i-XjKakdDSi43qByuBUfr23S,i-Coqq15Mh7pgprvqtada4Qg
corpus/protocols/199394/prot-199394--98.xml,i-GztModR4X5zFzCivSiGd2v,i-Bj7EVcmntLpGo4XqjiSuNt
corpus/protocols/199394/prot-199394--98.xml,i-GFWy9kXWDgGVNQnRF2xogd,i-4XRpCoSoKBRmpDksBHr8HM
corpus/protocols/199394/prot-199394--98.xml,i-7mzo4NqqFZcBwRhdwGkTyv,i-FnTSnknfxy8XsT1D1a5wp3
corpus/protocols/199394/prot-199394--98.xml,i-2NBzAD8e33N5ntVXcVTABx,i-PxFCJJpwgw99nez47xhi8F
corpus/protocols/199394/prot-199394--98.xml,i-LwN2pSjesMLKq6szLiL8Fr,i-4XanfSPUujjmXj8D1a3Fky
corpus/protocols/199394/prot-199394--98.xml,i-QUAdxo1J8MBv6nPtTpaeYD,i-XRxggFsW2fKMLDbEZf4ZpH
corpus/protocols/199394/prot-199394--98.xml,i-2xgAXAcBzwyZjYsxRu1DSZ,i-PvLTiLQTWniyMvvbWNJcq9
corpus/protocols/199394/prot-199394--98.xml,i-RxqHdNhsduyWn7fdH7ttyG,i-87hsRPjH7qN8ECxXGhGbyf
corpus/protocols/199394/prot-199394--98.xml,i-MQL6xNdz3UmUaFq5HbLmvs,i-AMCNMkzpqEMnF2wY5qVq8K
corpus/protocols/199394/prot-199394--98.xml,i-RiS2n4KJ5nMC9yEombpBHZ,i-AmwWemzGfeQ4ggiBtiHPQZ
corpus/protocols/199394/prot-199394--98.xml,i-BmDJZgeXmHR1jo9NawiWSo,i-GZsPnQdBGWB24Pndm4pn3d
corpus/protocols/199394/prot-199394--98.xml,i-SeimwYpwmFNXZ74nkDPrip,i-RoVnJVsBZCYLkRnwwu4Zz2
corpus/protocols/199394/prot-199394--99.xml,i-YNwPfN8tjWN2TP6YzLDNxn,i-7SJXkP5U5iyzp9m9T1wtiX
corpus/protocols/199394/prot-199394--99.xml,i-KnjHDJYnG6xHk8gG7mDLZp,i-4Zy9EetoPM1eEcJ4VCZTts
corpus/protocols/199394/prot-199394--99.xml,i-4d6JRhDymNK8sjhT6k2TDA,i-4DKef1tLDwszwreQdeVJCo
corpus/protocols/199495/prot-199495--1.xml,i-TwXLiabh3pvUJnU731yMht,i-WMQQVBsvXL3sNEK9JGyDnp
corpus/protocols/199495/prot-199495--1.xml,i-6qpSppLJ6ZLwKK5z7ihchG,i-Tdcdn9ByiwvDZZS5Dywc9T
corpus/protocols/199495/prot-199495--10.xml,i-DKw1X8bM2DoSc6qqC4xoVq,i-2MbS9X47yGh11BjtxdqmW5
corpus/protocols/199495/prot-199495--10.xml,i-NEMziPL7hq8Rdedze2Tadq,i-TbrvLPjEetD3C4oaWCWbZr
corpus/protocols/199495/prot-199495--10.xml,i-NCu8Em2VEUojdnFLu6tmhu,i-H2Bxt6xWUt5ybz3oLtMT6N
corpus/protocols/199495/prot-199495--10.xml,i-BWdG3v54MDQ9q3gcHd3GM7,i-VrPT52MMcyx2bwQtaoLHDN
corpus/protocols/199495/prot-199495--10.xml,i-Af3GVhdJ7o2MaqcTGf9guY,i-VuTe6EWsWmFCkutPs9dmC9
corpus/protocols/199495/prot-199495--10.xml,i-Qt35VdxykHS4PHN4rZomt4,i-EXjNkj2CZNNFeknsPbQ8Wp
corpus/protocols/199495/prot-199495--10.xml,i-DehzucH2g1vCqpRLJLWzeS,i-MD2r6bNahpbeHFaEsepTEb
corpus/protocols/199495/prot-199495--10.xml,i-XUkVXFL1FoLdiGdESJ1cXo,i-W9rtnEWBJGDAT8k58KBHBr
corpus/protocols/199495/prot-199495--10.xml,i-SmURgtS55vgx1eojQcv72N,i-6CqYxx2u18Ywpp9Ly86j3k
corpus/protocols/199495/prot-199495--10.xml,i-Psj1gZ4fSruiagS4XFRp1n,i-612JcJog7hxK8SHivbwzZV
corpus/protocols/199495/prot-199495--10.xml,i-Bv4BcHPgNAqxxK4KnBR3Cf,i-S1LTtR4FyiEECQoTtXPJo4
corpus/protocols/199495/prot-199495--10.xml,i-p8yXjjDrJL7XBEY8xFn96,i-FYgJvbi5TgknkJ2nHXLKkv
corpus/protocols/199495/prot-199495--10.xml,i-N8n1x47YDd4d9FKFUpJwwQ,i-2kWj5DHrW18BS4F42hZnss
corpus/protocols/199495/prot-199495--10.xml,i-MHX6bDyFZFMvwJfMmYjcSN,i-43w6wgqKXgvqceBqyVfG8g
corpus/protocols/199495/prot-199495--10.xml,i-Xv2T6Agqw2WUsNQB6G48Qn,i-7pYnEUGiptvQ7z3KYDHLpw
corpus/protocols/199495/prot-199495--10.xml,i-qMoLiF6TRVE8KCDK2UJr3,i-BBj74NaRhQxh78z2hrsXhy
corpus/protocols/199495/prot-199495--10.xml,i-ip8Qv6xpBXrwK9QbcVkyc,i-H5t6CRp4EVQ5C4Zp6uFBgh
corpus/protocols/199495/prot-199495--10.xml,i-XN781wv8RU9BrBzLKvTxac,i-PJGfzG6m6ByYRRu4aNDgNu
corpus/protocols/199495/prot-199495--10.xml,i-KxA1vAdTemqb6UjEWwrRYi,i-BcBt9QYSzBRxR35F4jwRDh
corpus/protocols/199495/prot-199495--10.xml,i-BVRkfzHhs6TcAkJg5jbhaB,i-Kq6CSC8fQq2nGqJDyQ24qb
corpus/protocols/199495/prot-199495--10.xml,i-9vadvKZ5zbygwn9uKgzmh1,i-9TPV1TicURVu1TzNq1oV8X
corpus/protocols/199495/prot-199495--10.xml,i-AndvWvCZGp3iqWEjmjYB4j,i-Pp3WeVKwimdqEaM3ryspH
corpus/protocols/199495/prot-199495--10.xml,i-7Zmh5HH8RmgUG693PJUBcT,i-3dL5MGXU5wi5sSaE4mUYYB
corpus/protocols/199495/prot-199495--10.xml,i-NsbicgfmBdVKnRC1nvZtzR,i-GQuVMN343r2562u1aCbZJU
corpus/protocols/199495/prot-199495--10.xml,i-D932Gs7cXhsCPtSqTHT7cb,i-VwCYY2GYSyi5ftKB9kM6hQ
corpus/protocols/199495/prot-199495--10.xml,i-EUoFWam6SEJVtKJxrzjVY1,i-QYkMgMascMeLyWYvuZ3zYd
corpus/protocols/199495/prot-199495--10.xml,i-Xkah95P1YnFfAyZeVjBDMt,i-5b8fRrAQDPcdaA1a3Jqr5o
corpus/protocols/199495/prot-199495--10.xml,i-9GDNkG2ADXfzbGARtGEEU4,i-4UU3pRepPgSbfVXzWkrWba
corpus/protocols/199495/prot-199495--10.xml,i-XQsihvB2oFmSbMtyyQ8SV9,i-KepY6ZaWqq979TLvgJwoto
corpus/protocols/199495/prot-199495--10.xml,i-GjcviD6RWVCM2ZwYfTGjbM,i-WDBXqdrP81YErH8ihRNCc5
corpus/protocols/199495/prot-199495--10.xml,i-EPPdWjA8jKxQRDzh7i1TeP,i-EWenBA4E4Vw8AcvCQdinTi
corpus/protocols/199495/prot-199495--10.xml,i-Emtm9Vxyf6N3ypBUyQruyR,i-97Qj1jBApyGpkpSm6k7571
corpus/protocols/199495/prot-199495--10.xml,i-95MZTiJjmctamhN4rfhZ4Q,i-VbVPM9RM98aVVUwsJsDryu
corpus/protocols/199495/prot-199495--10.xml,i-8jFQZowKQae7MZ5Yc6dGaL,i-CYb5sLSf4Wz16cMscdm9V7
corpus/protocols/199495/prot-199495--10.xml,i-BHvkgunWRYijXjy5TNHfyW,i-4vziMS9cTHZwtixmQzouHv
corpus/protocols/199495/prot-199495--10.xml,i-KHRBBnqAvncTDUYMdvZimy,i-Lec5QkBMVZZeiNBLkwosyJ
corpus/protocols/199495/prot-199495--10.xml,i-ED8pUXeemFynJucx3Pgidh,i-XYwsotd87ACs4ejWhEBdgB
corpus/protocols/199495/prot-199495--10.xml,i-WtCa5sixPd9anNTsE4AMNu,i-57vdcYA5Pm5avEMqm1oLRy
corpus/protocols/199495/prot-199495--10.xml,i-ox9Lnqbkv7FWifvNM4TiU,i-VnSMCqCR4eRqRJURrueXpy
corpus/protocols/199495/prot-199495--10.xml,i-2Wy15u11hZPSvv5EZsae7U,i-3S1wCWyLnAPjmSc8So5Rky
corpus/protocols/199495/prot-199495--10.xml,i-B4KU99SimNA5sLFZnqHu3P,i-49AQyj7MD7687tMgCzbdog
corpus/protocols/199495/prot-199495--10.xml,i-BmHudkGT4WbugBWn9jUzMV,i-NPgnTfJDJxx365Zg5GXXpi
corpus/protocols/199495/prot-199495--10.xml,i-PKCbLzWXT5KLWkNptRr31u,i-FNTk4Bo1z8ToDFptvRck8d
corpus/protocols/199495/prot-199495--10.xml,i-Eu75KEqv3po1X18yJhzzHT,i-FsjPJEHJc6aAv6ZyS2tyAj
corpus/protocols/199495/prot-199495--10.xml,i-FfqVHNRCeUsZu2uAun6Lau,i-BLsECYf3dZtE5xKAybX9Ho
corpus/protocols/199495/prot-199495--10.xml,i-MbAjj1zSbbNxQhLJj3HjFD,i-4E8u67PvQPmzhF6rQfDge6
corpus/protocols/199495/prot-199495--10.xml,i-3iUhmHKoeMekPHacjkuhZD,i-V9VYSyUCf2HaPtMvacm2cg
corpus/protocols/199495/prot-199495--10.xml,i-5XqEXuDsUwhPTnrYWtd6go,i-9zyKQxYxPVMG5ZbUQSCe6G
corpus/protocols/199495/prot-199495--10.xml,i-7435MDK6UfGkcTqcrBLmpw,i-2LvwYrANV4eCGBhH1URitp
corpus/protocols/199495/prot-199495--10.xml,i-Lmwz2LrbQ44Qy6noSHb9ix,i-LAZzpECV62ecWQVxzcZu9n
corpus/protocols/199495/prot-199495--10.xml,i-V4x8Q11gSunSkC5xqB4cEb,i-CqguhKR2AJRFu8G8wq2uQX
corpus/protocols/199495/prot-199495--10.xml,i-Cjg9JRRNyVeHjqQ6kNdBj7,i-6Ypvweqq2PwbtbZf6yzzep
corpus/protocols/199495/prot-199495--10.xml,i-5CU3xRSeQ99h9HTG19eRaV,i-CQr63kUWiiztFwST9G6XWu
corpus/protocols/199495/prot-199495--10.xml,i-7i8w29agot7gYWZ52BwcAC,i-Ga7q4bLvJdzFPajxxns18h
corpus/protocols/199495/prot-199495--10.xml,i-LuA9Wxi4idNUY6mBT4LLwf,i-CSXDDBhAbRx9XhnXgxa2oj
corpus/protocols/199495/prot-199495--10.xml,i-Lmv6AR9updBeXF8wkzFcCC,i-2uEg7DK6jVKMA3z7LJFzSU
corpus/protocols/199495/prot-199495--10.xml,i-EfDVor2C9BC3RNWimSUhMY,i-VvtA6ds2mwGgYk36JNcStR
corpus/protocols/199495/prot-199495--10.xml,i-9JnaX1XxFiL6xRSKjeyePe,i-AWGrix7JNQ919NziuQdVoq
corpus/protocols/199495/prot-199495--10.xml,i-tiTKrox5iRLWpm4nEMA3A,i-X2P35z5kd1vZodeu91UX5F
corpus/protocols/199495/prot-199495--10.xml,i-J7MsZJqes8wfsft9UDw75m,i-74xDQVBULFouTeCAvPJK16
corpus/protocols/199495/prot-199495--10.xml,i-TTaMDyeyoAQewoE9GVL3B5,i-SQb9zzWu1gKxjPrRVDRRMb
corpus/protocols/199495/prot-199495--10.xml,i-VtwhMFKcnXvLBEFneQ78jq,i-UeUmuMCNVKcsLk1BfrcMbW
corpus/protocols/199495/prot-199495--10.xml,i-FrNkTE3mWTLhLxi1x8SngJ,i-Tx7ajU52JdDqbShgt8hVYh
corpus/protocols/199495/prot-199495--10.xml,i-ENBS9vQpggHeECEJMKGuVb,i-Et39tyJ3ZDmhZX1PBgUk9V
corpus/protocols/199495/prot-199495--100.xml,i-2YNQjK5WDW8sDVdTxRvNnD,i-VRKvPgac8ZExdCzF9gTyHi
corpus/protocols/199495/prot-199495--100.xml,i-94TvVEibZ99Lh8SZuvi3z7,i-U5YUqoPenSeLyTcCCjTVbp
corpus/protocols/199495/prot-199495--100.xml,i-QHQTsURbeikTtJTEoxqJBF,i-AcHpemfQvyrcKTWxViiSQg
corpus/protocols/199495/prot-199495--100.xml,i-HpBavtdBfbarQdccrU6xHK,i-XBWzHbfAAM5onAiKTjRHxZ
corpus/protocols/199495/prot-199495--100.xml,i-XzpVpehHZqJLeXLkEAD9Ei,i-EKPytG7UpAsppQyraaZbca
corpus/protocols/199495/prot-199495--100.xml,i-GHCb6fphKh7kzeWy2jgATd,i-PKkWkNZMgNSva9sssbCkwE
corpus/protocols/199495/prot-199495--100.xml,i-ijQf3DwJAF357QD5HRQ4R,i-RPUJdEAcgN6KmrXGgdKJgG
corpus/protocols/199495/prot-199495--100.xml,i-Wb5dokNABzPctv3da4gx7Y,i-S1hY5t8HWAk63q6RuYSGDz
corpus/protocols/199495/prot-199495--100.xml,i-YXnEhaEo7RqYFzkCyyH9R2,i-EVR1RTEsbJyBustfZtgtXo
corpus/protocols/199495/prot-199495--100.xml,i-TfW6zDRn3dGKvhQwrwPDo7,i-W6KgkmQcR8bwPhtLnCavcZ
corpus/protocols/199495/prot-199495--100.xml,i-NkdZ779G9kuphuqFxjRenk,i-J4UXGyxe62M3bPUYuntDWb
corpus/protocols/199495/prot-199495--100.xml,i-C7JL55uRMfuan3CUGsNgkd,i-WBt8ACt9hD9qvaR58UKfJb
corpus/protocols/199495/prot-199495--100.xml,i-DXmhc3fkENekgX3ZHs9742,i-7aB1DUp7riJa8J9LcAnruA
corpus/protocols/199495/prot-199495--100.xml,i-XfvfKa8nqF2aA8pagUzybF,i-VV5SrjJ1LUPvGFXLF1ENdV
corpus/protocols/199495/prot-199495--100.xml,i-Gyxo5ADaXz2LYz7sT2khmj,i-HRakv6ezqJFATdRKXH8oyA
corpus/protocols/199495/prot-199495--100.xml,i-T7sHaautiCXjNkBbz3AM4,i-Q7LNsKBR6YkyVpHT85H2XN
corpus/protocols/199495/prot-199495--100.xml,i-6dU3Cr6CEi8yPcqVnVWgnQ,i-Nf34iu6xwQx32xFAzNWaFh
corpus/protocols/199495/prot-199495--100.xml,i-HjVbMMNHusqpq3NyHmuGrg,i-5JTrF7XKvoKvp6iPQ84uac
corpus/protocols/199495/prot-199495--100.xml,i-LNMrQSAvMFftyP92bhyoUf,i-WScfHngV2WVpWr181yTgKH
corpus/protocols/199495/prot-199495--100.xml,i-38YsbDXUpBFj31G4yqAQig,i-BgWyJAKqNR82ToGxgAjnWM
corpus/protocols/199495/prot-199495--100.xml,i-N2bMe8nPQsAh6RrDpu12XL,i-17q6j9iecguTqzzixRT8W2
corpus/protocols/199495/prot-199495--100.xml,i-R58jYCSEr6wmDSC2e7SqJc,i-QT696UG53Drk4V24Lvem5K
corpus/protocols/199495/prot-199495--100.xml,i-5SDNt4gv2jZAoKhVC5FF98,i-9tfRNasQY3ZWMzhbgsJRJk
corpus/protocols/199495/prot-199495--100.xml,i-Eh1HuPYaHBsQkE5WX3tq7n,i-3G7B9fkfDadgHmjCR3iNLy
corpus/protocols/199495/prot-199495--100.xml,i-2onZej45EEQxZzyeAaKHKD,i-G2SNUMjrWjGU9f1vjW9Zqs
corpus/protocols/199495/prot-199495--100.xml,i-BmdHGUQsD9mtyRquDDKKXq,i-29RQLe8raUdtazpdg7yzn5
corpus/protocols/199495/prot-199495--100.xml,i-7Gvv2JrQA3eifNVXGSPg2J,i-2iD9DWjMC9ttXyKpPyoDfo
corpus/protocols/199495/prot-199495--100.xml,i-KWZLavAwez46XJVaS45oWn,i-NGXPmKbzmXYbWKGETRxCGH
corpus/protocols/199495/prot-199495--100.xml,i-H92qnvsYJpGh4T9RtYWCNW,i-FPx5TD8sXwFtwwXJsbB7Ps
corpus/protocols/199495/prot-199495--100.xml,i-AVSjiPsXBKSvjutv6VBuU4,i-JtDE4DJo9a7c3kNTdDnFXz
corpus/protocols/199495/prot-199495--100.xml,i-HqTiwFrEtWMvvbdBfL4DSu,i-WEzFGQydWrsmqCzPsuJTYZ
corpus/protocols/199495/prot-199495--100.xml,i-REZ16MQwdn4MWn1XqkAFfL,i-54kY8MVA2YbpKnnRC4Dkos
corpus/protocols/199495/prot-199495--100.xml,i-Rq6f3ymErBeCGEMp8BLCQH,i-DfTyJbxHtrEXYz5dPetZQ8
corpus/protocols/199495/prot-199495--100.xml,i-TVe7fU8qeNWTmtvhEUm1H7,i-36vJvw5Bb3hRtYa7tFdBR5
corpus/protocols/199495/prot-199495--100.xml,i-Kyxk3eGzjZd8Pc7Xh7A6dL,i-RmenVzofGmw82cFbhrYsit
corpus/protocols/199495/prot-199495--100.xml,i-NSY2u2z9W952EdtWs43wGf,i-DHLxi2mc17D877brQYkLUM
corpus/protocols/199495/prot-199495--100.xml,i-N8YqisXUfzwLubuXt24F2Q,i-H27UbGT3kjTmypzTKcoGKX
corpus/protocols/199495/prot-199495--100.xml,i-3dBBiQBEsz8Zbm1rt3SiKv,i-K8dNF9mLFjqU1BSMg7Dkwh
corpus/protocols/199495/prot-199495--100.xml,i-5GSaKP2mZUyuceZhqbPh9b,i-SKn7efL3tWKRhruk8VHpmv
corpus/protocols/199495/prot-199495--100.xml,i-NC8smhsLbqG3C9iXKqRDa9,i-9d9dcc598iWZUbu3MmwpgD
corpus/protocols/199495/prot-199495--101.xml,i-Av1F3i1WZtaGsoP87XLKsQ,i-TXV7dG3zv5BtfQULSpDVLJ
corpus/protocols/199495/prot-199495--101.xml,i-QpCvMHVFFkw7K1maHVwXd5,i-NxcJPoUtiHhwnUKbFDcaXo
corpus/protocols/199495/prot-199495--101.xml,i-3KqdUEjg5FTHGYgYZNgpxn,i-9mbznMi53MQqiTNrNesDC
corpus/protocols/199495/prot-199495--101.xml,i-RdVCdDxX2kpRH4wwGnSQgu,i-QnbmkieENep7uZDHzxnEjE
corpus/protocols/199495/prot-199495--101.xml,i-M95Jr5MwGbUP4M2eSy2NQZ,i-XKFN3YadGrCghHxVpEGrd4
corpus/protocols/199495/prot-199495--101.xml,i-AX8g9V89bmwwwCcQKQQ1SE,i-PfLme76TqLKrPDDjwsuQUJ
corpus/protocols/199495/prot-199495--101.xml,i-RGbxZTQvsupXUXy4hEcjkG,i-GcLFdBWo4hMqocuMFWQjDJ
corpus/protocols/199495/prot-199495--101.xml,i-3eAheJpgAbdLH29uGRwN36,i-FivAKA9P7PYmxM93GQMg6k
corpus/protocols/199495/prot-199495--101.xml,i-CxBtzAsZGpdDigTyszrD7H,i-CnAg7BV57gBHRfru8uync2
corpus/protocols/199495/prot-199495--101.xml,i-78X6vECj63dZFb43t3ffGY,i-3Vkzeyy7gWUg86ip8bBaom
corpus/protocols/199495/prot-199495--101.xml,i-PHFXkKJeuE398854FeadKd,i-S81MTQnNz1o4aSHewtSAYm
corpus/protocols/199495/prot-199495--101.xml,i-G4nPVKf7W8b2G3YTpE6JZ7,i-FJ9vDrwribTg19HkpWeCN9
corpus/protocols/199495/prot-199495--101.xml,i-3pzWsB7MCvCyRsGZgYHsVx,i-QfBcKK57bszgg33cFt4En8
corpus/protocols/199495/prot-199495--101.xml,i-UeGwDV7zXNAp7EjkTSRqds,i-Pmrnxw8uZ6P9ckCL8GcQC5
corpus/protocols/199495/prot-199495--101.xml,i-FC9QP3xyM7WFW1quvek9zL,i-17M2zaKBFpVuQbpRKqVs4x
corpus/protocols/199495/prot-199495--101.xml,i-UftswsFqUdY78asgxjMwA1,i-5JUZmCL44zqsCkDeKkAy6Y
corpus/protocols/199495/prot-199495--101.xml,i-3Zv79RuXfg2AKKsDHN3djP,i-QdMfA2zi8NemPxC5SJFXqY
corpus/protocols/199495/prot-199495--101.xml,i-SFRGCcSb3V828jZjA3pqce,i-Ajwwr6AonGwQ1Fh5zJvpdA
corpus/protocols/199495/prot-199495--101.xml,i-9rmMVsemqPkpj9TUpv5VCx,i-DaupHeMzUU37y5RW6v6Dnc
corpus/protocols/199495/prot-199495--101.xml,i-6Ze1Mfp2KGrrPcQqxd95hy,i-UF5bGLKbKujWxfpWsHZAaa
corpus/protocols/199495/prot-199495--101.xml,i-TzdumBhrKjJS7C7dXx9nU3,i-99dgoqDrThBf2eMsvSdHQ7
corpus/protocols/199495/prot-199495--101.xml,i-94khJ5FVYusz1xpi7E8VLM,i-8KaggzJc6NmadCT23662Zj
corpus/protocols/199495/prot-199495--101.xml,i-JunQYpGHPaRp2BwXawk22E,i-FY2KHeUbWpnYe9e4RsKZgB
corpus/protocols/199495/prot-199495--101.xml,i-8LsEWm4vwqN7G8utsQVuhJ,i-KZ9tgWbNF9UJFmobpFxLdj
corpus/protocols/199495/prot-199495--101.xml,i-FY9czQjibcgh5fZh9zjSSH,i-Bxbfys3meyPWxMvTh4v4Vf
corpus/protocols/199495/prot-199495--101.xml,i-HJc2Wb9SY1HXi5BKHyGqDL,i-EKCa9VFnUg74YdeXzME9PW
corpus/protocols/199495/prot-199495--101.xml,i-9oWYqiuyfC5AaKA8S8MSg9,i-9Kfn6VVQ7CghyDzwPszFQv
corpus/protocols/199495/prot-199495--101.xml,i-SeyrDyteNgBh2hZcDsz3jq,i-4uDEUEj25hbk4kDPmxCqTf
corpus/protocols/199495/prot-199495--101.xml,i-AfKnnHTFKQy769KjgZo1Zq,i-WkNMSzjfmK7xCw5ZTrPAV
corpus/protocols/199495/prot-199495--101.xml,i-XRSCcrzE9q1F4z4M5PASak,i-TkzJkHVmemzrAr2bNmD99r
corpus/protocols/199495/prot-199495--101.xml,i-3MinJKTj7uaxVxWqseUr7t,i-Kn2wtXwaVZ7VTLfRVg8pyw
corpus/protocols/199495/prot-199495--101.xml,i-GMdr5cdqP5rMvyfmNrrJD1,i-FaCVvZssg85xMHULt3ahk8
corpus/protocols/199495/prot-199495--101.xml,i-SscxYw34bUQm7BKh7m7cRr,i-NJYi7yttyUcAPLpZvqzCpJ
corpus/protocols/199495/prot-199495--101.xml,i-TVvLR4WmHVBtDSvfTRttLS,i-6ACtJDLyxvW4LZqdeN6HWi
corpus/protocols/199495/prot-199495--101.xml,i-ThhtnkoPdr2YTEiQNvPVjA,i-AF4fH6AVBZiwDAECEwnGhY
corpus/protocols/199495/prot-199495--102.xml,i-N9DddDPc3d3YjRGuAVhzcu,i-X8uv8c4bXAb2PrZj95KbRd
corpus/protocols/199495/prot-199495--102.xml,i-Bw5nKs1gsurzdrt4xocRMw,i-Uu6uyWeumvzwo5oSc2d3Zg
corpus/protocols/199495/prot-199495--102.xml,i-U5c3A2H1B1FDCvdMzNPSKJ,i-TbKrzBy8L7BLatG2QauLge
corpus/protocols/199495/prot-199495--102.xml,i-Rd5veQaPaErs67WtRbxFDw,i-VogsgZxh7CXadnvPne5QH2
corpus/protocols/199495/prot-199495--102.xml,i-3BGmEhKLeKkkXaDJFSjt9b,i-3vxYYopRCJkWba1y87Pafa
corpus/protocols/199495/prot-199495--102.xml,i-3WZX8KqyzWV1PNTdriVa2e,i-9etUPGHJjq59FbduCTMGcF
corpus/protocols/199495/prot-199495--102.xml,i-PERxngFagRrkXDuFVPyUmV,i-Ergk5uXpT1jquE1PEBnm8A
corpus/protocols/199495/prot-199495--102.xml,i-JHFbpTaoebJkPMdMVmWLyf,i-A4Vcv2XvKYCoq1aUEksE7o
corpus/protocols/199495/prot-199495--102.xml,i-C7ZkPWcCweXdrZXeZxTgWJ,i-NPsk7ZgCZvuS6L88EnuQCz
