decade,name,born,municipality,district,chamber,year,id,gender,party,start,end
ea_2077_64192_1_1930,Carl Gustaf Boberg,1859,,,,1930,carl_gustaf_boberg_cdd3ed,man,,1930,1930
ea_2077_64192_1_1930,Carl Petrus Valdemar Nilsson,1881,,,,1930,carl_petrus_valdemar_nilsson_2dfeef,man,,1930,1930
ea_2077_64192_1_1930,Sven Erik Anderson,1870,,,,1930,sven_erik_anderson_a7fd3e,man,,1930,1930
ea_2077_64192_1_1930,Ruben Wagnsson,1891,,,,1930,ruben_wagnsson_9ea535,man,,1930,1930
ea_2077_64192_1_1930,Uno Andreas Wijkström,1872,,,,1930,uno_andreas_wijkstrom_57a806,man,,1930,1930
ea_2077_64192_1_1930,Lars Gunnar Bodin,1872,,,,1930,lars_gunnar_bodin_46ddee,man,,1930,1930
ea_2077_64192_1_1930,Gustaf Wilhelm Alexander Roos,1859,,Blekinge län och Kristianstads län,,1930,gustaf_wilhelm_alexander_roos_01e183,man,,1930,1930
ea_2077_64192_1_1930,Johan Nilsson,1874,,,,1930,johan_nilsson_010bcb,man,,1930,1930
ea_2077_64192_1_1930,Theodor Östergren,1878,,,,1930,theodor_ostergren_3c84a9,man,,1930,1930
ea_2077_64192_1_1930,Peter Adolf Dahl,1868,,,,1930,peter_adolf_dahl_c73bb9,man,,1930,1930
ea_2077_64192_1_1930,Jeppe Clemedtson,1885,,,,1930,jeppe_clemedtson_39d20c,man,,1930,1930
ea_2077_64192_1_1930,Fredrik William Linder,1876,,,,1930,fredrik_william_linder_757471,man,,1930,1930
ea_2077_64192_1_1930,Alexander Nilsson,1876,,,,1930,alexander_nilsson_bf027f,man,,1930,1930
ea_2077_64192_1_1930,Elof Bernhard Andersson,1873,,,,1930,elof_bernhard_andersson_0e67ca,man,,1930,1930
ea_2077_64192_1_1930,Ulrik Leander,1858,,,,1930,ulrik_leander_a53b7d,man,,1930,1930
ea_2077_64192_1_1930,Martin Kropp,1878,,,,1930,martin_kropp_5dc217,man,,1930,1930
ea_2077_64192_1_1930,Johan Erik Forssberg,1865,,Malmöhus län,,1930,johan_erik_forssberg_38fd5e,man,,1930,1930
ea_2077_64192_1_1930,Nils August Nilsson,1867,,,,1930,nils_august_nilsson_828c39,man,,1930,1930
ea_2077_64192_1_1930,Anders Henriksson,1870,,,,1930,anders_henriksson_bae78c,man,,1930,1930
ea_2077_64192_1_1930,Olof Olsson,1859,,,,1930,olof_olsson_32dcf4,man,,1930,1930
ea_2077_64192_1_1930,Knut Ebbe Geijer,1864,,,,1930,knut_ebbe_geijer_4d5779,man,,1930,1930
ea_2077_64192_1_1930,Jöns Pålsson,1870,,,,1930,jons_palsson_909275,man,,1930,1930
ea_2077_64192_1_1930,Sven Linders,1878,,,,1930,sven_linders_4a96ac,man,,1930,1930
ea_2077_64192_1_1930,Jöns Jönsson,1867,,,,1930,jons_jonsson_a6f435,man,,1930,1930
ea_2077_64192_1_1930,Ivar Erik Öhman,1868,,,,1930,ivar_erik_ohman_7ea459,man,,1930,1930
ea_2077_64192_1_1930,Edwin Bernhard Berling,1881,,,,1930,edwin_bernhard_berling_033ee5,man,,1930,1930
ea_2077_64192_1_1930,Axel Löfvander,1880,,,,1930,axel_lofvander_4dbbaa,man,,1930,1930
ea_2077_64192_1_1930,Anders Christenson Lindblad,1866,,,,1930,anders_christenson_lindblad_9d1722,man,,1930,1930
ea_2077_64192_1_1930,Gustaf Boman,1861,,,,1930,gustaf_boman_765d95,man,,1930,1930
ea_2077_64192_1_1930,Gustav Wilhelm Hansson,1878,,,,1930,gustav_wilhelm_hansson_05cd56,man,,1930,1930
ea_2077_64192_1_1930,Oskar Anselm Nordborg,1875,,,,1930,oskar_anselm_nordborg_64b196,man,,1930,1930
ea_2077_64192_1_1930,Emil Kristensson,1879,,Göteborgs och Bohus län,,1930,emil_kristensson_20efda,man,,1930,1930
ea_2077_64192_1_1930,Eric Adolf Hallin,1870,,,,1930,eric_adolf_hallin_b0b061,man,,1930,1930
ea_2077_64192_1_1930,Sigfrid Hansson,1884,,,,1930,sigfrid_hansson_71ad54,,,1930,1930
ea_2077_64192_1_1930,Jakob Ludvig Widell,1870,,,,1930,jakob_ludvig_widell_7108de,man,,1930,1930
ea_2077_64192_1_1930,Axel Ludvig Sundberg,1869,,,,1930,axel_ludvig_sundberg_f29a23,man,,1930,1930
ea_2077_64192_1_1930,Isak Svensson,1864,,,,1930,isak_svensson_31b967,man,,1930,1930
ea_2077_64192_1_1930,Israel Fritiofsson Holmgren,1871,,Älvsborgs län,,1930,israel_fritiofsson_holmgren_a9fccf,man,,1930,1930
ea_2077_64192_1_1930,Axel Fredrik Vennersten,1863,,,,1930,axel_fredrik_vennersten_cc033d,man,,1930,1930
ea_2077_64192_1_1930,Johan Edvard Björnsson,1878,,,,1930,johan_edvard_bjornsson_4cfeb8,man,,1930,1930
ea_2077_64192_1_1930,Carl Ludvig Bengtsson,1874,,,,1930,carl_ludvig_bengtsson_7885b7,man,,1930,1930
ea_2077_64192_1_1930,Johan Johansson,1872,,,,1930,johan_johansson_bfa64d,man,,1930,1930
ea_2077_64192_1_1930,Karl Johan Sandegård,1880,,,,1930,karl_johan_sandegard_c37c73,man,,1930,1930
ea_2077_64192_1_1930,Karl Axel Salomon Nylander,1888,,,,1930,karl_axel_salomon_nylander_848b9e,man,,1930,1930
ea_2077_64192_1_1930,Olaus Pettersson,1859,,,,1930,olaus_pettersson_8e5ea2,man,,1930,1930
ea_2077_64192_1_1930,Ernst August Lundell,1857,,,,1930,ernst_august_lundell_6e9055,man,,1930,1930
ea_2077_64192_1_1930,Viktor Edward Larson,1867,,,,1930,viktor_edward_larson_bb732a,man,,1930,1930
ea_2077_64192_1_1930,Torsten Emanuel Ström,1885,,,,1930,torsten_emanuel_strom_830577,man,,1930,1930
ea_2077_64192_1_1930,Johan Fritiof Gustafson,1889,,,,1930,johan_fritiof_gustafson_1cb4a6,man,,1930,1930
ea_2077_64192_1_1930,Ernst Wilhelm Svenson,1880,,,,1930,ernst_wilhelm_svenson_b87b7f,man,,1930,1930
ea_2077_64192_1_1930,August Wilhelm Johansson,1864,,,,1930,august_wilhelm_johansson_b5ce64,man,,1930,1930
ea_2077_64192_1_1930,Gustaf Alfred Strömberg,1880,,,,1930,gustaf_alfred_stromberg_a9133e,man,,1930,1930
ea_2077_64192_1_1930,Johan Bergman,1864,,,,1930,johan_bergman_f02946,man,,1930,1930
ea_2077_64192_1_1930,Karl Johan Daniel Schlyter,1879,,,,1930,karl_johan_daniel_schlyter_f08c09,man,,1930,1930
ea_2077_64192_1_1930,Valfrid Eriksson,1879,,,,1930,valfrid_eriksson_98780e,man,,1930,1930
ea_2077_64192_1_1930,Karl Mauritz Bernhard Hellberg,1859,,,,1930,karl_mauritz_bernhard_hellberg_ae62a7,man,,1930,1930
ea_2077_64192_1_1930,Fredrik Julin,1873,,,,1930,fredrik_julin_f8ff8b,man,,1930,1930
ea_2077_64192_1_1930,Olof Harald Åkerberg,1883,,,,1930,olof_harald_akerberg_9fba43,man,,1930,1930
ea_2077_64192_1_1930,Adolf Lindgren,1864,,,,1930,adolf_lindgren_eec558,man,,1930,1930
ea_2077_64192_1_1930,Gottfrid Karlsson,1872,,,,1930,gottfrid_karlsson_af2e70,man,,1930,1930
ea_2077_64192_1_1930,Kerstin Hesselgren,1872,,Kopparbergs län,,1930,kerstin_hesselgren_45efbc,woman,,1930,1930
ea_2077_64192_1_1930,Svante Herman Kvarnzelius,1864,,,,1930,svante_herman_kvarnzelius_9c927d,man,,1930,1930
ea_2077_64192_1_1930,Erik Dalberg,1869,,,,1930,erik_dalberg_7a0450,man,,1930,1930
ea_2077_64192_1_1930,Oskar August Ernfors,1864,,,,1930,oskar_august_ernfors_2f91b7,man,,1930,1930
ea_2077_64192_1_1930,Ernst Valdemar Åström,1876,,,,1930,ernst_valdemar_astrom_3d262e,man,,1930,1930
ea_2077_64192_1_1930,Theodor Emanuel Bjurström,1874,,Gävleborgs län,,1930,theodor_emanuel_bjurstrom_d9958e,man,,1930,1930
ea_2077_64192_1_1930,Rickard Johannes Sandler,1884,,,,1930,rickard_johannes_sandler_72d276,man,,1930,1930
ea_2077_64192_1_1930,Carl Edmund Eriksson,1881,,,,1930,carl_edmund_eriksson_d2ad8f,man,,1930,1930
ea_2077_64192_1_1930,Nils Sigfrid Norling,1880,,,,1930,nils_sigfrid_norling_9a33ab,man,,1930,1930
ea_2077_64192_1_1930,Jonas Andersson,1873,,,,1930,jonas_andersson_ab6e11,man,,1930,1930
ea_2077_64192_1_1930,Per Granath,1882,,,,1930,per_granath_b8892c,man,,1930,1930
ea_2077_64192_1_1930,Carl August Carlsson,1873,,,,1930,carl_august_carlsson_8aaf26,man,,1930,1930
ea_2077_64192_1_1930,Per Andersson,1876,,,,1930,per_andersson_a2b737,man,,1930,1930
ea_2077_64192_1_1930,Janne Gustaf Walles,1871,,,,1930,janne_gustaf_walles_ef4997,,,1930,1930
ea_2077_64192_1_1930,Erik August Enhörning,1860,,,,1930,erik_august_enhorning_9dda3f,man,,1930,1930
ea_2077_64192_1_1930,Carl Albert Lindhagen,1860,,,,1930,carl_albert_lindhagen_bd04af,man,,1930,1930
ea_2077_64192_1_1930,Olof Leonard Tjällgren,1878,,,,1930,olof_leonard_tjallgren_1de23b,man,,1930,1930
ea_2077_64192_1_1930,Johan Peter Johansson,1874,,,,1930,johan_peter_johansson_c82037,man,,1930,1930
ea_2077_64192_1_1930,Axel Ivar Emanuel Österström,1887,,,,1930,axel_ivar_emanuel_osterstrom_8a2473,man,,1930,1930
ea_2077_64192_1_1930,Henrik Andersson,1880,,,,1930,henrik_andersson_07fea4,man,,1930,1930
ea_2077_64192_1_1930,Anders Josef Granström,1866,,,,1930,anders_josef_granstrom_667859,man,,1930,1930
ea_2077_64192_1_1930,Ivar Teodor Vennerström,1881,,Västerbottens län och Norrbottens län,,1930,ivar_teodor_vennerstrom_f8f71b,man,,1930,1930
ea_2077_64192_1_1930,Olof Bergqvist,1862,,,,1930,olof_bergqvist_731d87,man,,1930,1930
ea_2077_64192_1_1930,Nils Johan Fredrik Almkvist,1875,,,,1930,nils_johan_fredrik_almkvist_ddac62,man,,1930,1930
ea_2077_64192_1_1930,Per Evert Arnliot Jonsson,1869,,,,1930,per_evert_arnliot_jonsson_b9ef36,man,,1930,1930
ea_2077_64192_1_1930,Carl Immanuel Asplund,1872,,,,1930,carl_immanuel_asplund_83c83a,man,,1930,1930
ea_2077_64192_1_1930,Johan Algot Stenberg,1868,,,,1930,johan_algot_stenberg_9a0a52,man,,1930,1930
ea_2077_64192_1_1930,Redaktör Carl,1867,,,,1930,redaktor_carl_fc9ec2,,,1930,1930
ea_2077_64192_1_1930,Per Albin Hansson,1885,,,,1930,per_albin_hansson_4fbac7,man,,1930,1930
ea_2077_64192_1_1930,Otto Edvard Fridolf Järte,1881,,,,1930,otto_edvard_fridolf_jarte_dd0c65,man,,1930,1930
ea_2077_64192_1_1930,August Herman Lindqvist,1863,,,,1930,august_herman_lindqvist_b3a784,man,,1930,1930
ea_2077_64192_1_1930,Oscar Erik Nylander,1885,,,,1930,oscar_erik_nylander_66b4c1,man,,1930,1930
ea_2077_64192_1_1930,Jonas Arthur Engberg,1888,,,,1930,jonas_arthur_engberg_a54958,man,,1930,1930
ea_2077_64192_1_1930,Axel Oskar Conrad Carleson,1868,,,,1930,axel_oskar_conrad_carleson_55eb79,man,,1930,1930
ea_2077_64192_1_1930,Karl Kilbom,1885,,,,1930,karl_kilbom_84d063,man,,1930,1930
ea_2077_64192_1_1930,Otto Samuel Holmdahl,1881,,,,1930,otto_samuel_holmdahl_09d22d,man,,1930,1930
ea_2077_64192_1_1930,Karl Edvard Johanson,1882,,,,1930,karl_edvard_johanson_30c9ff,man,,1930,1930
ea_2077_64192_1_1930,Carl Arne Forssell,1887,,,,1930,carl_arne_forssell_43bde0,man,,1930,1930
ea_2077_64192_1_1930,Carl Zeth Konstantin Höglund,1884,,,,1930,carl_zeth_konstantin_hoglund_631198,man,,1930,1930
ea_2077_64192_1_1930,Bertha Wellin,1870,,,,1930,bertha_wellin_513ad8,woman,,1930,1930
ea_2077_64192_1_1930,Erik Vilhelm Nygren,1897,,,,1930,erik_vilhelm_nygren_03c9c0,man,,1930,1930
ea_2077_64192_1_1930,Edoff Emanuel Andersson,1892,,,,1930,edoff_emanuel_andersson_1b4091,,,1930,1930
ea_2077_64192_1_1930,Carl Gustaf Ekman,1872,,,,1930,carl_gustaf_ekman_7961ed,man,,1930,1930
ea_2077_64192_1_1930,Ernst Gustaf Eug Eriksson,1881,,Stockholms län,,1930,ernst_gustaf_eug_eriksson_9312c1,man,,1930,1930
ea_2077_64192_1_1930,Johan Birger Christenson,1875,,,,1930,johan_birger_christenson_6bc505,man,,1930,1930
ea_2077_64192_1_1930,Carl Walter Martin Andersson,1886,,,,1930,carl_walter_martin_andersson_7a8200,man,,1930,1930
ea_2077_64192_1_1930,Gustaf Wilhelm Källman,1877,,,,1930,gustaf_wilhelm_kallman_a84443,man,,1930,1930
ea_2077_64192_1_1930,Harald Laurin,1875,,,,1930,harald_laurin_97884b,man,,1930,1930
ea_2077_64192_1_1930,Karl Einar Ahl,1890,,,,1930,karl_einar_ahl_15191f,man,,1930,1930
ea_2077_64192_1_1930,Ragnar Lundquist,1885,,,,1930,ragnar_lundquist_8899a5,man,,1930,1930
ea_2077_64192_1_1930,Johannes Allan Andersson,1886,,,,1930,johannes_allan_andersson_6d2296,man,,1930,1930
ea_2077_64192_1_1930,Gustav Adolf Mosesson,1877,,,,1930,gustav_adolf_mosesson_ef1d62,man,,1930,1930
ea_2077_64192_1_1930,Nils Svante Flyg,1891,,Uppsala län,,1930,nils_svante_flyg_f25c1d,man,,1930,1930
ea_2077_64192_1_1930,Nils Richard Wohlin,1881,,,,1930,nils_richard_wohlin_1fbf53,man,,1930,1930
ea_2077_64192_1_1930,Karl August Olsson Borg,1866,,,,1930,karl_august_olsson_borg_5aa862,man,,1930,1930
ea_2077_64192_1_1930,Carl Gustaf Olsson,1885,,,,1930,carl_gustaf_olsson_63354a,man,,1930,1930
ea_2077_64192_1_1930,Anders Vilhelm Lundstedt,1882,,,,1930,anders_vilhelm_lundstedt_4aa97f,man,,1930,1930
ea_2077_64192_1_1930,Karl Eric Björnberg,1872,,Södermanlands län,,1930,karl_eric_bjornberg_430744,man,,1930,1930
ea_2077_64192_1_1930,Carl Johan Johansson,1867,,,,1930,carl_johan_johansson_6bfa1c,man,,1930,1930
ea_2077_64192_1_1930,Per Conrad Jonsson,1886,,,,1930,per_conrad_jonsson_2a4c98,man,,1930,1930
ea_2077_64192_1_1930,Gustaf Olsson,1867,,,,1930,gustaf_olsson_cf3997,man,,1930,1930
ea_2077_64192_1_1930,Karl Teodor Andersson,1882,,,,1930,karl_teodor_andersson_92be62,man,,1930,1930
ea_2077_64192_1_1930,Karl Olof Harald Andersson,1888,,,,1930,karl_olof_harald_andersson_439c5e,man,,1930,1930
ea_2077_64192_1_1930,Bror Carl Lundkvist,1878,,Östergötlands län,,1930,bror_carl_lundkvist_707f14,man,,1930,1930
ea_2077_64192_1_1930,David Hjalmar Pettersson,1866,,,,1930,david_hjalmar_pettersson_bc587a,man,,1930,1930
ea_2077_64192_1_1930,Karl Selim Vallentin Ward,1888,,,,1930,karl_selim_vallentin_ward_413a48,man,,1930,1930
ea_2077_64192_1_1930,Gustaf Adolf Björkman,1871,,,,1930,gustaf_adolf_bjorkman_5527db,man,,1930,1930
ea_2077_64192_1_1930,Erik Gustaf Johansson,1864,,,,1930,erik_gustaf_johansson_795b29,man,,1930,1930
ea_2077_64192_1_1930,Sven August Olsson,1870,,,,1930,sven_august_olsson_56fa46,man,,1930,1930
ea_2077_64192_1_1930,Oscar Gottfrid Karlsson,1882,,,,1930,oscar_gottfrid_karlsson_dfd3cf,man,,1930,1930
ea_2077_64192_1_1930,Oscar Magnus Jonsson,1880,,,,1930,oscar_magnus_jonsson_b191bb,man,,1930,1930
ea_2077_64192_1_1930,Frans Oscar Ericson,1879,,,,1930,frans_oscar_ericson_ceffa6,man,,1930,1930
ea_2077_64192_1_1930,Sven Peter Hollertz,1890,,,,1930,sven_peter_hollertz_3ce8bb,man,,1930,1930
ea_2077_64192_1_1930,Axel Ivar Anderson,1891,,,,1930,axel_ivar_anderson_be31cd,man,,1930,1930
ea_2077_64192_1_1930,Carl Sjögren,1869,,,,1930,carl_sjogren_2d314e,man,,1930,1930
ea_2077_64192_1_1930,John Martin Skoglund,1892,,,,1930,john_martin_skoglund_f5fab6,man,,1930,1930
ea_2077_64192_1_1930,Felix Teodor Hamrin,1875,,,,1930,felix_teodor_hamrin_4cb10d,man,,1930,1930
ea_2077_64192_1_1930,Martin Lucas Petersson,1870,,,,1930,martin_lucas_petersson_6f8d53,man,,1930,1930
ea_2077_64192_1_1930,Johan Erik Gereon Fast,1883,,,,1930,johan_erik_gereon_fast_8907a5,man,,1930,1930
ea_2077_64192_1_1930,Samuel Henrik Fabian Lilliecreutz,1866,,,,1930,samuel_henrik_fabian_lilliecreutz_959215,man,,1930,1930
ea_2077_64192_1_1930,Carl Oskar Johanson,1870,,,,1930,carl_oskar_johanson_8eaf49,man,,1930,1930
ea_2077_64192_1_1930,Karl Abel Mauritz Andersson,1887,,,,1930,karl_abel_mauritz_andersson_395a3a,man,,1930,1930
ea_2077_64192_1_1930,Oscar Ludvig Carlström,1879,,,,1930,oscar_ludvig_carlstrom_67c368,man,,1930,1930
ea_2077_64192_1_1930,Johan August Anton Svensson,1859,,,,1930,johan_august_anton_svensson_ebce7e,man,,1930,1930
ea_2077_64192_1_1930,Johan Georg Johnsson,1877,,Jönköpings län,,1930,johan_georg_johnsson_37491b,man,,1930,1930
ea_2077_64192_1_1930,Ernst Otto Magnusson,1864,,,,1930,ernst_otto_magnusson_9baa29,man,,1930,1930
ea_2077_64192_1_1930,Peter Magnus Olsson,1857,,,,1930,peter_magnus_olsson_d55a8f,man,,1930,1930
ea_2077_64192_1_1930,Josef Herman Blomquist,1879,,,,1930,josef_herman_blomquist_d19b7c,man,,1930,1930
ea_2077_64192_1_1930,Johan Gustaf Svensson,1864,,,,1930,johan_gustaf_svensson_627262,man,,1930,1930
ea_2077_64192_1_1930,Gustaf Hjalmar Svensson,1881,,,,1930,gustaf_hjalmar_svensson_248b5b,man,,1930,1930
ea_2077_64192_1_1930,Per Gustaf Rosander,1882,,Kalmar län,,1930,per_gustaf_rosander_bd1b41,man,,1930,1930
ea_2077_64192_1_1930,Sten Ragnar Valdemar Waldem,1877,,,,1930,sten_ragnar_valdemar_waldem_ffbc69,man,,1930,1930
ea_2077_64192_1_1930,Sven Albert Johansson,1875,,,,1930,sven_albert_johansson_b2bcd1,man,,1930,1930
ea_2077_64192_1_1930,Karl Ernst Magnusson,1873,,,,1930,karl_ernst_magnusson_b5fbfa,man,,1930,1930
ea_2077_64192_1_1930,Gustaf Arthur Heiding,1883,,,,1930,gustaf_arthur_heiding_4fee91,man,,1930,1930
ea_2077_64192_1_1930,Robert Helmer Schött,1865,,,,1930,robert_helmer_schott_c3c2fa,man,,1930,1930
ea_2077_64192_1_1930,Alfred Werner,1885,,,,1930,alfred_werner_eda0ad,man,,1930,1930
ea_2077_64192_1_1930,Karl Emil Wirsell,1868,,,,1930,karl_emil_wirsell_8506ae,man,,1930,1930
ea_2077_64192_1_1930,Karl Sigurd Anders Carlsson,1870,,,,1930,karl_sigurd_anders_carlsson_004101,man,,1930,1930
ea_2077_64192_1_1930,Emil August Gustafson,1887,,Gotlands län,,1930,emil_august_gustafson_10b395,man,,1930,1930
ea_2077_64192_1_1930,Petter Theodor Gardell,1872,,,,1930,petter_theodor_gardell_d299a9,man,,1930,1930
ea_2077_64192_1_1930,Gustaf Adolf Svedman,1878,,,,1930,gustaf_adolf_svedman_611aa2,man,,1930,1930
ea_2077_64192_1_1930,Arvid Lars Johan Gardell,1887,,,,1930,arvid_lars_johan_gardell_2e78f8,man,,1930,1930
ea_2077_64192_1_1930,John Jönsson,1862,,,,1930,john_jonsson_3cd405,man,,1930,1930
ea_2077_64192_1_1930,Algot Åkesson Törnkvist,1879,,,,1930,algot_akesson_tornkvist_d92bc0,man,,1930,1930
ea_2077_64192_1_1930,Björn Frithiofsson Holmgren,1872,,,,1930,bjorn_frithiofsson_holmgren_dced80,man,,1930,1930
ea_2077_64192_1_1930,Elof Wendel Hällgren,1887,,,,1930,elof_wendel_hallgren_a7603a,man,,1930,1930
ea_2077_64192_1_1930,Ola Jeppsson,1887,,,,1930,ola_jeppsson_9d0bcc,man,,1930,1930
ea_2077_64192_1_1930,Greve Axelsson,1886,,,,1930,greve_axelsson_324d55,,,1930,1930
ea_2077_64192_1_1930,Per Nilsson,1865,,,,1930,per_nilsson_d54e1e,man,,1930,1930
ea_2077_64192_1_1930,Lars Borggren,1876,,,,1930,lars_borggren_503f8c,man,,1930,1930
ea_2077_64192_1_1930,Godsägare Greve,1855,,,,1930,godsagare_greve_b99761,,,1930,1930
ea_2077_64192_1_1930,Nestor Hammarlund,1888,,,,1930,nestor_hammarlund_0e4d9f,man,,1930,1930
ea_2077_64192_1_1930,Lars Anton Björklund,1881,,,,1930,lars_anton_bjorklund_d23b58,man,,1930,1930
ea_2077_64192_1_1930,Swen Persson,1875,,,,1930,swen_persson_dc95d6,man,,1930,1930
ea_2077_64192_1_1930,Sven Bengtsson,1866,,,,1930,sven_bengtsson_5cc3d0,man,,1930,1930
ea_2077_64192_1_1930,Nils Björk,1866,,,,1930,nils_bjork_135d99,man,,1930,1930
ea_2077_64192_1_1930,Karl Olof Emanuel Björck,1879,,,,1930,karl_olof_emanuel_bjorck_42a3fe,man,,1930,1930
ea_2077_64192_1_1930,Nils Winkler,1870,,,,1930,nils_winkler_a920f2,man,,1930,1930
ea_2077_64192_1_1930,Arthur Natanael Thomson,1891,,,,1930,arthur_natanael_thomson_8da342,man,,1930,1930
ea_2077_64192_1_1930,Claes Lindskog,1870,,,,1930,claes_lindskog_40e639,man,,1930,1930
ea_2077_64192_1_1930,Olof Andersson,1875,,,,1930,olof_andersson_af0ce1,man,,1930,1930
ea_2077_64192_1_1930,Harry Walfrid August Weibull,1875,,,,1930,harry_walfrid_august_weibull_87e219,man,,1930,1930
ea_2077_64192_1_1930,Karl Anton Edvard Bergström,1888,,,,1930,karl_anton_edvard_bergstrom_88219e,man,,1930,1930
ea_2077_64192_1_1930,Allan Georg Fredrik Vougt,1895,,Malmöhus län,,1930,allan_georg_fredrik_vougt_94f2cf,man,,1930,1930
ea_2077_64192_1_1930,Per Edvin Sköld,1891,,,,1930,per_edvin_skold_d191b6,man,,1930,1930
ea_2077_64192_1_1930,Nils Månsson,1869,,,,1930,nils_mansson_1caecb,man,,1930,1930
ea_2077_64192_1_1930,Nils Kortz Törnkvist,1868,,,,1930,nils_kortz_tornkvist_8c6394,man,,1930,1930
ea_2077_64192_1_1930,Janne Nilsson,1882,,,,1930,janne_nilsson_c490a7,,,1930,1930
ea_2077_64192_1_1930,Johan Jönsson,1875,,,,1930,johan_jonsson_2798d1,man,,1930,1930
ea_2077_64192_1_1930,Anders Olof Paulsen,1876,,,,1930,anders_olof_paulsen_5d5be0,man,,1930,1930
ea_2077_64192_1_1930,Erik Walfrid Ljung,1878,,,,1930,erik_walfrid_ljung_d2111c,man,,1930,1930
ea_2077_64192_1_1930,Axel Alarik Pehrsson,1883,,,,1930,axel_alarik_pehrsson_a14fb8,man,,1930,1930
ea_2077_64192_1_1930,Nils Johansson,1864,,,,1930,nils_johansson_949823,man,,1930,1930
ea_2077_64192_1_1930,Axel Albert Lindqvist,1878,,,,1930,axel_albert_lindqvist_6f54f6,man,,1930,1930
ea_2077_64192_1_1930,Carl Larson,1871,,,,1930,carl_larson_a01156,man,,1930,1930
ea_2077_64192_1_1930,Albin Eriksson,1879,,,,1930,albin_eriksson_ccb19a,man,,1930,1930
ea_2077_64192_1_1930,Anders Birger Andersson,1878,,,,1930,anders_birger_andersson_bafbc1,man,,1930,1930
ea_2077_64192_1_1930,Oskar Linus Andersson,1875,,,,1930,oskar_linus_andersson_579ad5,man,,1930,1930
ea_2077_64192_1_1930,Ernst Johannes Wigforss,1881,,,,1930,ernst_johannes_wigforss_4ee56d,man,,1930,1930
ea_2077_64192_1_1930,Olof Axel Edvard Lithander,1870,,,,1930,olof_axel_edvard_lithander_0f5d5e,man,,1930,1930
ea_2077_64192_1_1930,Jakob Julius Hedvall,1886,,,,1930,jakob_julius_hedvall_c3813b,man,,1930,1930
ea_2077_64192_1_1930,Björn Gustaf Prytz,1887,,,,1930,bjorn_gustaf_prytz_97d9a7,man,,1930,1930
ea_2077_64192_1_1930,Johan Albin Ström,1892,,,,1930,johan_albin_strom_6666c8,man,,1930,1930
ea_2077_64192_1_1930,Frans Erik Wilhelm Olson,1886,,,,1930,frans_erik_wilhelm_olson_b6b486,man,,1930,1930
ea_2077_64192_1_1930,Carl Wilhelm Oskar Höglund,1868,,,,1930,carl_wilhelm_oskar_hoglund_530311,man,,1930,1930
ea_2077_64192_1_1930,Per Pehrsson,1867,,,,1930,per_pehrsson_6c81fd,man,,1930,1930
ea_2077_64192_1_1930,Algot Nathanael Sjöström,1879,,Göteborgs och Bohus län,,1930,algot_nathanael_sjostrom_2780a6,man,,1930,1930
ea_2077_64192_1_1930,Oscar Nathanael Olsson,1856,,,,1930,oscar_nathanael_olsson_59fd2c,man,,1930,1930
ea_2077_64192_1_1930,Cornelius Olsson,1857,,,,1930,cornelius_olsson_acb228,man,,1930,1930
ea_2077_64192_1_1930,Oscar Osberg,1872,,,,1930,oscar_osberg_6f41a2,man,,1930,1930
ea_2077_64192_1_1930,Carl Magnus Larsson Brännberg,1884,,,,1930,carl_magnus_larsson_brannberg_745a09,man,,1930,1930
ea_2077_64192_1_1930,Anders Teodor Adolf Wallerius,1874,,,,1930,anders_teodor_adolf_wallerius_ceb4b0,man,,1930,1930
ea_2077_64192_1_1930,Johannes Victor Mårtenson,1885,,,,1930,johannes_victor_martenson_873755,man,,1930,1930
ea_2077_64192_1_1930,Herman Andersson,1869,,,,1930,herman_andersson_ffc6df,man,,1930,1930
ea_2077_64192_1_1930,Karl Gustaf Karlsson,1889,,Älvsborgs län,,1930,karl_gustaf_karlsson_fed55c,man,,1930,1930
ea_2077_64192_1_1930,Arthur Wilhelm Gustafson,1870,,,,1930,arthur_wilhelm_gustafson_15a48e,man,,1930,1930
ea_2077_64192_1_1930,Anders Emil Hansson,1882,,,,1930,anders_emil_hansson_050544,man,,1930,1930
ea_2077_64192_1_1930,Anders Lindgren,1874,,,,1930,anders_lindgren_13542c,man,,1930,1930
ea_2077_64192_1_1930,Carl Thore Jonas Alströmer,1879,,,,1930,carl_thore_jonas_alstromer_e1c1f9,man,,1930,1930
ea_2077_64192_1_1930,Carl Petrus Olsson,1881,,,,1930,carl_petrus_olsson_60b92e,man,,1930,1930
ea_2077_64192_1_1930,August Danielsson,1876,,,,1930,august_danielsson_4e8100,man,,1930,1930
ea_2077_64192_1_1930,Johan Lennart Johansson,1884,,,,1930,johan_lennart_johansson_9b6979,man,,1930,1930
ea_2077_64192_1_1930,Anders Birger Petersson,1885,,,,1930,anders_birger_petersson_6cff3d,man,,1930,1930
ea_2077_64192_1_1930,Justus Edvin Leffler,1875,,,,1930,justus_edvin_leffler_7c2e5c,man,,1930,1930
ea_2077_64192_1_1930,Johan Josef Emanuel Weijne,1893,,,,1930,johan_josef_emanuel_weijne_4a0e05,man,,1930,1930
ea_2077_64192_1_1930,Johan Otto Johansson,1869,,,,1930,johan_otto_johansson_0a9944,man,,1930,1930
